step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
661,True,14176,0.06246368587017059,0.0018697608466027305,0.00016453943402439108,3.4304281825825456e-05,0.0038752217351429863,-0.02870833018096164,-0.001866444466941175,0.2,886.0,1.0,0.0,1.0307238958775997,1.0307238958775997,7636020.6875,0.20885444479063153,0.20885444479063153,0.10631478810796349,-0.005741666036192328,0.20504283336115495,0.0018697608466027305,0.00016453943402439108,3.4304281825825456e-05,0.15455580921843648,-0.8950673714280128,0.0,0.0,0.2,0.2,0.2,3.0,0.8984375,0.16419208719974238,190.00599718093872,199.314453125,226.09867477416992,5e-06,661,1,0.302798330783844,0.956250011920929,0.0,0.302798330783844,0.956250011920929,0.0,-0.032972779124975204,1.6734161376953125,-2.474771738052368,-0.032972779124975204,1.6734161376953125,-2.474771738052368,2227.59375,4096.0,96.0,0.140625,1092.4375,2608.0,85.0,2227.59375,4096.0,96.0,0.140625,0.0,575.9375,1020.0,216.0,0.0,3,31,18.0078125,0.5625,0.4375,2.75,8,2.422386646270752,8.0,8,8,3.0161812901496887e-05,0.916355274617672,26.47476337850094,11.245403691515094,5.939975380897522e-06,0.16021745279431343,0.044813587301177904,26.47476337850094,0.05620427243411541,476,4096,96.0,4096.0,2227.59375,85.0,2608.0,1092.4375,3.0,31.0,18.0078125,28.856481324881315,0.00011631101369857788,2.899191092699766,0.0033206306397914886,33.61709865927696,65.43213123269379,4.2514875531196594e-05,9.253482326394972e-06,0.10120393826326514,0.09367956332771439,358852,65.43213123269379,2742.169582737786,
662,True,15864,0.06263623386621475,0.0015942484515107935,5.176717934318731e-05,5.894002242712304e-06,0.0006328550571197411,-0.03024850896326825,-0.005416847210653941,0.2,991.5,1.0,0.0,1.045325629413128,1.045325629413128,6908520.8125,0.21966043440625072,0.21966043440625072,0.1459202447401758,-0.00604970179265365,0.21127997635662,0.0015942484515107935,5.176717934318731e-05,5.894002242712304e-06,0.13116343831643462,-0.9226587191224098,0.0,0.0,0.2,0.2,0.2,3.0,1.109375,0.16327017548326728,190.00599718093872,199.314453125,226.46551895141602,5e-06,662,1,0.34315672516822815,0.995312511920929,0.0,0.34315672516822815,0.995312511920929,0.0,-0.03699300438165665,2.1600794792175293,-2.47049617767334,-0.03699300438165665,2.1600794792175293,-2.47049617767334,1995.578125,4096.0,157.0,0.03125,1100.3984375,3129.0,140.0,1995.578125,4096.0,157.0,0.03125,0.0,622.125,1008.0,220.0,0.0,3,31,17.7578125,0.625,0.375,3.0,8,2.7452540397644043,8.0,8,8,3.618374466896057e-05,1.4661204256117344,30.71014109440148,10.948762935440755,5.388632416725159e-06,0.17645427212119102,0.040203132026363164,30.71014109440148,0.03180408105254173,275,4096,157.0,4096.0,1995.578125,140.0,3129.0,1100.3984375,3.0,31.0,17.7578125,32.7051000315696,8.259154856204987e-05,2.631596688181162,0.0031816810369491577,30.79853625036776,66.17033896408975,3.983639180660248e-05,9.495684542595065e-06,0.1280373796423718,0.09191781992314278,335066,66.17033896408975,2531.8443674728514,
663,True,7248,0.06335189938545227,0.0022412771813833388,-0.00015242213510191505,2.5987725393861183e-05,-0.0006866524586257583,-0.05535167595371604,-0.011756987469198066,0.2,453.0,1.0,0.0,0.7449604757130146,0.7449604757130146,5245511.65625,0.4031759425997734,0.4031759425997734,0.116914496435707,-0.01107033519074321,0.1904114249234783,0.0022412771813833388,-0.00015242213510191505,2.5987725393861183e-05,0.18799829855561256,-0.6505414322018623,0.0,0.0,0.2,0.2,0.2,3.0,1.1796875,0.16106308332218833,190.00599718093872,199.314453125,226.44382858276367,5e-06,663,1,0.34925082325935364,0.9797959327697754,0.0,0.34925082325935364,0.9797959327697754,0.0,-0.09612197428941727,2.474865674972534,-2.4748661518096924,-0.09612197428941727,2.474865674972534,-2.4748661518096924,2082.3203125,4096.0,141.0,0.2421875,1055.3359375,2937.0,130.0,2082.3203125,4096.0,141.0,0.2421875,0.0,478.5625,1015.0,218.0,0.0,3,31,16.2265625,0.5,0.5,3.0,8,2.794006586074829,8.0,8,8,3.2650306820869446e-05,1.3289486281573772,28.857402184978127,10.648194807334221,5.276873707771301e-06,0.6002871915698051,0.07705334330967162,28.857402184978127,0.055082738399505615,218,4096,141.0,4096.0,2082.3203125,130.0,2937.0,1055.3359375,3.0,31.0,16.2265625,30.97951066493988,8.209981024265289e-05,2.6530353035777807,0.0031288880854845047,30.644249042496085,64.31097165495157,3.94526869058609e-05,9.545316969808705e-06,0.11622968167623962,0.09348658770167784,327793,64.31097165495157,2548.499824872121,
664,True,14040,0.06110811233520508,0.0011257595506322104,-0.00023426552240835008,2.132523604814196e-06,0.0017856108788691927,-0.026237069032504223,-0.0034618029530975036,0.2,877.5,1.0,0.0,0.9222886748611927,0.9222886748611927,6837078.65625,0.19195650919573382,0.19195650919573382,0.13157751750170993,-0.005247413806500845,0.16394684179092567,0.0011257595506322104,-0.00023426552240835008,2.132523604814196e-06,0.14873189944773912,-0.8038025870919228,0.0,0.0,0.2,0.2,0.2,3.0,0.5703125,0.16535793122027617,190.00599718093872,199.314453125,226.22968292236328,5e-06,664,1,0.35941800475120544,0.9906250238418579,0.0,0.35941800475120544,0.9906250238418579,0.0,-0.07499531656503677,2.4748663902282715,-1.750753402709961,-0.07499531656503677,2.4748663902282715,-1.750753402709961,2373.828125,4096.0,126.0,0.0546875,1249.65625,2762.0,99.0,2373.828125,4096.0,126.0,0.0546875,0.0,576.5,990.0,218.0,0.0,3,31,20.2734375,0.5,0.5,3.1875,8,2.8753440380096436,8.0,8,8,5.365721881389618e-05,0.9919224474579096,27.369919139891863,12.595462544166367,5.89713454246521e-06,1.6719731763005257,0.49179327723686583,27.369919139891863,0.9613085351884365,252,4096,126.0,4096.0,2373.828125,99.0,2762.0,1249.65625,3.0,31.0,20.2734375,30.18114636093378,9.054504334926605e-05,3.052810048684478,0.0037626754492521286,34.65935339778662,67.93035835772753,6.81709498167038e-05,9.963604284619106e-06,0.09932909778158229,0.09177833344221939,377642,67.93035835772753,2779.626143080995,
665,True,13680,0.06855536997318268,0.002099558201734908,-5.934386217631982e-05,2.7246624313193024e-05,0.001429350577382138,-0.02157222299138084,-0.002885094207158545,0.2,855.0,1.0,0.0,1.027461502701044,1.027461502701044,7414713.625,0.15723390085622668,0.15723390085622668,0.14062024976672452,-0.004314444598276169,0.12095035321634821,0.002099558201734908,-5.934386217631982e-05,2.7246624313193024e-05,0.1171846566721797,-0.8953368663787842,0.0,0.0,0.2,0.2,0.2,3.0,0.658203125,0.1573200265318307,190.00599718093872,199.314453125,226.07119369506836,5e-06,665,1,0.47689926624298096,0.9959183931350708,0.0,0.47689926624298096,0.9959183931350708,0.0,-0.03690066561102867,2.1101036071777344,-2.4713661670684814,-0.03690066561102867,2.1101036071777344,-2.4713661670684814,1496.703125,4096.0,111.0,0.0390625,805.8359375,2646.0,100.0,1496.703125,4096.0,111.0,0.0390625,0.0,648.4375,948.0,253.0,0.0,3,31,13.9765625,0.5,0.5,4.0,8,3.815194606781006,8.0,8,8,3.1327828764915466e-05,1.001491142436862,25.806135915219784,7.958531191878137,5.576759576797485e-06,1.9999848660081625,0.41507450606150087,25.806135915219784,0.7982497122138739,253,4096,111.0,4096.0,1496.703125,100.0,2646.0,805.8359375,3.0,31.0,13.9765625,29.230613252148032,8.37910920381546e-05,2.2253533639013767,0.0030223578214645386,26.028672786429524,57.52210252545774,4.118122160434723e-05,1.1007283254538013e-05,0.15257813137285092,0.09479518674631443,274578,57.52210252545774,2386.7173481574246,
666,True,13496,0.05914155766367912,0.0012167008844699012,4.013473341046847e-05,1.694618276815163e-05,-0.0016580864612478763,-0.000892224968993105,-0.0018365314754191786,0.2,843.5,1.0,0.0,1.0472897253930569,1.0472897253930569,7182318.125,0.006450214772485197,0.006450214772485197,0.13655130924158038,-0.00017844499379862102,0.0077201852523338015,0.0012167008844699012,4.013473341046847e-05,1.694618276815163e-05,0.0517358249053359,-0.9174768403172493,0.0,0.0,0.2,0.2,0.2,3.0,0.69921875,0.1632881439239438,190.00599718093872,199.314453125,225.9987030029297,5e-06,666,1,0.2052425593137741,0.979687511920929,0.0,0.2052425593137741,0.979687511920929,0.0,-0.04285058751702309,1.9245612621307373,-0.9353334307670593,-0.04285058751702309,1.9245612621307373,-0.9353334307670593,2257.1484375,4096.0,136.0,0.0703125,1164.640625,2552.0,125.0,2257.1484375,4096.0,136.0,0.0703125,0.0,635.75,1006.0,220.0,0.0,3,31,19.4375,0.6875,0.3125,2.0,8,1.6419403553009033,8.0,8,8,5.467236042022705e-05,1.3703577816486359,26.241313314065337,11.904006698765443,5.7425349950790405e-06,1.54194688051939,0.42913603060878813,26.241313314065337,0.11564482934772968,289,4096,136.0,4096.0,2257.1484375,125.0,2552.0,1164.640625,3.0,31.0,19.4375,28.866476831957698,8.26958566904068e-05,2.745515927672386,0.0032917242497205734,34.28448401391506,65.93410569243133,4.01567667722702e-05,8.889560507062212e-06,0.09991338916967862,0.09258794843492027,370291,65.93410569243133,2808.0383900809184,
667,True,12336,0.05928904563188553,0.002669816865818575,3.642143497017969e-06,8.662758318678243e-06,-0.004626280038792174,-0.03372864284028765,-0.011372008673788514,0.2,771.0,1.0,0.0,0.9998012818396091,0.9998012818396091,7070887.9375,0.24623083259211853,0.24623083259211853,0.19055130104482224,-0.00674572856805753,0.15539855524408908,0.002669816865818575,3.642143497017969e-06,8.662758318678243e-06,0.21642160089686513,-0.8706821389496326,0.0,0.0,0.2,0.2,0.2,3.0,0.69140625,0.15414815017178984,190.00599718093872,199.314453125,225.78280639648438,5e-06,667,1,0.4418351650238037,0.995312511920929,0.0,0.4418351650238037,0.995312511920929,0.0,-0.06985962390899658,2.4748666286468506,-2.4748663902282715,-0.06985962390899658,2.4748666286468506,-2.4748663902282715,1504.625,4096.0,116.0,0.0625,760.3828125,2502.0,105.0,1504.625,4096.0,116.0,0.0625,0.0,600.125,984.0,294.0,0.0,3,31,12.4140625,0.4375,0.5625,3.75,8,3.5346813201904297,8.0,8,8,5.0378963351249695e-05,1.0747464075684547,24.24023455940187,7.589105693201418,3.7495046854019165e-06,0.4027961026877165,0.05730418120219838,24.23595028743148,0.1620325893163681,294,4096,116.0,4096.0,1504.625,105.0,2502.0,760.3828125,3.0,31.0,12.4140625,27.014541244134307,9.136274456977844e-05,2.2739408165216446,0.0030276402831077576,26.026727689430118,55.34826781228185,3.9538368582725525e-05,1.1238123155614375e-05,0.14026824190067244,0.09660710776751291,269408,55.34826781228185,2433.752768141897,
668,True,19832,0.06184202805161476,0.0018609168437251355,-2.3467299115509377e-05,2.0710993567263358e-05,0.0006006625699228607,-0.05820099264383316,-0.011039535951567814,0.2,1239.5,1.0,0.0,1.0454317927360535,1.0454317927360535,8830010.3125,0.42576930299401283,0.42576930299401283,0.1453279719312175,-0.011640198528766632,0.3080693996420591,0.0018609168437251355,-2.3467299115509377e-05,2.0710993567263358e-05,0.1969807082787156,-0.9056226164102554,0.0,0.0,0.2,0.2,0.2,3.0,0.865234375,0.1630066886425397,190.00599718093872,199.314453125,225.8243751525879,5e-06,668,1,0.4300185739994049,0.995312511920929,0.0,0.4300185739994049,0.995312511920929,0.0,-0.08589453995227814,1.6201814413070679,-1.6200629472732544,-0.08589453995227814,1.6201814413070679,-1.6200629472732544,2193.7109375,4096.0,153.0,0.09375,1123.78125,2971.0,97.0,2193.7109375,4096.0,153.0,0.09375,0.0,666.5625,1003.0,214.0,0.0,3,31,18.828125,0.375,0.625,3.75,8,3.44014835357666,8.0,8,8,3.376789391040802e-05,1.054297311231494,29.283956188708544,11.431451191048836,6.532296538352966e-06,0.14374187216162682,0.04679269825282972,29.283956188708544,0.05005822703242302,681,3722,153.0,4096.0,2193.7109375,97.0,2971.0,1123.78125,3.0,31.0,18.828125,32.076442604884505,7.889233529567719e-05,2.7704728357493877,0.0034402236342430115,34.21651511453092,69.09672820754349,3.99760901927948e-05,9.396565653532392e-06,0.1142343795469453,0.09345838087631188,366115,69.09672820754349,2649.293313138596,
669,True,16904,0.0630992129445076,0.0028683292694040574,-0.0003448200354796427,5.4573006309510674e-06,0.00018503588057683373,-0.026211849544779398,-0.005057334001321578,0.2,1056.5,1.0,0.0,1.0132694691419601,1.0132694691419601,7443108.125,0.19092986162286252,0.19092986162286252,0.1532730396266011,-0.0052423699089558795,0.26546500758728897,0.0028683292694040574,-0.0003448200354796427,5.4573006309510674e-06,0.14569207257591188,-0.8821722827851772,0.0,0.0,0.2,0.2,0.2,3.0,0.927734375,0.16088651374730834,190.00599718093872,199.314453125,226.05754470825195,5e-06,669,1,0.4639103412628174,0.981249988079071,0.0,0.4639103412628174,0.981249988079071,0.0,-0.06218847259879112,2.4748661518096924,-2.4748122692108154,-0.06218847259879112,2.4748661518096924,-2.4748122692108154,1860.8984375,4096.0,99.0,0.03125,929.2734375,3109.0,88.0,1860.8984375,4096.0,99.0,0.03125,0.0,645.125,1018.0,258.0,0.0,3,31,16.4453125,0.4375,0.5625,3.875,8,3.71128249168396,8.0,8,8,3.053247928619385e-05,0.9069242551922798,29.180094374343753,9.28317347461416,3.7122517824172974e-06,0.14626850932836533,0.045825373934349045,29.180094374343753,0.030578849837183952,794,4096,99.0,4096.0,1860.8984375,88.0,3109.0,929.2734375,3.0,31.0,16.4453125,31.5738784391433,8.691102266311646e-05,2.5777087416499853,0.003239499405026436,29.908776523545384,64.1009825002402,4.060566425323486e-05,1.0099103114141977e-05,0.13255474900456896,0.09324027584646176,320771,64.1009825002402,2502.075533700267,
670,True,9336,0.06539031863212585,0.0019914705808332656,9.350714947231609e-06,2.071866822461743e-05,0.0011919889439013787,-0.03792940275161527,-0.006393891730112955,0.2,583.5,1.0,0.0,1.0285615548491478,1.0285615548491478,7122407.5625,0.2763783289119601,0.2763783289119601,0.17451481776232158,-0.007585880550323055,0.270949624954385,0.0019914705808332656,9.350714947231609e-06,2.071866822461743e-05,0.19656822318211198,-0.9000481590628624,0.0,0.0,0.2,0.2,0.2,3.0,1.130859375,0.15304335347656717,190.00599718093872,199.314453125,226.25247955322266,5e-06,670,1,0.38375136256217957,2.371875047683716,0.0,0.38375136256217957,2.371875047683716,0.0,-0.020317908376455307,2.4526257514953613,-0.6435906887054443,-0.020317908376455307,2.4526257514953613,-0.6435906887054443,1439.3828125,4096.0,128.0,0.046875,777.2734375,2657.0,117.0,1439.3828125,4096.0,128.0,0.046875,0.0,524.8125,1022.0,237.0,0.0,3,31,12.1171875,0.5,0.5,3.25,8,3.0700109004974365,8.0,8,8,3.0053779482841492e-05,1.2083993330597878,25.485356157645583,7.727418273265357,4.98257577419281e-06,0.10667341388761997,0.029611829450004734,25.47975276224315,0.06680726073682308,237,4028,128.0,4096.0,1439.3828125,117.0,2657.0,777.2734375,3.0,31.0,12.1171875,27.791166447103024,8.571147918701172e-05,2.065143620595336,0.003356644883751869,24.340263126417994,54.23373502679169,4.0471553802490234e-05,1.3350906596418974e-05,0.15084137866763112,0.09681232027435692,251417,54.23373502679169,2317.9023155587474,
671,True,8896,0.05788039043545723,0.0025303033198724734,-0.00021071955643492402,6.782273771932523e-06,-0.0004611797849065624,-0.02883734687929973,-0.0062286491665872745,0.2,556.0,1.0,0.0,1.0235405080020428,1.0235405080020428,7627596.1875,0.21136905020102859,0.21136905020102859,0.09435401044197704,-0.005767469375859946,0.1933148355887776,0.0025303033198724734,-0.00021071955643492402,6.782273771932523e-06,0.14519182313233614,-0.8866048939526081,0.0,0.0,0.2,0.2,0.2,3.0,0.81640625,0.15894115914672263,190.00599718093872,199.314453125,226.51447296142578,5e-06,671,1,0.45307669043540955,0.995312511920929,0.0,0.45307669043540955,0.995312511920929,0.0,-0.07017364352941513,2.4748666286468506,-2.4748668670654297,-0.07017364352941513,2.4748666286468506,-2.4748668670654297,1900.625,4096.0,126.0,0.0546875,1016.0625,2775.0,115.0,1900.625,4096.0,126.0,0.0546875,0.0,452.3125,859.0,215.0,0.0,3,31,17.6328125,0.4375,0.5625,3.8125,8,3.6246132850646973,8.0,8,8,3.2296404242515564e-05,1.1918514259159565,28.22451901063323,10.281654678008636,2.9671937227249146e-06,0.10674590431153774,0.038285033326246776,28.22451901063323,0.044185077771544456,321,4096,126.0,4096.0,1900.625,115.0,2775.0,1016.0625,3.0,31.0,17.6328125,30.330185214057565,8.80211591720581e-05,2.395593959838152,0.0032142456620931625,28.263426074758172,61.02592181041837,3.7629157304763794e-05,1.0672316725413587e-05,0.12467192212289364,0.09384355351939787,301176,61.02592181041837,2467.607133699889,
672,True,6808,0.06059253215789795,0.0014982434076955542,3.1149926883244916e-05,3.554302315933455e-05,0.00019294279263704084,-0.04270056600216776,-0.008347170885826927,0.2,425.5,1.0,0.0,0.8181937672197819,0.8181937672197819,6567849.46875,0.31231045816093683,0.31231045816093683,0.07600761520739799,-0.008540113200433554,0.3276355867695384,0.0014982434076955542,3.1149926883244916e-05,3.554302315933455e-05,0.15269742719829082,-0.7173665426671505,0.0,0.0,0.2,0.2,0.2,3.0,0.72265625,0.16467848305283367,190.00599718093872,199.314453125,226.05810165405273,5e-06,672,1,0.3619765043258667,5.306250095367432,0.0,0.3619765043258667,5.306250095367432,0.0,-0.0017260394524782896,2.474872350692749,-2.474792957305908,-0.0017260394524782896,2.474872350692749,-2.474792957305908,2540.578125,4096.0,131.0,0.0703125,1368.8515625,2899.0,120.0,2540.578125,4096.0,131.0,0.0703125,0.0,414.5625,948.0,209.0,0.0,3,31,22.078125,0.5625,0.4375,3.0,8,2.895812511444092,8.0,8,8,5.1060691475868225e-05,1.2311153896152973,28.81953909061849,14.17526844155509,6.796792149543762e-06,0.17758321948349476,0.04997592919971794,28.81953909061849,0.04008141718804836,237,4096,131.0,4096.0,2540.578125,120.0,2899.0,1368.8515625,3.0,31.0,22.078125,30.990731965750456,9.072758257389069e-05,2.952312121167779,0.003444671630859375,34.68832930549979,68.66663165576756,3.8782134652137756e-05,9.106672247141832e-06,0.09529921205726569,0.09170547432043683,378258,68.66663165576756,2754.3072295743573,
673,True,17560,0.057806555181741714,0.0016962395111477235,0.0003158789449635435,1.1810581327154068e-05,-0.0018923650786746293,-0.02617752258083783,-0.007127869641408324,0.2,1097.5,1.0,0.0,1.1676487103104591,1.1676487103104591,8588920.25,0.19143566372804344,0.19143566372804344,0.2192654139211052,-0.005235504516167567,0.15743493135715714,0.0016962395111477235,0.0003158789449635435,1.1810581327154068e-05,0.13806441496126354,-1.0242841802537441,0.0,0.0,0.2,0.2,0.2,3.0,0.90625,0.16009535116311308,190.00599718093872,199.314453125,226.27830696105957,5e-06,673,1,0.24583390355110168,0.9725000262260437,0.0,0.24583390355110168,0.9725000262260437,0.0,-0.05655590072274208,2.4748663902282715,-1.8865413665771484,-0.05655590072274208,2.4748663902282715,-1.8865413665771484,1764.578125,4096.0,100.0,0.0859375,888.53125,2501.0,89.0,1764.578125,4096.0,100.0,0.0859375,0.0,678.625,1010.0,252.0,0.0,3,31,15.2734375,0.625,0.375,2.3125,8,1.966671347618103,8.0,8,8,4.034116864204407e-05,0.9384213723242283,23.92582903802395,8.84270149927761,4.522502422332764e-06,0.4057322759181261,0.04648408050707076,23.92582903802395,0.054803166538476944,252,4096,100.0,4096.0,1764.578125,89.0,2501.0,888.53125,3.0,31.0,15.2734375,26.262964045628905,8.996762335300446e-05,2.4822602830827236,0.0032422374933958054,29.547802599146962,58.331235060468316,4.435703158378601e-05,1.0367529477171379e-05,0.11627674836243129,0.09448342851388405,312730,58.331235060468316,2680.639280788522,
674,True,12368,0.06204041466116905,0.002741486292507034,0.00013353969876561678,2.1600853870040737e-05,-0.006516873043437954,-0.0464401365024969,-0.015804900489456486,0.2,773.0,1.0,0.0,1.0369384363293648,1.0369384363293648,7876832.90625,0.3391460254788399,0.3391460254788399,0.1683059202349529,-0.00928802730049938,0.2106745943518579,0.002741486292507034,0.00013353969876561678,2.1600853870040737e-05,0.19391148490831256,-0.8963066190481186,0.0,0.0,0.2,0.2,0.2,3.0,1.81640625,0.1606171176727731,190.00599718093872,199.314453125,225.92096710205078,5e-06,674,1,0.3763170540332794,0.9938775300979614,0.0,0.3763170540332794,0.9938775300979614,0.0,-0.10903695970773697,1.6201813220977783,-2.4747486114501953,-0.10903695970773697,1.6201813220977783,-2.4747486114501953,1877.0859375,4096.0,105.0,0.125,1012.0078125,2986.0,94.0,1877.0859375,4096.0,105.0,0.125,0.0,581.1875,995.0,242.0,0.0,3,31,16.3359375,0.5,0.5,3.1875,8,3.0105364322662354,8.0,8,8,5.0848349928855896e-05,0.9526259880512953,29.24593365378678,9.993927756222547,5.694106221199036e-06,0.5452123191207647,0.06594783153559547,29.24593365378678,0.5242672171443701,242,4096,105.0,4096.0,1877.0859375,94.0,2986.0,1012.0078125,3.0,31.0,16.3359375,32.34147213771939,8.936971426010132e-05,2.5711010806262493,0.00334002822637558,29.563858767971396,64.51760026440024,3.9655715227127075e-05,1.0614755104337013e-05,0.13460638430462524,0.09395523016335587,314659,64.51760026440024,2438.551641028903,
675,True,10696,0.063324473798275,0.00239601867087913,0.00039170642776298337,1.2356234947219491e-05,-0.002063093561446294,-0.04783816228155047,-0.011630725988652557,0.2,668.5,1.0,0.0,0.9563460312783718,0.9563460312783718,6997484.75,0.35208749072626233,0.35208749072626233,0.14429966838513095,-0.009567632456310093,0.2056623547705844,0.00239601867087913,0.00039170642776298337,1.2356234947219491e-05,0.14670318458229303,-0.833735428750515,0.0,0.0,0.2,0.2,0.2,3.0,0.98828125,0.1571172236529353,190.00599718093872,199.314453125,225.99039840698242,5e-06,675,1,0.36262986063957214,0.9737499952316284,0.0,0.36262986063957214,0.9737499952316284,0.0,-0.08103422820568085,1.3927412033081055,-2.4748661518096924,-0.08103422820568085,1.3927412033081055,-2.4748661518096924,1794.015625,4096.0,97.0,0.0234375,975.171875,3121.0,86.0,1794.015625,4096.0,97.0,0.0234375,0.0,523.5,1018.0,216.0,0.0,3,31,15.921875,0.5,0.5,3.3125,8,2.9010391235351562,8.0,8,8,5.1179900765419006e-05,0.8950272221118212,29.97759192623198,9.81521740318567,4.569068551063538e-06,0.7828179225325584,0.10871162012335844,29.97759192623198,0.20490124076604843,865,4096,97.0,4096.0,1794.015625,86.0,3121.0,975.171875,3.0,31.0,15.921875,32.362783344462514,8.137337863445282e-05,2.3739988431334496,0.0032514799386262894,27.955431040376425,62.73840230703354,3.975629806518555e-05,1.0960956097337159e-05,0.1409320194068061,0.09423962567801061,296642,62.73840230703354,2364.1182201952865,
676,True,13544,0.06033466383814812,0.0017787915530789178,5.497548127664231e-05,6.7556504745880375e-06,0.0029774010999972234,-0.03562202690227423,-0.004147004387050401,0.2,846.5,1.0,0.0,0.9431863613426685,0.9431863613426685,6272869.4375,0.25961474934592843,0.25961474934592843,0.13838257443237842,-0.007124405380454846,0.31115698582047274,0.0017787915530789178,5.497548127664231e-05,6.7556504745880375e-06,0.2087291209027171,-0.8297760002315044,0.0,0.0,0.2,0.2,0.2,3.0,0.71875,0.16328791317293295,190.00599718093872,199.314453125,226.00831604003906,5e-06,676,1,0.33121854066848755,0.9909999966621399,0.0,0.33121854066848755,0.9909999966621399,0.0,-0.03913744539022446,2.474865436553955,-2.474717140197754,-0.03913744539022446,2.474865436553955,-2.474717140197754,2156.6171875,4096.0,114.0,0.015625,1148.6328125,2646.0,103.0,2156.6171875,4096.0,114.0,0.015625,0.0,558.375,1015.0,202.0,0.0,3,31,19.1171875,0.5625,0.4375,2.75,8,2.6497483253479004,8.0,8,8,5.120784044265747e-05,1.0651016645133495,26.12822071649134,11.869212728342973,5.709007382392883e-06,1.8371783792972565,0.5338511074514827,26.12822071649134,0.376660605892539,202,3417,114.0,4096.0,2156.6171875,103.0,2646.0,1148.6328125,3.0,31.0,19.1171875,28.933748377487063,8.74008983373642e-05,2.7105036918073893,0.003202071413397789,31.953671803697944,63.63253158517182,4.2591243982315063e-05,9.214090203406976e-06,0.10481457279915038,0.09194798501289986,347519,63.63253158517182,2730.6708639656085,
