step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1835,0.002894740318879485,0.00032965246646199375,-0.0001858502200775547,0.0,-0.00256683961924864,0.119842529296875,0.2783481648018084,168.38508558273315,172.716796875,178.81879425048828,5e-06,1835,36,0.9652014970779419,0.9955000281333923,0.887499988079071,0.9652014970779419,0.9955000281333923,0.887499988079071,0.0074141910299658775,0.10573447495698929,-0.0560341477394104,0.0074141910299658775,0.10573447495698929,-0.0560341477394104,674.671875,1709.0,262.0,0.0,73.7734375,143.0,45.0,674.671875,1709.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,23,11.5,0.0,1.0,8.0,8,7.721612930297852,8.0,8,8,3.148429095745087e-05,0.442249808460474,1.5047666803002357,0.7656490476365434,0.0,0.0,0.0,1.5047666803002357,0.0,130,1709,9.976884864270687,9.866058826446533e-05,0.8421944044530392,0.002948496490716934,5.193743295967579,16.03934038989246,3.8471072912216187e-05,0.11552936455534736,2.862673538046306e-05,0.05042567133310918,102998,16.03934038989246,3210.7928847531175,
1836,0.003338814014568925,0.0006807183399359928,-0.00023933343618409708,5.6066453907988034e-05,-0.000400869277655147,0.16450119018554688,0.2976727584845763,168.38508558273315,172.716796875,178.38857650756836,5e-06,1836,36,0.8135806322097778,0.9944897890090942,0.0,0.8135806322097778,0.9944897890090942,0.0,-0.004042526241391897,0.0560341477394104,-0.0560341477394104,-0.004042526241391897,0.0560341477394104,-0.0560341477394104,1049.34375,3678.0,364.0,0.0,99.84375,258.0,45.0,1049.34375,3678.0,364.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.90625,0.125,0.875,7.0,8,6.5086445808410645,8.0,8,8,4.6854838728904724e-05,0.4381425306200981,2.793875088915229,1.0406917343934765,0.0,0.0,0.0,2.793875088915229,0.0,130,2779,9.188887994736433,0.000103730708360672,1.143870884552598,0.0030567478388547897,7.332335956394672,17.694721519947052,3.6267563700675964e-05,0.06841246012936979,2.0249263618900803e-05,0.04857266989317863,150956,17.694721519947052,4265.565859000071,
1837,0.0030016580130904913,3.0773018806939945e-05,5.174101124794106e-05,0.0,-0.0021040900028310716,1.578125,0.29370485731143586,168.38508558273315,172.716796875,178.3994483947754,5e-06,1837,36,0.8107926249504089,0.9938775300979614,0.0,0.8107926249504089,0.9938775300979614,0.0,-0.0033741346560418606,0.35353904962539673,-2.4747567176818848,-0.0033741346560418606,0.35353904962539673,-2.4747567176818848,927.53125,3997.0,287.0,0.0,90.8671875,242.0,45.0,927.53125,3997.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.125,0.125,0.875,7.0,8,6.48634147644043,8.0,8,8,2.826005220413208e-05,0.46955515071749687,2.5301820561289787,0.9661989854066633,0.0,0.0,0.0,2.5301820561289787,0.0,130,3935,7.593656975775957,9.572505950927734e-05,1.059530446305871,0.002930613234639168,6.692247826606035,15.37160187959671,3.592297434806824e-05,0.0639605890618237,2.1649871713595695e-05,0.04943890418875059,135364,15.37160187959671,4403.054446123589,
1838,0.002796413376927376,0.00014294559514382854,-0.0002449764028824575,0.0,0.008512457818142138,0.8505859375,0.2844362006500465,168.38508558273315,172.716796875,178.62536239624023,5e-06,1838,36,0.8718398213386536,0.9938775300979614,0.0,0.8718398213386536,0.9938775300979614,0.0,-0.040749434381723404,0.3535096049308777,-2.474606513977051,-0.040749434381723404,0.3535096049308777,-2.474606513977051,892.234375,2839.0,287.0,0.0,85.5859375,250.0,45.0,892.234375,2839.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,13.953125,0.0625,0.9375,7.5,8,6.9747185707092285,8.0,8,8,4.382804036140442e-05,0.43759205751121044,2.571911571547389,0.8874183318403084,0.0,0.0,0.0,2.571911571547389,0.0,130,2839,9.35408884473145,0.00010047107934951782,1.0259073432534933,0.0031330324709415436,6.615347547456622,17.021416760981083,4.361569881439209e-05,0.08190540641237282,2.3944426814282007e-05,0.05055827115430829,130846,17.021416760981083,3843.569599328061,
1839,0.004509742837399244,0.00034931881964439526,4.5833885451429524e-05,0.0,-0.00815299927489832,1.84765625,0.2904248622695016,168.38508558273315,172.716796875,178.84534072875977,5e-06,1839,36,0.8923792839050293,0.9959183931350708,0.0,0.8923792839050293,0.9959183931350708,0.0,0.029323361814022064,0.9352483749389648,-0.9352374076843262,0.029323361814022064,0.9352483749389648,-0.9352374076843262,828.46875,3191.0,262.0,0.0,82.703125,259.0,45.0,828.46875,3191.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,12.796875,0.0625,0.9375,7.5,8,7.139033794403076,8.0,8,8,4.620850086212158e-05,0.4506848230957985,2.6238342747092247,0.8684290951059666,0.0,0.0,0.0,2.6238342747092247,0.0,130,3104,11.032625775784254,0.00010410882532596588,0.9945576842874289,0.0029868576675653458,6.07206497900188,18.12788152322173,3.8119032979011536e-05,0.10403818957964858,2.4345942971906246e-05,0.04949353606828828,122684,18.12788152322173,3383.8482407015504,
1840,0.003857554169371724,0.0,5.439685247665693e-05,0.0,0.002586050053650979,0.73828125,0.2989536886043407,168.38508558273315,172.716796875,178.87777709960938,5e-06,1840,36,0.7892284393310547,0.9921875,0.0,0.7892284393310547,0.9921875,0.0,-0.013458465225994587,1.6196357011795044,-0.5398648381233215,-0.013458465225994587,1.6196357011795044,-0.5398648381233215,1030.46875,3608.0,287.0,0.0,97.328125,251.0,44.0,1030.46875,3608.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.65625,0.125,0.875,7.0,8,6.3138275146484375,8.0,8,8,4.270672798156738e-05,0.45004002191126347,2.586271418258548,1.0081202104047406,0.0,0.0,0.0,2.586271418258548,0.0,130,2128,7.716681484133005,0.00010593235492706299,1.1303520798683167,0.0030212998390197754,7.152867084369063,16.026287203654647,3.614835441112518e-05,0.058504029447558795,2.0339974680353947e-05,0.04815448420875901,148540,16.026287203654647,4634.261139602154,
1841,0.004458458628505468,0.00039953306259121746,-0.00025021707551786676,0.0,0.007897327363025397,3.578125,0.29022547727302517,168.38508558273315,172.716796875,178.8472137451172,5e-06,1841,36,0.8990789651870728,0.9938775300979614,0.0,0.8990789651870728,0.9938775300979614,0.0,-0.05638997629284859,2.1191298961639404,-1.1190948486328125,-0.05638997629284859,2.1191298961639404,-1.1190948486328125,850.5703125,3327.0,196.0,0.0,82.1875,255.0,19.0,850.5703125,3327.0,196.0,0.0,0.0,130.0,130.0,130.0,0.0,5,41,12.859375,0.0,1.0,7.625,8,7.192631721496582,8.0,8,8,5.206651985645294e-05,0.22195842862129211,2.6355109456926584,0.8475484630616847,0.0,0.0,0.0,2.6355109456926584,0.0,130,3327,8.300747599452734,9.469129145145416e-05,1.0007598996162415,0.003124760463833809,6.255392592400312,15.588093489408493,3.5960227251052856e-05,0.07624248068348198,2.489591089236819e-05,0.04983860311203073,125513,15.588093489408493,4025.9253027088025,
1842,0.0026565564330667257,0.0004612689845089335,-0.00028940283004885714,0.00021004487643949687,-0.0009922036406351253,0.28271484375,0.2747968461272067,168.38508558273315,172.716796875,178.59618759155273,5e-06,1842,36,0.9066979885101318,0.9918367266654968,0.71875,0.9066979885101318,0.9918367266654968,0.71875,0.0017731253756210208,0.0560341477394104,-0.0560341477394104,0.0017731253756210208,0.0560341477394104,-0.0560341477394104,793.3125,1496.0,262.0,0.0,77.5234375,165.0,46.0,793.3125,1496.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,23,12.03125,0.0,1.0,8.0,8,7.253583908081055,8.0,8,8,2.9299408197402954e-05,0.44975230284035206,1.6986468154937029,0.7983973460650304,0.0,0.0,0.0,1.6986468154937029,0.0,130,1477,6.54132823087275,0.00010689347982406616,0.9211368057876825,0.003043675795197487,5.962090939283371,13.451085090637207,4.8063695430755615e-05,0.06441865822572235,2.5753704352513765e-05,0.05044753045491243,118184,13.451085090637207,4393.102831617035,
1843,0.0030058305710554123,0.0002601438172860071,4.147042545810109e-06,0.0,0.0031269079190678895,2.6015625,0.29748243210074554,168.38508558273315,172.716796875,178.7202491760254,5e-06,1843,36,0.8746739625930786,0.9959183931350708,0.0,0.8746739625930786,0.9959183931350708,0.0,-0.00784135889261961,0.3535521924495697,-2.4748661518096924,-0.00784135889261961,0.3535521924495697,-2.4748661518096924,1018.96875,2665.0,279.0,0.0,119.21875,237.0,46.0,1018.96875,2665.0,279.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,19.078125,0.0625,0.9375,7.4375,8,6.997391700744629,8.0,8,8,2.789124846458435e-05,0.468052264302969,2.3997069485485554,1.2504985028936062,0.0,0.0,0.0,2.3997069485485554,0.0,130,2665,8.760622875764966,9.658746421337128e-05,1.1066007744520903,0.00305912084877491,6.999954275786877,16.89326635748148,3.881379961967468e-05,0.06716826813080753,2.0800723806503863e-05,0.04759671904008266,147068,16.89326635748148,4352.858615020545,
1844,0.0036902620922774076,0.00021491078769031446,-3.887145324199537e-05,0.0,0.01025543367723003,0.7216796875,0.2989071997531071,168.38508558273315,172.716796875,178.72561264038086,5e-06,1844,36,0.8527628779411316,0.9887499809265137,0.0,0.8527628779411316,0.9887499809265137,0.0,-0.044536326080560684,2.4748661518096924,-0.35355234146118164,-0.044536326080560684,2.4748661518096924,-0.35355234146118164,1060.4765625,2632.0,341.0,0.0,107.1484375,242.0,45.0,1060.4765625,2632.0,341.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.796875,0.0,1.0,7.5625,8,6.822103023529053,8.0,8,8,4.7316774725914e-05,0.44132695347070694,2.563575016334653,1.1081772412289865,0.0,0.0,0.0,2.563575016334653,0.0,130,1847,29.47698574513197,9.828805923461914e-05,1.138882603496313,0.002974938601255417,7.276752868667245,37.927039727568626,4.303641617298126e-05,0.21715609686927287,1.9523028469792275e-05,0.047753675777605115,152381,37.927039727568626,2008.8702030867494,
1845,0.0029359038453549147,0.0002068886133201886,-0.00020210588991176337,5.2499402954708785e-05,0.0015231517609208822,0.421875,0.3001531633898715,168.38508558273315,172.716796875,178.7486343383789,5e-06,1845,36,0.8623893857002258,0.995312511920929,0.0,0.8623893857002258,0.995312511920929,0.0,0.0005575481336563826,2.4713661670684814,-0.35314658284187317,0.0005575481336563826,2.4713661670684814,-0.35314658284187317,1090.0625,2818.0,280.0,0.0,114.5703125,255.0,38.0,1090.0625,2818.0,280.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,19.296875,0.0625,0.9375,7.5,8,6.899115085601807,8.0,8,8,3.260187804698944e-05,0.418464757502079,2.7195780239999294,1.208458016088116,0.0,0.0,0.0,2.7195780239999294,0.0,130,2818,6.65059551037848,8.970871567726135e-05,1.1493153553456068,0.002930654212832451,7.393982976675034,15.219812063500285,3.83574515581131e-05,0.04766495262870879,1.8766035377493794e-05,0.04734633840911732,156168,15.219812063500285,5130.418146703585,
1846,0.0019626885186880827,0.0002490471306373365,-2.8044422151651816e-05,0.0,0.005427882744697854,2.6015625,0.29205826591299666,168.38508558273315,172.716796875,178.85740280151367,5e-06,1846,36,0.8674129247665405,0.996874988079071,0.0,0.8674129247665405,0.996874988079071,0.0,-0.02961268462240696,0.35355234146118164,-2.4748663902282715,-0.02961268462240696,0.35355234146118164,-2.4748663902282715,1062.46875,3380.0,283.0,0.0,89.9140625,243.0,45.0,1062.46875,3380.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.1875,0.0,1.0,7.9375,8,6.939302921295166,8.0,8,8,4.9175694584846497e-05,0.4520014002919197,2.3712262492626905,0.9383493328787154,0.0,0.0,0.0,2.3712262492626905,0.0,130,3380,6.435296619310975,8.979812264442444e-05,1.156423021107912,0.002959243953227997,7.460054188966751,15.077633256092668,3.5841017961502075e-05,0.04731974925226459,1.938758846686232e-05,0.0488748014162239,152636,15.077633256092668,5061.669739788964,
1847,0.002445701276883483,0.00012499344484240282,-7.863852442824282e-05,0.0,-0.003766217367228819,0.1826171875,0.31042770414261195,168.38508558273315,172.716796875,178.31747436523438,5e-06,1847,36,0.8090075254440308,0.9938775300979614,0.0,0.8090075254440308,0.9938775300979614,0.0,0.01274657528847456,0.10573447495698929,-0.0560341477394104,0.01274657528847456,0.10573447495698929,-0.0560341477394104,1269.4921875,2923.0,262.0,0.0,115.8359375,272.0,45.0,1269.4921875,2923.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,18.34375,0.125,0.875,7.0,8,6.472060203552246,8.0,8,8,4.271417856216431e-05,0.4487182553857565,2.9037695974111557,1.2157103551726323,0.0,0.0,0.0,2.9037695974111557,0.0,130,2923,12.726388942450285,0.00010047294199466705,1.3036103639751673,0.003070482984185219,8.348747605457902,22.41133815422654,4.015304148197174e-05,0.07831864945044638,1.714060894959231e-05,0.04660589837529183,179135,22.41133815422654,3996.5261950727613,
1848,0.0027885937597602606,0.0,-0.0001502877343000364,0.0,-0.000859696592669934,0.0489501953125,0.2960954815741389,168.38508558273315,172.716796875,178.33904647827148,5e-06,1848,36,0.9524189233779907,1.975000023841858,0.0,0.9524189233779907,1.975000023841858,0.0,-0.0023332168348133564,0.0560341477394104,-0.10573447495698929,-0.0023332168348133564,0.0560341477394104,-0.10573447495698929,932.0625,3513.0,283.0,0.0,85.890625,269.0,45.0,932.0625,3513.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,13.75,0.0625,0.9375,7.5,8,7.619351387023926,8.0,8,8,4.574097692966461e-05,0.45671485736966133,2.818412233144045,0.9076878341729753,0.0,0.0,0.0,2.818412233144045,0.0,130,3513,9.341282561421394,9.33036208152771e-05,1.0534764416515827,0.0031264498829841614,6.679660892114043,17.10095644555986,3.761611878871918e-05,0.07829815061876713,2.299807187506739e-05,0.04913538583618286,135944,17.10095644555986,3974.7484426608457,
1849,0.004396560601890087,3.57656717824284e-05,-0.00019014112058357568,8.96057317731902e-05,0.010219344942015596,1.5234375,0.31172686942662403,168.38508558273315,172.716796875,178.8738250732422,5e-06,1849,36,0.9995237588882446,5.587500095367432,0.0,0.9995237588882446,5.587500095367432,0.0,-0.043624769896268845,2.4748666286468506,-0.35355237126350403,-0.043624769896268845,2.4748666286468506,-0.35355237126350403,1635.171875,3683.0,287.0,0.0,152.734375,314.0,45.0,1635.171875,3683.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,24.53125,0.1875,0.8125,6.0625,8,7.996190071105957,8.0,8,8,5.681626498699188e-05,0.43793504498898983,3.2041227761656046,1.6281307658791775,0.0,0.0,0.0,3.2041227761656046,0.0,130,1722,11.904972534626722,9.955652058124542e-05,1.6059775184839964,0.0030878745019435883,10.637380866333842,24.17515691742301,3.8333237171173096e-05,0.05687940170006365,1.366666888822613e-05,0.04708013944434342,225942,24.17515691742301,4673.020340090613,
1850,0.0016615919303148985,6.629022209381219e-05,0.00020910538648877264,0.0,0.008609539219833096,1.0341796875,0.30594166776746357,168.38508558273315,172.716796875,178.8170166015625,5e-06,1850,36,1.2099043130874634,3.950000047683716,0.0,1.2099043130874634,3.950000047683716,0.0,-0.051394231617450714,0.5398986339569092,-2.4737319946289062,-0.051394231617450714,0.5398986339569092,-2.4737319946289062,1321.8125,3396.0,287.0,0.0,121.578125,250.0,45.0,1321.8125,3396.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,19.578125,0.0625,0.9375,7.5,8,9.679235458374023,8.0,8,8,2.9144808650016785e-05,0.4502998124808073,2.7040583472698927,1.2865575472242199,0.0,0.0,0.0,2.7040583472698927,0.0,130,3396,8.435322869569063,8.955039083957672e-05,1.3563635759055614,0.002993747591972351,8.844965817406774,18.66857480816543,4.084594547748566e-05,0.049856511357328145,1.610996810007077e-05,0.04759657011390274,185832,18.66857480816543,4977.134085209309,
1851,0.004641383420675993,5.32821832166519e-05,0.00018875390182415686,0.0,0.0055954885810933774,1.6796875,0.31309975172312543,168.38508558273315,172.716796875,178.04856872558594,5e-06,1851,37,0.6460118889808655,0.9944897890090942,0.0,0.6460118889808655,0.9944897890090942,0.0,-0.03282701596617699,1.207612156867981,-0.7245673537254333,-0.03282701596617699,1.207612156867981,-0.7245673537254333,1379.8828125,3820.0,325.0,0.0,129.5078125,258.0,45.0,1379.8828125,3820.0,325.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.953125,0.25,0.75,5.6875,8,5.168095111846924,8.0,8,8,0.0001271720975637436,0.4704790245741606,2.832195533439517,1.390263534762198,0.0,0.0,0.0,2.832195533439517,0.0,130,3738,12.41382833942771,0.00015581585466861725,1.4873916823416948,0.0033249277621507645,9.10805083438754,23.04711900651455,3.887154161930084e-05,0.07028352916873438,1.720398293612793e-05,0.04712726481456829,193265,23.04711900651455,4192.823405506157,
1852,0.0034084818325936794,0.00020283154663047753,0.0001316558325470396,4.021879067295231e-05,0.009726843010867015,3.3515625,0.2831390730259613,168.38508558273315,172.716796875,178.113525390625,5e-06,1852,37,0.9157865643501282,0.9955000281333923,0.0,0.9157865643501282,0.9955000281333923,0.0,-0.04398013651371002,0.5400601029396057,-2.4748446941375732,-0.04398013651371002,0.5400601029396057,-2.4748446941375732,750.0703125,4096.0,325.0,0.0078125,75.859375,243.0,45.0,750.0703125,4096.0,325.0,0.0078125,0.0,130.0,130.0,130.0,0.0,7,41,12.171875,0.0,1.0,7.875,8,7.326292037963867,8.0,8,8,5.519948899745941e-05,0.4568920526653528,2.414866192266345,0.8037658584071323,0.0,0.0,0.0,2.414866192266345,0.0,130,3723,7.666025986894965,0.00010429322719573975,0.9572091866284609,0.003060057759284973,5.693956647068262,14.355921963229775,6.397441029548645e-05,0.07984695171176624,2.716453549774053e-05,0.050546002601605536,112649,14.355921963229775,3923.433140989866,
1853,0.0026067597791552544,0.000419639669416938,0.0002514368891297636,0.0,-0.003277716808952391,1.572265625,0.30411710056371094,168.38508558273315,172.716796875,178.20600509643555,5e-06,1853,37,1.0448627471923828,3.2593750953674316,0.0,1.0448627471923828,3.2593750953674316,0.0,0.019861549139022827,0.7245658040046692,-1.207608938217163,0.019861549139022827,0.7245658040046692,-1.207608938217163,1157.078125,3932.0,282.0,0.0,117.7421875,237.0,44.0,1157.078125,3932.0,282.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,20.25,0.125,0.875,7.0,8,8.358901977539062,8.0,8,8,3.1867995858192444e-05,0.4320986159145832,2.609083168208599,1.255882234647288,0.0,0.0,0.0,2.609083168208599,0.0,130,3932,7.513129256665707,9.647198021411896e-05,1.2381226513534784,0.003075776621699333,7.947958877310157,16.7258411757648,3.731250762939453e-05,0.05072805461403121,1.866981062787159e-05,0.04824371382194503,164746,16.7258411757648,4924.894307818479,
1854,0.003419076092541218,0.0002051006849796977,-6.341856101244048e-05,0.0,0.009291602385928854,0.121337890625,0.29387226794760224,168.38508558273315,172.716796875,178.6624412536621,5e-06,1854,37,0.8719833493232727,0.9877551198005676,0.0,0.8719833493232727,0.9877551198005676,0.0,-0.03929031267762184,0.0560341477394104,-0.10573447495698929,-0.03929031267762184,0.0560341477394104,-0.10573447495698929,1068.953125,3738.0,409.0,0.0,101.5234375,247.0,45.0,1068.953125,3738.0,409.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.234375,0.0625,0.9375,7.5,8,6.975866317749023,8.0,8,8,3.203004598617554e-05,0.4574343394488096,2.540258092805743,1.0579773463250604,0.0,0.0,0.0,2.540258092805743,0.0,130,3531,8.69787012040615,9.149312973022461e-05,1.1875466238707304,0.0029736123979091644,7.51706936955452,17.434043515473604,3.674067556858063e-05,0.06356884013569168,1.9376359570909284e-05,0.04898198538799812,153466,17.434043515473604,4401.331219111364,
1855,0.0028161117807030678,0.0003333517161081545,0.0005426903553598095,0.0,0.0010358208674006164,0.994140625,0.29441995032524804,168.38508558273315,172.716796875,178.8115463256836,5e-06,1855,37,1.1047906875610352,3.557812452316284,0.831250011920929,1.1047906875610352,3.557812452316284,0.831250011920929,-0.004209026228636503,0.7245345115661621,-1.20756196975708,-0.004209026228636503,0.7245345115661621,-1.20756196975708,1015.4609375,2918.0,287.0,0.0,92.5859375,237.0,45.0,1015.4609375,2918.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.71875,0.0,1.0,8.0,8,8.838325500488281,8.0,8,8,0.00013518519699573517,0.44334029220044613,2.4273877404630184,0.9461940274777589,0.0,0.0,0.0,2.4273877404630184,0.0,130,2918,12.788509199395776,9.020045399665833e-05,1.1217947453260422,0.0030064377933740616,7.153574643656611,21.091425685212016,3.613904118537903e-05,0.09838904130202399,2.050510365896686e-05,0.04879022939493934,146619,21.091425685212016,3475.796330420661,
1856,0.0032661170698702335,0.0,0.00025251637858758613,0.0,0.00598361057927832,0.02935791015625,0.30131868284991326,168.38508558273315,172.716796875,178.64869689941406,5e-06,1856,37,0.8839133977890015,0.9979591965675354,0.0,0.8839133977890015,0.9979591965675354,0.0,-0.02504919283092022,0.0560341477394104,-0.0560341477394104,-0.02504919283092022,0.0560341477394104,-0.0560341477394104,1061.203125,3665.0,255.0,0.0,97.8671875,247.0,39.0,1061.203125,3665.0,255.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.828125,0.0625,0.9375,7.5,8,7.071307182312012,8.0,8,8,3.157183527946472e-05,0.460098834708333,2.5525016244500875,1.01784202955605,0.0,0.0,0.0,2.5525016244500875,0.0,130,3665,8.557419968768954,0.00010157190263271332,1.1893672123551369,0.0029801595956087112,7.512885509058833,17.30333306826651,3.4943222999572754e-05,0.06299910161497824,1.95453624592305e-05,0.04927322369098228,152474,17.30333306826651,4405.914149558563,
1857,0.0017461199313402176,0.0,-9.90333583104075e-05,0.0,-0.0007682713912799954,2.1953125,0.2991103350831243,168.38508558273315,172.716796875,178.09690475463867,5e-06,1857,37,0.9033151268959045,0.9959183931350708,0.0,0.9033151268959045,0.9959183931350708,0.0,0.0053258612751960754,0.724567174911499,-1.2076119184494019,0.0053258612751960754,0.724567174911499,-1.2076119184494019,1036.328125,3254.0,331.0,0.0,100.421875,255.0,45.0,1036.328125,3254.0,331.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.0,0.0,1.0,7.8125,8,7.226521015167236,8.0,8,8,5.262903869152069e-05,0.4271256886422634,2.7402061447501183,1.0320818183827214,0.0,0.0,0.0,2.7402061447501183,0.0,130,2997,8.43346275947988,9.955652058124542e-05,1.1389402095228434,0.003036223351955414,7.22804793715477,16.830684391781688,4.895217716693878e-05,0.06357680180535152,2.033775438378601e-05,0.04841615605301607,149290,16.830684391781688,4435.054348499854,
1858,0.005152177531272173,0.0004896405880572274,-0.000787497586088648,0.0,0.01266651283367537,3.40625,0.2797140419693613,168.38508558273315,172.716796875,178.11002731323242,5e-06,1858,37,0.9430822134017944,0.9938775300979614,0.37551021575927734,0.9430822134017944,0.9938775300979614,0.37551021575927734,-0.07905668020248413,0.35355111956596375,-2.4748613834381104,-0.07905668020248413,0.35355111956596375,-2.4748613834381104,797.1015625,2835.0,283.0,0.0,78.078125,232.0,45.0,797.1015625,2835.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,11.984375,0.0,1.0,8.0,8,7.5446577072143555,8.0,8,8,5.2558258175849915e-05,0.47421971522271633,2.1881095599383116,0.8392812314996263,0.0,0.0,0.0,2.1881095599383116,0.0,130,2835,8.736444743350148,0.00011150538921356201,0.9443121869117022,0.003014104440808296,5.977735372260213,15.685352891683578,5.708634853363037e-05,0.08562707410001223,2.5399257100070754e-05,0.05037318400138379,118669,15.685352891683578,3782.796626237165,
1859,0.003605770180001855,2.8499771360657178e-05,0.0004933078798785573,0.0,-0.0024493904638802633,0.951171875,0.2930393330446064,168.38508558273315,172.716796875,178.46733474731445,5e-06,1859,37,0.8284330368041992,0.9981632828712463,0.0,0.8284330368041992,0.9981632828712463,0.0,0.01617034524679184,0.3531128764152527,-2.4709651470184326,0.01617034524679184,0.3531128764152527,-2.4709651470184326,894.78125,2862.0,287.0,0.0,93.6640625,270.0,45.0,894.78125,2862.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.71875,0.125,0.875,7.0,8,6.627464294433594,8.0,8,8,5.6682154536247253e-05,0.451952388510108,2.904055241495371,0.9955330854427302,0.0,0.0,0.0,2.904055241495371,0.0,130,2862,11.288269435986876,9.368360042572021e-05,1.0321237314492464,0.0029906760901212692,6.502400742843747,18.84936203993857,4.938989877700806e-05,0.09855996084925503,2.2799653051880503e-05,0.049571560568137614,131172,18.84936203993857,3479.481154907763,
1860,0.0036127653438597918,0.0003781168852583505,0.0003196444743025495,0.0,-0.0014100144617259502,1.01171875,0.2917365736422586,168.38508558273315,172.716796875,178.5500602722168,5e-06,1860,37,0.8658115863800049,0.9932500123977661,0.0,0.8658115863800049,0.9932500123977661,0.0,-0.012572637759149075,0.8702760338783264,-1.4272477626800537,-0.012572637759149075,0.8702760338783264,-1.4272477626800537,910.4296875,3401.0,283.0,0.0,96.6171875,252.0,45.0,910.4296875,3401.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.4375,0.0625,0.9375,7.5,8,6.926492691040039,8.0,8,8,5.303695797920227e-05,0.4434728976339102,2.662280445918441,1.0108891445415793,0.0,0.0,0.0,2.662280445918441,0.0,130,1915,8.193852953612804,9.995885193347931e-05,1.0294218137860298,0.002948412671685219,6.495849896222353,15.745960727334023,3.777258098125458e-05,0.07031237785740596,2.213938555798925e-05,0.04877679666771055,133175,15.745960727334023,4228.862319236462,
