step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
547,True,8600,0.07246972620487213,0.0025358812390550156,-0.00012606346106736055,2.9249299586808775e-05,-0.0008316269677308696,-0.025148993561742827,-0.025980620594054926,1.0,537.5,1.0,0.0,0.8691589385271072,0.8691589385271072,5468707.8125,0.1837228825315833,0.1837228825315833,0.12122154718439758,-0.025148993561742827,0.4518852927609329,0.0025358812390550156,-0.00012606346106736055,2.9249299586808775e-05,0.16927564912475646,-0.7688809521496296,0.0,0.0,0.2,0.2,0.2,3.0,0.794921875,0.1656454745326506,189.78957223892212,199.23046875,133.49689102172852,5e-06,547,1,0.43701714277267456,0.9887499809265137,0.0,0.43701714277267456,0.9887499809265137,0.0,-0.07431010156869888,1.2120387554168701,-2.472835063934326,-0.07431010156869888,1.2120387554168701,-2.472835063934326,2518.390625,4096.0,196.0,0.4296875,1413.8046875,3509.0,93.0,2518.390625,4096.0,196.0,0.4296875,0.0,448.25,839.0,258.0,0.0,3,41,21.8203125,0.4375,0.5625,3.8125,8,3.4961366653442383,8.0,8,8,6.139092147350311e-05,0.9202675968408585,32.41633005999029,14.263125325494912,0.0,0.0,0.0,32.41633005999029,0.0,314,4096,34.21823702007532,8.898042142391205e-05,2.9169257786124945,0.002994278445839882,35.136249931529164,72.29961152374744,3.9929524064064026e-05,7.885282821583446e-06,0.10615111653671219,0.09252956029686663,379730,72.29961152374744,2626.0860328085882,
548,True,8088,0.06647835671901703,0.0021377477605710737,0.00010186757867813867,2.3796831101208227e-06,-0.0037841474477318116,-0.01755677442997694,-0.021340922110539395,1.0,505.5,1.0,0.0,0.9389021992683411,0.9389021992683411,6111326.75,0.128378389403224,0.128378389403224,0.07049126455943613,-0.01755677442997694,0.17227081395343602,0.0021377477605710737,0.00010186757867813867,2.3796831101208227e-06,0.11026430875062943,-0.8271716348826885,0.0,0.0,0.2,0.2,0.2,3.0,1.57421875,0.16961995464642138,189.78957223892212,199.23046875,133.40233993530273,5e-06,548,1,0.28043487668037415,0.989062488079071,0.0,0.28043487668037415,0.989062488079071,0.0,-0.03050968050956726,1.6435604095458984,-1.6201210021972656,-0.03050968050956726,1.6435604095458984,-1.6201210021972656,3034.109375,4096.0,204.0,0.546875,1677.46875,3268.0,102.0,3034.109375,4096.0,204.0,0.546875,0.0,473.4375,820.0,254.0,0.0,3,41,25.5859375,0.625,0.375,2.5,8,2.243479013442993,8.0,8,8,5.517527461051941e-05,0.9818877652287483,31.599221827462316,17.335099878633628,0.0,0.0,0.0,31.599221827462316,0.0,258,4096,33.435324747115374,8.667819201946259e-05,3.3345186337828636,0.002999650314450264,41.148096069693565,77.9458234179765,3.795884549617767e-05,6.6812415961348165e-06,0.08609230660540669,0.09165080667510138,448966,77.9458234179765,2879.987536936173,
549,True,8800,0.06973150372505188,0.0019056538003496826,-0.00035161497316948953,4.190131221548654e-06,-0.0031182704733510036,-0.02772930308128707,-0.03084757418037043,1.0,550.0,1.0,0.0,0.9938460700213909,0.9938460700213909,6146899.953125,0.20197760104201734,0.20197760104201734,0.19827128163385346,-0.02772930308128707,0.38498925060726336,0.0019056538003496826,-0.00035161497316948953,4.190131221548654e-06,0.13680883450433612,-0.8735631927847862,0.0,0.0,0.2,0.2,0.2,3.0,1.57421875,0.1610532123353887,189.78957223892212,199.23046875,133.38832092285156,5e-06,549,1,0.39309829473495483,0.9921875,0.0,0.39309829473495483,0.9921875,0.0,-0.05827214941382408,2.323794364929199,-2.474853515625,-0.05827214941382408,2.323794364929199,-2.474853515625,1943.984375,4096.0,95.0,0.328125,1092.765625,3186.0,84.0,1943.984375,4096.0,95.0,0.328125,0.0,496.6875,897.0,220.0,0.0,3,41,16.390625,0.5625,0.4375,3.4375,8,3.1447863578796387,8.0,8,8,3.218650817871094e-05,0.8285882342606783,33.707679230719805,10.901346354294219,0.0,0.0,0.0,33.707679230719805,0.0,333,4096,35.5943250618875,8.944422006607056e-05,2.503732904791832,0.002974884584546089,29.46113278903067,67.59037370420992,3.805011510848999e-05,9.52249503705463e-06,0.14304675908004463,0.09430399156556107,312406,67.59037370420992,2311.024358048057,
550,True,6480,0.07124827802181244,0.002952128565084422,-0.0002144326194866153,4.293872962080059e-06,0.0028205779926793184,-0.0322614209871972,-0.02944084262344404,1.0,405.0,1.0,0.0,0.9331365302205086,0.9331365302205086,7287025.6875,0.23731564893387258,0.23731564893387258,0.10374025985719512,-0.0322614209871972,0.3409465046498039,0.002952128565084422,-0.0002144326194866153,4.293872962080059e-06,0.16863383818417788,-0.7971121519804001,0.0,0.0,0.2,0.2,0.2,3.0,0.8515625,0.1607214284975656,189.78957223892212,199.23046875,133.3395652770996,5e-06,550,1,0.6181591153144836,0.9937499761581421,0.0,0.6181591153144836,0.9937499761581421,0.0,-0.1486358791589737,1.628348708152771,-2.4748666286468506,-0.1486358791589737,1.628348708152771,-2.4748666286468506,1975.9609375,4096.0,108.0,0.3125,1170.0703125,3463.0,20.0,1975.9609375,4096.0,108.0,0.3125,0.0,461.3125,739.0,216.0,0.0,3,41,14.4609375,0.25,0.75,5.375,8,4.945272922515869,8.0,8,8,6.178207695484161e-05,0.20953969657421112,33.769984224811196,11.584365065020393,0.0,0.0,0.0,33.769984224811196,0.0,534,4096,35.69405693933368,9.262561798095703e-05,2.5206373780965805,0.0030673276633024216,29.43378407880664,67.67675069905818,3.917329013347626e-05,9.832092288393541e-06,0.14112618045544958,0.09434782104364392,311971,67.67675069905818,2304.8609513424935,
551,True,4808,0.06994357705116272,0.0016995010628306773,2.7937521736021154e-06,7.337544843721844e-06,0.0039173931272671325,-0.0024304530379595235,0.0014869400838506408,1.0,300.5,1.0,0.0,0.8741192296147346,0.8741192296147346,6088850.71875,0.017759591108188033,0.017759591108188033,0.04657832794612443,-0.0024304530379595235,0.31184153227521466,0.0016995010628306773,2.7937521736021154e-06,7.337544843721844e-06,0.11946255248039961,-0.7582713700830936,0.0,0.0,0.2,0.2,0.2,3.0,0.62109375,0.16323491653056657,189.78957223892212,199.23046875,133.3355369567871,5e-06,551,1,0.4537386894226074,0.987500011920929,0.0,0.4537386894226074,0.987500011920929,0.0,-0.03836172819137573,2.4748661518096924,-2.4742870330810547,-0.03836172819137573,2.4748661518096924,-2.4742870330810547,2339.171875,4096.0,141.0,0.3984375,1300.296875,3498.0,130.0,2339.171875,4096.0,141.0,0.3984375,0.0,388.25,816.0,215.0,0.0,3,41,18.9765625,0.4375,0.5625,3.8125,8,3.6299095153808594,8.0,8,8,3.5861507058143616e-05,1.2537162322551012,33.865056877955794,13.015235170867527,0.0,0.0,0.0,33.865056877955794,0.0,270,4096,35.71503517776728,9.30149108171463e-05,2.7506263870745897,0.0031367596238851547,32.75660801306367,71.25072759389877,4.0356069803237915e-05,8.985017971084056e-06,0.11928311694766203,0.09382890210267156,349110,71.25072759389877,2449.869719154239,
552,True,6648,0.06590490788221359,0.002242220934931538,-0.00013950877223578573,1.0755369544312998e-05,0.0010751867484941613,-0.0011637359202723019,-8.854916450218298e-05,1.0,415.5,1.0,0.0,0.8634506464004517,0.8634506464004517,5390396.125,0.008458284079097211,0.008458284079097211,0.13312934132744342,-0.0011637359202723019,0.04980055207681151,0.002242220934931538,-0.00013950877223578573,1.0755369544312998e-05,0.06213092524558306,-0.7544302232563496,0.0,0.0,0.2,0.2,0.2,3.0,1.021484375,0.15880896390893753,189.78957223892212,199.23046875,133.46592330932617,5e-06,552,1,0.44856297969818115,0.992968738079071,0.0,0.44856297969818115,0.992968738079071,0.0,-0.06716512888669968,2.4748663902282715,-1.6201814413070679,-0.06716512888669968,2.4748663902282715,-1.6201814413070679,1881.109375,4096.0,116.0,0.2578125,1068.296875,3548.0,98.0,1881.109375,4096.0,116.0,0.2578125,0.0,509.1875,852.0,248.0,0.0,3,41,16.1640625,0.375,0.625,3.875,8,3.588503837585449,8.0,8,8,3.1266361474990845e-05,1.0077900160104036,35.708077400922775,10.519837037078105,0.0,0.0,0.0,35.708077400922775,0.0,328,4096,37.424583135172725,8.961372077465057e-05,2.4816808439791203,0.0030596330761909485,29.162848260253668,69.09740774706006,3.585405647754669e-05,1.0000173475414757e-05,0.15542932252067315,0.09531650834511164,305958,69.09740774706006,2213.961492737894,
553,True,9784,0.07413886487483978,0.0027935571106354473,-0.00024376949272664206,1.3241952842690807e-05,-0.0015992172411642969,-0.04116882340167649,-0.042768040162627585,1.0,611.5,1.0,0.0,1.0581350065767765,1.0581350065767765,7551941.78125,0.2992744115181267,0.2992744115181267,0.11454698061464669,-0.04116882340167649,0.4672753787561028,0.0027935571106354473,-0.00024376949272664206,1.3241952842690807e-05,0.14760215114802122,-0.9267159253358841,0.0,0.0,0.2,0.2,0.2,3.0,1.59765625,0.16238462321064245,189.78957223892212,199.23046875,133.3895606994629,5e-06,553,1,0.382938951253891,0.9865000247955322,0.0,0.382938951253891,0.9865000247955322,0.0,-0.052594996988773346,2.4748661518096924,-2.474715232849121,-0.052594996988773346,2.4748661518096924,-2.474715232849121,2162.453125,4096.0,97.0,0.3203125,1214.421875,3164.0,86.0,2162.453125,4096.0,97.0,0.3203125,0.0,511.375,898.0,242.0,0.0,3,41,18.359375,0.5,0.5,3.1875,8,3.063511371612549,8.0,8,8,5.741231143474579e-05,0.8929884117096663,33.9033914282918,12.157718111673603,0.0,0.0,0.0,33.9033914282918,0.0,554,4096,35.75991459749639,9.164959192276001e-05,2.761158037930727,0.0031117908656597137,32.08662089519203,70.63652606680989,4.724226891994476e-05,9.092157386880098e-06,0.12919324334160565,0.09375199677192703,342250,70.63652606680989,2422.6134767463714,
554,True,10672,0.0745043084025383,0.0029983977692609187,0.00018431318403600017,2.9524848741857568e-05,0.0021511335028208123,-0.024722720525460318,-0.02257158703287132,1.0,667.0,1.0,0.0,1.053318813443184,1.053318813443184,6526735.15625,0.18125848600175232,0.18125848600175232,0.15650301633862784,-0.024722720525460318,0.4211945617442534,0.0029983977692609187,0.00018431318403600017,2.9524848741857568e-05,0.2053788905031979,-0.9349060505628586,0.0,0.0,0.2,0.2,0.2,3.0,0.923828125,0.15988275684904946,189.78957223892212,199.23046875,133.42547988891602,5e-06,554,1,0.6296816468238831,0.9862244725227356,0.0,0.6296816468238831,0.9862244725227356,0.0,-0.10771940648555756,0.9527896642684937,-2.474794387817383,-0.10771940648555756,0.9527896642684937,-2.474794387817383,1921.7890625,4096.0,148.0,0.2421875,1065.03125,2778.0,84.0,1921.7890625,4096.0,148.0,0.2421875,0.0,521.875,966.0,220.0,0.0,3,41,16.4921875,0.25,0.75,5.25,8,5.0374531745910645,8.0,8,8,3.292784094810486e-05,0.873422073200345,27.51994911953807,10.506402077211533,0.0,0.0,0.0,27.51994911953807,0.0,684,4096,29.34947869554162,9.026005864143372e-05,2.5329379439353943,0.0030283089727163315,29.593668662011623,61.50513347424567,4.926323890686035e-05,9.681635136518009e-06,0.11931215906215978,0.09461224231674267,312789,61.50513347424567,2542.7877506434124,
555,True,10160,0.06944460421800613,0.003161981534503866,5.377308548304427e-05,3.116676089121029e-05,0.002472754720656667,-0.059430635592434555,-0.05695788068260299,1.0,635.0,1.0,0.0,0.946964580565691,0.946964580565691,6477690.40625,0.43414788832888007,0.43414788832888007,0.09272730978282362,-0.059430635592434555,0.3153042850452593,0.003161981534503866,5.377308548304427e-05,3.116676089121029e-05,0.17613151296973228,-0.8235727101564407,0.0,0.0,0.2,0.2,0.2,3.0,1.1171875,0.16431012380853377,189.78957223892212,199.23046875,133.44108200073242,5e-06,555,1,0.43353575468063354,0.9921875,0.0,0.43353575468063354,0.9921875,0.0,-0.09565086662769318,2.4748663902282715,-2.474677085876465,-0.09565086662769318,2.4748663902282715,-2.474677085876465,2347.859375,4096.0,138.0,0.328125,1309.921875,3249.0,127.0,2347.859375,4096.0,138.0,0.328125,0.0,532.375,983.0,215.0,0.0,3,41,20.7890625,0.375,0.625,3.8125,8,3.4682860374450684,8.0,8,8,6.639771163463593e-05,1.2266843058168888,30.531887285411358,13.122731729396037,0.0,0.0,0.0,30.531887285411358,0.0,691,4096,32.467341631650925,8.917786180973053e-05,2.8977779038250446,0.003047974780201912,34.44723462499678,69.8463632799685,4.619918763637543e-05,8.267487943694664e-06,0.10803505065003002,0.09343650046110825,368670,69.8463632799685,2639.1495754921593,
556,True,10000,0.07186780124902725,0.003119432909443276,0.0001951434798002083,2.4987922415675712e-05,0.004021864657261176,-0.013773305770882871,-0.009751441091793822,1.0,625.0,1.0,0.0,1.018386885523796,1.018386885523796,6492287.375,0.10128869232721627,0.10128869232721627,0.11685216935344439,-0.013773305770882871,0.23759368301575534,0.003119432909443276,0.0001951434798002083,2.4987922415675712e-05,0.10170915117487311,-0.905397105962038,0.0,0.0,0.2,0.2,0.2,3.0,1.28125,0.15934766606742312,189.78957223892212,199.23046875,133.44697952270508,5e-06,556,1,0.4982569217681885,0.996874988079071,0.0,0.4982569217681885,0.996874988079071,0.0,-0.09084565192461014,2.4748661518096924,-2.470374822616577,-0.09084565192461014,2.4748661518096924,-2.470374822616577,1837.375,4096.0,80.0,0.234375,1062.3203125,3271.0,69.0,1837.375,4096.0,80.0,0.234375,0.0,535.8125,1004.0,219.0,0.0,3,41,16.0546875,0.3125,0.6875,4.4375,8,3.986055374145508,8.0,8,8,6.734766066074371e-05,0.7252559196203947,32.672462245449424,10.436415181946359,0.0,0.0,0.0,32.672462245449424,0.0,625,4096,34.51567665301263,9.139254689216614e-05,2.4625785015523434,0.003136835992336273,28.740980988368392,65.74917088635266,3.8893893361091614e-05,1.0326420137526907e-05,0.1467603096001966,0.09461490673266569,303768,65.74917088635266,2310.051943659202,
557,True,10568,0.06742826849222183,0.0031388305778818903,-8.209175899764887e-05,1.68422236583865e-05,-0.0029659262800123543,-0.025221847026841715,-0.028187773481477052,1.0,660.5,1.0,0.0,1.0568695105612278,1.0568695105612278,6693568.3125,0.1828328127739951,0.1828328127739951,0.11454248392818996,-0.025221847026841715,0.4065971901314201,0.0031388305778818903,-8.209175899764887e-05,1.68422236583865e-05,0.20346845348831266,-0.9331791885197163,0.0,0.0,0.2,0.2,0.2,3.0,0.787109375,0.165227548408717,189.78957223892212,199.23046875,133.45077896118164,5e-06,557,1,0.35044920444488525,2.864062547683716,0.0,0.35044920444488525,2.864062547683716,0.0,-0.058031048625707626,2.466141939163208,-2.451221466064453,-0.058031048625707626,2.466141939163208,-2.451221466064453,2493.640625,4096.0,118.0,0.375,1321.6875,2921.0,85.0,2493.640625,4096.0,118.0,0.375,0.0,526.9375,982.0,258.0,0.0,3,41,20.203125,0.5,0.5,3.125,8,2.803593873977661,8.0,8,8,3.1987205147743225e-05,0.8865481931716204,29.12000629119575,13.350151160047972,0.0,0.0,0.0,29.12000629119575,0.0,334,4096,30.867140958085656,8.936040103435516e-05,2.95882586017251,0.0031023696064949036,36.0699481908232,69.9249117989093,3.783032298088074e-05,8.024047565643227e-06,0.0967058109004958,0.09329223035434855,386634,69.9249117989093,2764.63702315339,
558,True,9456,0.07800085842609406,0.0022913052616786445,-0.0001283450851587986,3.429872538163181e-05,0.002928928077380988,-0.01719029131345451,-0.014261363221521606,1.0,591.0,1.0,0.0,1.0262881517410278,1.0262881517410278,7979635.53125,0.12545306363608688,0.12545306363608688,0.1394667833039689,-0.01719029131345451,0.41425525143316677,0.0022913052616786445,-0.0001283450851587986,3.429872538163181e-05,0.19925989722833037,-0.8914056085050106,0.0,0.0,0.2,0.2,0.2,3.0,0.5087890625,0.15983456702378807,189.78957223892212,199.23046875,133.54201889038086,5e-06,558,1,0.4596143364906311,0.9897959232330322,0.0,0.4596143364906311,0.9897959232330322,0.0,-0.042836662381887436,2.4748663902282715,-1.20761239528656,-0.042836662381887436,2.4748663902282715,-1.20761239528656,1929.875,4096.0,118.0,0.3125,1087.046875,3141.0,94.0,1929.875,4096.0,118.0,0.3125,0.0,515.75,1019.0,214.0,0.0,3,41,16.78125,0.375,0.625,4.0,8,3.676914930343628,8.0,8,8,5.303323268890381e-05,0.9275906663388014,31.96675636805594,10.723373755288776,0.0,0.0,0.0,31.96675636805594,0.0,533,4096,34.070157615467906,8.649565279483795e-05,2.5532846599817276,0.0031857118010520935,29.818360287696123,66.47072588652372,3.9363279938697815e-05,1.0176692438832396e-05,0.13792245941879294,0.09525415374295976,313040,66.47072588652372,2354.720787421593,
559,True,10800,0.06784021109342575,0.002132073363100062,1.9350759771441517e-05,8.68168126544333e-06,-0.0006634538731304929,-0.04668730395496823,-0.04735075792996213,1.0,675.0,1.0,0.0,0.9814184308052063,0.9814184308052063,7227773.6875,0.34145050728693604,0.34145050728693604,0.07778454726008863,-0.04668730395496823,0.4711785066167721,0.002132073363100062,1.9350759771441517e-05,8.68168126544333e-06,0.22036637959536165,-0.8608686365187168,0.0,0.0,0.2,0.2,0.2,3.0,0.974609375,0.16921819678447167,189.78957223892212,199.23046875,133.54491806030273,5e-06,559,1,0.2827681601047516,0.971875011920929,0.0,0.2827681601047516,0.971875011920929,0.0,-0.04833948612213135,2.4748663902282715,-2.4739863872528076,-0.04833948612213135,2.4748663902282715,-2.4739863872528076,3019.7734375,4096.0,116.0,0.4375,1667.0078125,2894.0,105.0,3019.7734375,4096.0,116.0,0.4375,0.0,536.3125,1021.0,209.0,0.0,3,41,26.1171875,0.5625,0.4375,2.5,8,2.2621452808380127,8.0,8,8,3.135576844215393e-05,1.0172277875244617,28.442777847871184,17.321302187643596,0.0,0.0,0.0,28.442777847871184,0.0,269,4096,30.298157319426537,0.00010339543223381042,3.382494915276766,0.003151506185531616,41.662187453359365,75.37649714387953,3.579817712306976e-05,6.923663406114114e-06,0.07838480566740193,0.09152923894415024,455179,75.37649714387953,3019.3695465255505,
560,True,10600,0.07101207226514816,0.0018502729162719334,5.847561078553554e-05,1.714865788926545e-06,-0.005158491570909973,-0.0019044606306124479,-0.0070629522306262515,1.0,662.5,1.0,0.0,1.1467776522040367,1.1467776522040367,7783289.3125,0.0140085369348526,0.0140085369348526,0.06158048793642199,-0.0019044606306124479,0.04763068638399995,0.0018502729162719334,5.847561078553554e-05,1.714865788926545e-06,0.09162303805351257,-1.0238133072853088,0.0,0.0,0.2,0.2,0.2,3.0,0.59765625,0.17018638782019324,189.78957223892212,199.23046875,133.5631332397461,5e-06,560,1,0.2582763433456421,0.9624999761581421,0.0,0.2582763433456421,0.9624999761581421,0.0,-0.022441478446125984,0.782780647277832,-2.4741406440734863,-0.022441478446125984,0.782780647277832,-2.4741406440734863,3125.59375,4096.0,222.0,0.5703125,1660.3984375,3211.0,112.0,3125.59375,4096.0,222.0,0.5703125,0.0,474.0,988.0,219.0,0.0,3,41,27.6171875,0.6875,0.3125,2.3125,8,2.0662107467651367,8.0,8,8,3.063865005970001e-05,1.1284737773239613,34.73080910369754,17.433706422962132,0.0,0.0,0.0,34.73080910369754,0.0,795,4096,36.63332747668028,8.885934948921204e-05,3.4130172803997993,0.0030948761850595474,42.180663879960775,82.25623634271324,3.78880649805069e-05,6.717069168090903e-06,0.09156592116667903,0.09154823000850959,460748,82.25623634271324,2800.687342904523,
561,True,10680,0.06748353689908981,0.0036775965709239244,-0.00023164262529462576,2.414110429072025e-05,-0.005220829089012113,-0.037100186018506065,-0.04232101533852983,1.0,667.5,1.0,0.0,1.0696866624057293,1.0696866624057293,6909453.46875,0.2698643207550049,0.2698643207550049,0.1279985918283033,-0.037100186018506065,0.6317854785148873,0.0036775965709239244,-0.00023164262529462576,2.414110429072025e-05,0.20378059381619096,-0.9388024918735027,0.0,0.0,0.2,0.2,0.2,3.0,1.150390625,0.15775835153909085,189.78957223892212,199.23046875,133.50170135498047,5e-06,561,1,0.6126734018325806,0.9937499761581421,0.0,0.6126734018325806,0.9937499761581421,0.0,-0.10697847604751587,1.0603030920028687,-2.4748661518096924,-0.10697847604751587,1.0603030920028687,-2.4748661518096924,1761.1875,4096.0,91.0,0.140625,942.3984375,2993.0,80.0,1761.1875,4096.0,91.0,0.140625,0.0,520.4375,877.0,258.0,0.0,3,41,15.6953125,0.25,0.75,5.3125,8,4.9013872146606445,8.0,8,8,6.167031824588776e-05,0.7889321949332952,30.753561025485396,9.102325588100939,0.0,0.0,0.0,30.753561025485396,0.0,269,4096,32.478978369385004,9.350664913654327e-05,2.380566745996475,0.0030445102602243423,27.973353266716003,62.87055291235447,3.688782453536987e-05,1.0424691352874672e-05,0.14407439214213158,0.09578340980494988,292048,62.87055291235447,2322.6135803762804,
562,True,6136,0.07358123362064362,0.003525612657540478,0.0002507387101218228,1.9525443349266425e-05,0.004819721754756756,-0.03801605774788186,-0.03319633584760595,1.0,383.5,1.0,0.0,1.13671313226223,1.13671313226223,9646927.09375,0.2789098219946027,0.2789098219946027,0.06778383739341946,-0.03801605774788186,0.3878233595438763,0.003525612657540478,0.0002507387101218228,1.9525443349266425e-05,0.15028156992048025,-0.9725597649812698,0.0,0.0,0.2,0.2,0.2,3.0,1.08984375,0.1586656053115259,189.78957223892212,199.23046875,133.49798965454102,5e-06,562,1,0.5528022646903992,0.981249988079071,0.0,0.5528022646903992,0.981249988079071,0.0,-0.14822641015052795,2.4748663902282715,-2.474774122238159,-0.14822641015052795,2.4748663902282715,-2.474774122238159,2025.8828125,4096.0,95.0,0.296875,1156.6953125,3113.0,83.0,2025.8828125,4096.0,95.0,0.296875,0.0,403.3125,734.0,209.0,0.0,3,41,17.4296875,0.25,0.75,4.6875,8,4.422418594360352,8.0,8,8,3.3332034945487976e-05,0.8592648636549711,33.89985290542245,11.499120801163372,0.0,0.0,0.0,33.89985290542245,0.0,382,4096,35.76120384968817,9.180232882499695e-05,2.5354798194020987,0.0030159279704093933,29.71133867278695,68.03759223222733,4.144012928009033e-05,9.699482436665283e-06,0.13790748573996742,0.09555420767804074,310937,68.03759223222733,2285.038239879972,
563,True,9936,0.07357265055179596,0.0027927316587010864,1.8685048289057704e-05,3.724907082869322e-05,0.0007474829471902922,-0.04148771568725351,-0.04074023253633641,1.0,621.0,1.0,0.0,1.0614652819931507,1.0614652819931507,7700698.21875,0.3032955575035885,0.3032955575035885,0.08523021524949775,-0.04148771568725351,0.5598527878326243,0.0027927316587010864,1.8685048289057704e-05,3.724907082869322e-05,0.24070758651942015,-0.9188634492456913,0.0,0.0,0.2,0.2,0.2,3.0,0.875,0.1636508888325281,189.78957223892212,199.23046875,133.53984832763672,5e-06,563,1,0.41488736867904663,0.9937499761581421,0.0,0.41488736867904663,0.9937499761581421,0.0,-0.09593603760004044,0.9779521822929382,-2.4748647212982178,-0.09593603760004044,0.9779521822929382,-2.4748647212982178,2332.8671875,4096.0,90.0,0.1953125,1269.921875,2838.0,79.0,2332.8671875,4096.0,90.0,0.1953125,0.0,513.8125,1008.0,216.0,0.0,3,41,21.2890625,0.4375,0.5625,3.875,8,3.319098949432373,8.0,8,8,5.5126845836639404e-05,0.7676511015743017,29.639877958223224,12.708630578345037,0.0,0.0,0.0,29.639877958223224,0.0,572,4096,31.561242762953043,9.03252512216568e-05,2.862306108698249,0.0029460154473781586,34.03125133551657,68.48410289920866,3.85139137506485e-05,8.085119581140744e-06,0.10569491928505709,0.09339623008031993,364375,68.48410289920866,2660.2889179717235,
564,True,5528,0.06969013810157776,0.0031729334132251097,-9.989715616143258e-05,3.729339368874207e-06,-0.004401986585435225,-0.035479363723425195,-0.03988135061081266,1.0,345.5,1.0,0.0,1.028190441429615,1.028190441429615,6640404.59375,0.26163558138068765,0.26163558138068765,0.13689720210035283,-0.035479363723425195,0.33475339245940183,0.0031729334132251097,-9.989715616143258e-05,3.729339368874207e-06,0.26636187452822924,-0.8963198587298393,0.0,0.0,0.2,0.2,0.2,3.0,1.041015625,0.15267030906704754,189.78957223892212,199.23046875,133.48633193969727,5e-06,564,1,0.4584391415119171,0.989062488079071,0.0,0.4584391415119171,0.989062488079071,0.0,-0.14726994931697845,1.6201814413070679,-2.4748005867004395,-0.14726994931697845,1.6201814413070679,-2.4748005867004395,1516.421875,4096.0,102.0,0.15625,798.359375,2594.0,91.0,1516.421875,4096.0,102.0,0.15625,0.0,433.5625,960.0,216.0,0.0,3,41,13.7109375,0.375,0.625,4.125,8,3.667513370513916,8.0,8,8,6.049126386642456e-05,0.8966365605592728,26.120025254786015,7.768322654563235,0.0,0.0,0.0,26.120025254786015,0.0,264,4096,27.91159910708666,8.862093091011047e-05,2.1372938938438892,0.003040120005607605,24.272012475878,54.3491872176528,3.868713974952698e-05,1.2180065567863544e-05,0.14379861674318997,0.09724441892915008,249598,54.3491872176528,2296.244091014941,
