step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1667,True,40960,0.03838714212179184,0.0011586166201595915,0.00012925139117214712,7.970676733748405e-06,0.00039266094972845167,-0.018185603490564972,-0.01779294245352503,1.0,2560.0,1.0,0.0,1.10256015509367,1.10256015509367,6511957.375,0.12993972119875252,0.12993972119875252,0.2020181206148025,-0.018185603490564972,0.30703789674112353,0.0011586166201595915,0.00012925139117214712,7.970676733748405e-06,0.1550068836659193,-0.9967854581773281,0.0,0.0,0.2,0.2,0.2,3.0,0.533203125,0.17338202141902395,241.24926805496216,247.677734375,163.8140411376953,5e-06,1667,2,0.23949980735778809,0.9775000214576721,0.0,0.23949980735778809,0.9775000214576721,0.0,-0.016429854556918144,2.474865674972534,-2.474740743637085,-0.016429854556918144,2.474865674972534,-2.474740743637085,2855.328125,4096.0,205.0,0.390625,1385.84375,3472.0,194.0,2855.328125,4096.0,205.0,0.390625,0.0,1234.375,3725.0,268.0,0.0,3,41,25.3828125,0.6875,0.3125,2.0,8,1.9159983396530151,8.0,8,8,3.131292760372162e-05,1.9318174216896296,34.62399213202298,14.418411210208433,0.0,0.0,0.0,34.62399213202298,0.0,290,4096,36.87277079746127,8.684396743774414e-05,3.622158331796527,0.0029820390045642853,48.707264268770814,89.24015075154603,3.606826066970825e-05,5.696545448676908e-06,0.10088806233264913,0.09304477378165976,523482,89.24015075154603,2932.9959418010676,
1668,True,33336,0.04416058212518692,0.0017252115285373293,1.4626598954237124e-05,3.4927909382531652e-06,0.0008344385155396594,-0.03504319890635088,-0.03420876078598667,1.0,2083.5,1.0,0.0,1.0088376142084599,1.0088376142084599,6724064.5,0.2550623342394829,0.2550623342394829,0.1624125820941181,-0.03504319890635088,0.6245471977303965,0.0017252115285373293,1.4626598954237124e-05,3.4927909382531652e-06,0.24849762115627527,-0.9038606099784374,0.0,0.0,0.2,0.2,0.2,3.0,0.6015625,0.1697669148183377,241.24926805496216,247.677734375,162.96836853027344,5e-06,1668,2,0.45080891251564026,0.9877551198005676,0.0,0.45080891251564026,0.9877551198005676,0.0,-0.050752442330121994,1.2173033952713013,-2.4748661518096924,-0.050752442330121994,1.2173033952713013,-2.4748661518096924,2476.5859375,4096.0,272.0,0.296875,1249.859375,3502.0,169.0,2476.5859375,4096.0,272.0,0.296875,0.0,1064.0,2800.0,209.0,0.0,3,41,21.015625,0.4375,0.5625,3.9375,8,3.606471300125122,8.0,8,8,3.170594573020935e-05,1.677308827638626,33.19451072067022,12.43489091937954,0.0,0.0,0.0,33.19451072067022,0.0,2800,4096,36.762545151636004,9.833090007305145e-05,3.161077607423067,0.002995030954480171,42.50280427932739,82.46320353448391,3.8390979170799255e-05,6.608702555147721e-06,0.1159690764807778,0.09378480406740453,453195,82.46320353448391,2747.861958882582,
1669,True,61328,0.03574785217642784,0.0009239563232767978,0.00011414784046337445,6.520504712170805e-06,0.0016805298801045865,-0.01849452503665816,-0.016813995520351455,1.0,3833.0,1.0,0.0,1.1192359328269958,1.1192359328269958,8298319.15625,0.13428623555228114,0.13428623555228114,0.24411482719596947,-0.01849452503665816,0.4038736195752864,0.0009239563232767978,0.00011414784046337445,6.520504712170805e-06,0.07355477812234312,-1.003657028079033,0.0,0.0,0.2,0.2,0.2,3.0,0.66015625,0.1756466724600226,241.24926805496216,247.677734375,163.77988815307617,5e-06,1669,2,0.19195082783699036,0.9755101799964905,0.0,0.19195082783699036,0.9755101799964905,0.0,-0.049586594104766846,2.4748661518096924,-2.4747700691223145,-0.049586594104766846,2.4748661518096924,-2.4747700691223145,2941.40625,4096.0,237.0,0.3671875,1397.4609375,3649.0,199.0,2941.40625,4096.0,237.0,0.3671875,0.0,1668.3125,3195.0,252.0,0.0,3,41,28.40625,0.6875,0.3125,1.6875,8,1.5356066226959229,8.0,8,8,3.198347985744476e-05,2.037030505016446,37.98509445972741,14.977631929912604,0.0,0.0,0.0,37.98509445972741,0.0,709,4096,40.485010500997305,9.283982217311859e-05,4.068248009309173,0.0031068436801433563,55.66595556400716,100.2623347248882,3.9247795939445496e-05,5.265444068820895e-06,0.10752990836918275,0.09434204154945591,590044,100.2623347248882,2942.5007986250935,
1670,True,42192,0.03592308610677719,0.0008595821805101878,-9.59446623483018e-07,2.1402643142209854e-06,-0.002368101369938813,-0.005454758327687159,-0.007822859610314481,1.0,2637.0,1.0,0.0,1.0530328899621964,1.0530328899621964,8066365.0,0.039536233234684914,0.039536233234684914,0.15578404964672776,-0.005454758327687159,0.10441132691010035,0.0008595821805101878,-9.59446623483018e-07,2.1402643142209854e-06,0.016025628516217694,-0.9287319295108318,0.0,0.0,0.2,0.2,0.2,3.0,0.513671875,0.17503206442679792,241.24926805496216,247.677734375,163.8133201599121,5e-06,1670,2,0.24705477058887482,0.9836734533309937,0.0,0.24705477058887482,0.9836734533309937,0.0,-0.04011732339859009,1.20761239528656,-2.4748480319976807,-0.04011732339859009,1.20761239528656,-2.4748480319976807,3077.359375,4096.0,323.0,0.4140625,1507.015625,3322.0,220.0,3077.359375,4096.0,323.0,0.4140625,0.0,1275.5,4138.0,258.0,0.0,3,41,29.7734375,0.6875,0.3125,2.125,8,1.9764381647109985,8.0,8,8,3.273971378803253e-05,2.214553866535425,33.524691823869944,16.151177440508036,0.0,0.0,0.0,33.524691823869944,0.0,312,4096,35.75667024590075,8.47112387418747e-05,3.8473536372184753,0.003012128174304962,51.98799390159547,91.63071692176163,3.672763705253601e-05,5.406159339056874e-06,0.09077554885707803,0.09330790805899045,557166,91.63071692176163,3040.2796066505352,
1671,True,41136,0.03998333215713501,0.0011839375874842517,-6.683687553277196e-05,1.191347791973385e-05,-0.003978849825216457,-0.03316063396050595,-0.03713948346558027,1.0,2571.0,1.0,0.0,1.0733036659657955,1.0733036659657955,8691469.03125,0.2404462145641446,0.2404462145641446,0.20421838257710212,-0.03316063396050595,0.41361534601226585,0.0011839375874842517,-6.683687553277196e-05,1.191347791973385e-05,0.21591393370181322,-0.9531664066016674,0.0,0.0,0.2,0.2,0.2,3.0,1.009765625,0.1713083107077168,241.24926805496216,247.677734375,163.82734298706055,5e-06,1671,2,0.3083112835884094,0.9857142567634583,0.0,0.3083112835884094,0.9857142567634583,0.0,-0.02673337422311306,2.4748663902282715,-2.359126329421997,-0.02673337422311306,2.4748663902282715,-2.359126329421997,2433.828125,4096.0,228.0,0.3359375,1255.9296875,3098.0,213.0,2433.828125,4096.0,228.0,0.3359375,0.0,1348.0,3902.0,209.0,0.0,3,41,22.5703125,0.5625,0.4375,2.75,8,2.4664905071258545,8.0,8,8,3.098137676715851e-05,2.043963249772787,29.536305770277977,12.514753757393919,0.0,0.0,0.0,29.536305770277977,0.0,371,4096,32.472703816369176,8.571147918701172e-05,3.3713507037609816,0.003023054450750351,45.08659249916673,80.96953850798309,3.674998879432678e-05,6.245025452204314e-06,0.10423620138146944,0.09313987633949918,484074,80.96953850798309,2989.2352662493768,
1672,True,61304,0.03733618184924126,0.0006355219336455775,-0.00010645625786764867,0.0,-0.0006684019235763117,-0.0010432462149765342,-0.0017116481030825526,1.0,3831.5,1.0,0.0,1.102589264512062,1.102589264512062,8109246.5,0.0076421782141551375,0.0076421782141551375,0.27085365325058486,-0.0010432462149765342,0.19543299741911901,0.0006355219336455775,-0.00010645625786764867,0.0,0.05318130413070321,-0.9879673272371292,0.0,0.0,0.2,0.2,0.2,3.0,0.0457763671875,0.17628861130784115,241.24926805496216,247.677734375,164.06266021728516,5e-06,1672,2,0.18182438611984253,0.9788775444030762,0.0,0.18182438611984253,0.9788775444030762,0.0,0.001412000274285674,0.0560341477394104,0.0,0.001412000274285674,0.0560341477394104,0.0,2921.125,4096.0,234.0,0.4140625,1406.0,2746.0,176.0,2921.125,4096.0,234.0,0.4140625,0.0,1645.5,3713.0,258.0,0.0,3,41,27.8046875,0.8125,0.1875,1.5,8,1.4545950889587402,8.0,8,8,3.192387521266937e-05,1.7357446514070034,28.54722115583718,14.980950328186736,0.0,0.0,0.0,28.54722115583718,0.0,2482,4096,32.015048287808895,8.336268365383148e-05,4.062985245138407,0.0030717700719833374,54.771232636645436,90.89098284766078,3.5488978028297424e-05,5.2551290476817835e-06,0.08562371166879439,0.0937016407026617,584528,90.89098284766078,3215.5445000507207,
1673,True,63360,0.036624934524297714,0.0008327710374942399,-7.89054774941178e-05,1.9797275854216423e-06,-0.001757402700604871,-0.021571621648035944,-0.023329024348640814,1.0,3960.0,1.0,0.0,1.0414750445634127,1.0948181338608265,6768656.6875,0.15612127166241407,0.15612127166241407,0.19440568094579655,-0.021571621648035944,0.3279900835966121,0.0008327710374942399,-7.89054774941178e-05,1.9797275854216423e-06,0.07691603107377887,-0.94302549213171,0.0,0.0,0.2,0.2,0.2,3.0,0.6064453125,0.17608847327922225,241.24926805496216,247.677734375,163.23947525024414,5e-06,1673,2,0.1575387865304947,0.989062488079071,0.0,0.1575387865304947,0.989062488079071,0.0,-0.025618361309170723,2.4748663902282715,-0.9348725080490112,-0.025618361309170723,2.4748663902282715,-0.9348725080490112,3434.3359375,4096.0,245.0,0.546875,1707.5625,3422.0,234.0,3434.3359375,4096.0,245.0,0.546875,0.0,1574.3125,4261.0,219.0,0.0,3,41,29.15625,0.6875,0.3125,1.3125,8,1.2603102922439575,8.0,8,8,5.5750831961631775e-05,2.399509085342288,37.75367212481797,19.545079299947247,0.0,0.0,0.0,37.75367212481797,0.0,415,4096,39.70873928256333,9.126588702201843e-05,4.447222355753183,0.003045732155442238,60.728225871920586,104.92600408196449,3.6325305700302124e-05,4.750739198670796e-06,0.09033027964959413,0.09472400998884833,641107,104.92600408196449,3055.0434356539004,
1674,True,59960,0.04124331846833229,0.0013275891942612361,-5.4154858958099794e-05,2.1933052948952536e-05,-6.535954162245616e-05,-0.032598038742435165,-0.03266339858237188,1.0,3747.5,1.0,0.0,0.9872478507459164,1.196512132883072,8454853.59375,0.23917975509539247,0.23917975509539247,0.2620838567588009,-0.032598038742435165,0.5366762323465175,0.0013275891942612361,-5.4154858958099794e-05,2.1933052948952536e-05,0.1350648165680468,-0.8798351604491472,0.0,0.0,0.2,0.2,0.2,3.0,0.779296875,0.17451169290488797,241.24926805496216,247.677734375,163.31179428100586,5e-06,1674,2,0.33846914768218994,0.9836734533309937,0.0,0.33846914768218994,0.9836734533309937,0.0,-0.04567080736160278,1.207612156867981,-2.359313488006592,-0.04567080736160278,1.207612156867981,-2.359313488006592,2655.46875,4096.0,258.0,0.3203125,1264.4921875,3006.0,197.0,2655.46875,4096.0,258.0,0.3203125,0.0,1750.375,5737.0,251.0,0.0,3,41,24.8359375,0.5625,0.4375,2.9375,8,2.7077531814575195,8.0,8,8,3.060139715671539e-05,2.01425888761878,30.338261241093278,13.405954691799707,0.0,0.0,0.0,30.338261241093278,0.0,296,4096,32.23754848539829,8.456781506538391e-05,3.979774586856365,0.0030948463827371597,53.91160171665251,90.1724404040724,3.859587013721466e-05,5.487822250876251e-06,0.0948442144318867,0.09559676019181292,563948,90.1724404040724,3127.0529968629457,
1675,True,39040,0.03554394096136093,0.002033140228377306,-0.00017375416501863583,2.2855263068777276e-06,-0.0015556888247374445,-0.01571882117423229,-0.017274510202696547,1.0,2440.0,1.0,0.0,1.0626347996294498,1.0626347996294498,7809568.3125,0.11512853507883847,0.11512853507883847,0.18823053375460136,-0.01571882117423229,0.21485693651938828,0.002033140228377306,-0.00017375416501863583,2.2855263068777276e-06,0.18716179579496384,-0.950231522321701,0.0,0.0,0.2,0.2,0.2,3.0,0.88671875,0.1719975302542932,241.24926805496216,247.677734375,163.17298126220703,5e-06,1675,2,0.4376583993434906,0.9918367266654968,0.0,0.4376583993434906,0.9918367266654968,0.0,-0.028063630685210228,0.7593849301338196,-2.4747729301452637,-0.028063630685210228,0.7593849301338196,-2.4747729301452637,2705.625,4096.0,364.0,0.2578125,1317.625,3656.0,178.0,2705.625,4096.0,364.0,0.2578125,0.0,1140.6875,3084.0,264.0,0.0,3,41,25.46875,0.5,0.5,3.6875,8,3.5012669563293457,8.0,8,8,3.0118972063064575e-05,1.7726799566298723,36.643630996346474,13.459011588478461,0.0,0.0,0.0,36.643630996346474,0.0,3084,4096,39.00159512460232,9.349174797534943e-05,3.410745168104768,0.0030391570180654526,45.86959391646087,88.3199296630919,3.755651414394379e-05,6.1730330553319185e-06,0.11261721853950774,0.09316876943107211,492328,88.3199296630919,2787.185190692806,
1676,True,35336,0.04266626015305519,0.0018965563831443433,1.9655417133890296e-05,2.245777977805119e-06,0.008294983330415562,-0.04393138113664463,-0.035636398039059713,1.0,2208.5,1.0,0.0,1.127056147903204,1.127056147903204,8266284.59375,0.32128897216171026,0.32128897216171026,0.1618577864601092,-0.04393138113664463,0.5559956467341118,0.0018965563831443433,1.9655417133890296e-05,2.245777977805119e-06,0.19611755711957812,-1.0051404759287834,0.0,0.0,0.2,0.2,0.2,3.0,0.935546875,0.16963356848494726,241.24926805496216,247.677734375,163.54200744628906,5e-06,1676,2,0.4301150441169739,0.9828125238418579,0.0,0.4301150441169739,0.9828125238418579,0.0,-0.12946820259094238,2.4734323024749756,-2.47463321685791,-0.12946820259094238,2.4734323024749756,-2.47463321685791,2384.3984375,4096.0,344.0,0.2578125,1190.421875,3544.0,333.0,2384.3984375,4096.0,344.0,0.2578125,0.0,1361.875,4050.0,209.0,0.0,3,41,21.3203125,0.375,0.625,3.75,8,3.440920352935791,8.0,8,8,3.448314964771271e-05,3.395688170567155,37.17048707976937,12.078598241234431,0.0,0.0,0.0,37.17048707976937,0.0,340,4096,39.30832411907613,9.128451347351074e-05,3.370537683367729,0.003051517531275749,45.352932093665004,88.07349171862006,4.2906031012535095e-05,6.3636520694017785e-06,0.12879402928239936,0.09457926333807765,479523,88.07349171862006,2722.289026146454,
1677,True,39264,0.041170474141836166,0.0013073382847323956,-7.017953066679183e-05,2.58842260336678e-05,0.0008075742889559478,-0.013118237751768902,-0.012310663601965643,1.0,2454.0,1.0,0.0,1.0635998286306858,1.0635998286306858,7743917.5625,0.09551628632470965,0.09551628632470965,0.1906126867625602,-0.013118237751768902,0.5194531752486113,0.0013073382847323956,-7.017953066679183e-05,2.58842260336678e-05,0.1884761373512447,-0.9479727186262608,0.0,0.0,0.2,0.2,0.2,3.0,0.2685546875,0.17027652604786953,241.24926805496216,247.677734375,163.2423973083496,5e-06,1677,2,0.3915882408618927,0.9897959232330322,0.0,0.3915882408618927,0.9897959232330322,0.0,-0.013744017109274864,1.0890015363693237,-1.9235650300979614,-0.013744017109274864,1.0890015363693237,-1.9235650300979614,2563.015625,4096.0,252.0,0.375,1218.375,3624.0,164.0,2563.015625,4096.0,252.0,0.375,0.0,1104.8125,2294.0,220.0,0.0,3,41,22.40625,0.5625,0.4375,3.5,8,3.1327059268951416,8.0,8,8,4.7851353883743286e-05,1.6366087030619383,36.66658618859947,12.250838221720187,0.0,0.0,0.0,36.66658618859947,0.0,1438,4096,39.22693666256964,9.166635572910309e-05,3.3003175035119057,0.0032134857028722763,43.82667660154402,86.39576947689056,5.5089592933654785e-05,6.844747408574293e-06,0.11957025922396604,0.09335113295407284,469482,86.39576947689056,2717.0427605577297,
1678,True,49464,0.03896637633442879,0.0012045393450534903,-7.644257357242168e-05,1.8610052165968227e-06,-0.0040061397894533,-0.05399848852539435,-0.05800462840124965,1.0,3091.5,1.0,0.0,1.1180904600769281,1.2150003872811794,8696605.28125,0.39108874229714274,0.39108874229714274,0.18386473844146572,-0.05399848852539435,0.35272263232997325,0.0012045393450534903,-7.644257357242168e-05,1.8610052165968227e-06,0.15457526734098792,-1.0083150453865528,0.0,0.0,0.2,0.2,0.2,3.0,0.59375,0.1752613068448975,241.24926805496216,247.677734375,163.1824607849121,5e-06,1678,2,0.28038427233695984,0.9921875,0.0,0.28038427233695984,0.9921875,0.0,-0.05689745768904686,0.9354124665260315,-2.474815607070923,-0.05689745768904686,0.9354124665260315,-2.474815607070923,3038.3828125,4096.0,295.0,0.34375,1660.96875,3647.0,163.0,3038.3828125,4096.0,295.0,0.34375,0.0,1425.5,4747.0,218.0,0.0,3,41,28.6640625,0.625,0.375,2.3125,8,2.2430741786956787,8.0,8,8,4.2961910367012024e-05,1.6694540567696095,40.40857217088342,17.678276558974176,0.0,0.0,0.0,40.40857217088342,0.0,3188,4096,43.14901058189571,9.532459080219269e-05,3.991887329146266,0.003098815679550171,53.73547614738345,100.92184839583933,3.7925317883491516e-05,5.423416902588258e-06,0.1109477198805278,0.09404557087069212,571377,100.92184839583933,2830.7894132047822,
1679,True,70568,0.035727426409721375,0.0004281038904991874,2.992255281242251e-05,4.414362365423585e-06,-0.0010543754033278674,-0.022709547309204936,-0.02376392256701365,1.0,4410.5,1.0,0.0,0.9898533783853054,1.1991337984800339,8279830.34375,0.16677386686205864,0.16677386686205864,0.22551726366215985,-0.022709547309204936,0.35908967451108015,0.0004281038904991874,2.992255281242251e-05,4.414362365423585e-06,0.0765442312695086,-0.8824639953672886,0.0,0.0,0.2,0.2,0.2,3.0,0.38671875,0.17869197524672142,241.24926805496216,247.677734375,163.34707260131836,5e-06,1679,2,0.07468261569738388,0.9859374761581421,0.0,0.07468261569738388,0.9859374761581421,0.0,-0.02456662245094776,0.9980015158653259,-1.6201201677322388,-0.02456662245094776,0.9980015158653259,-1.6201201677322388,3410.484375,4096.0,323.0,0.609375,1577.78125,3655.0,312.0,3410.484375,4096.0,323.0,0.609375,0.0,1847.375,5902.0,258.0,0.0,3,41,31.3203125,0.875,0.125,0.625,6,0.597460925579071,8.0,8,8,3.153271973133087e-05,3.237424559891224,38.02281317859888,18.772287659041467,0.0,0.0,0.0,38.02281317859888,0.0,3753,4096,41.530806904658675,9.106099605560303e-05,4.69346839748323,0.00307316891849041,64.1873259562999,110.45793878659606,3.569945693016052e-05,4.566332125553724e-06,0.09513587903262155,0.09537407683779922,673006,110.45793878659606,3046.4356269595196,
1680,True,51024,0.03828763961791992,0.0017831190743891057,3.927150542537561e-05,1.750992510096694e-05,0.0023967065177998848,-0.04789574645110406,-0.04549903984297998,1.0,3189.0,1.0,0.0,1.034114645794034,1.1412407383322716,7989657.25,0.34833430335856974,0.34833430335856974,0.1904782807314197,-0.04789574645110406,0.6157087877259859,0.0017831190743891057,3.927150542537561e-05,1.750992510096694e-05,0.2531801536679268,-0.9203026704490185,0.0,0.0,0.2,0.2,0.2,3.0,0.443359375,0.17417929445770985,241.24926805496216,247.677734375,163.09326934814453,5e-06,1680,2,0.5647687911987305,7.0,0.0,0.5647687911987305,7.0,0.0,-0.03964010626077652,1.750800371170044,-1.4139821529388428,-0.03964010626077652,1.750800371170044,-1.4139821529388428,2856.6796875,4096.0,494.0,0.421875,1415.9609375,3645.0,201.0,2856.6796875,4096.0,494.0,0.421875,0.0,1369.625,4449.0,221.0,0.0,3,41,26.0234375,0.5,0.5,3.75,8,4.5181498527526855,8.0,8,8,3.159418702125549e-05,1.9913260824978352,38.279099233448505,14.757541404353105,0.0,0.0,0.0,38.279099233448505,0.0,925,4096,41.3344885520637,9.07406210899353e-05,3.738262200728059,0.0030427947640419006,50.8897929508239,96.00306178629398,5.078129470348358e-05,5.624732680629134e-06,0.11304231735396399,0.09407189893435995,540967,96.00306178629398,2817.4465997980906,
1681,True,42808,0.03712361678481102,0.0013438721143756993,8.53014552149034e-05,2.001411030505551e-05,0.003689987752295565,-0.026567574372165836,-0.02287758696184028,1.0,2675.5,1.0,0.0,1.0500371009111404,1.0500371009111404,7942890.71875,0.19405638158787042,0.19405638158787042,0.20586816474526454,-0.026567574372165836,0.41743690153972884,0.0013438721143756993,8.53014552149034e-05,2.001411030505551e-05,0.12282938417047262,-0.9332694113254547,0.0,0.0,0.2,0.2,0.2,3.0,0.55859375,0.16971146003713472,241.24926805496216,247.677734375,162.98358154296875,5e-06,1681,2,0.40639835596084595,0.9857142567634583,0.0,0.40639835596084595,0.9857142567634583,0.0,-0.12589213252067566,2.4748644828796387,-2.474822998046875,-0.12589213252067566,2.4748644828796387,-2.474822998046875,2173.5390625,4096.0,240.0,0.234375,1121.5546875,3577.0,183.0,2173.5390625,4096.0,240.0,0.234375,0.0,1268.3125,3049.0,216.0,0.0,3,41,19.5703125,0.4375,0.5625,3.5,8,3.2511868476867676,8.0,8,8,5.060248076915741e-05,1.8056539837270975,34.896731747314334,11.05517721673823,0.0,0.0,0.0,34.896731747314334,0.0,1919,4096,37.63456171192229,9.117648005485535e-05,3.1260560788214207,0.003204628825187683,41.578826650977135,82.38033890724182,3.615766763687134e-05,7.274039057801109e-06,0.13527247724557187,0.09437785950734441,440557,82.38033890724182,2673.9207791804306,
1682,True,44312,0.0387897714972496,0.0010946110287477495,0.00013009304075239925,8.106355380732566e-06,0.003804253035923466,-0.04845977975492133,-0.04465552666806616,1.0,2769.5,1.0,0.0,1.0902799554169178,1.1591907441616058,8708430.671875,0.3547801755485125,0.3547801755485125,0.19075503370411137,-0.04845977975492133,0.5544739617587278,0.0010946110287477495,0.00013009304075239925,8.106355380732566e-06,0.23325905203819275,-0.9789441414177418,0.0,0.0,0.2,0.2,0.2,3.0,0.88671875,0.17353869392904847,241.24926805496216,247.677734375,163.24881744384766,5e-06,1682,2,0.370433509349823,0.9825000166893005,0.0,0.370433509349823,0.9825000166893005,0.0,-0.03831834718585014,1.3644753694534302,-1.7543359994888306,-0.03831834718585014,1.3644753694534302,-1.7543359994888306,2904.171875,4096.0,299.0,0.5078125,1377.8125,3536.0,196.0,2904.171875,4096.0,299.0,0.5078125,0.0,1276.4375,4242.0,248.0,0.0,3,41,24.3203125,0.5625,0.4375,3.375,8,2.963468074798584,8.0,8,8,3.30023467540741e-05,1.9418494701385498,33.73481718637049,14.233448886676342,0.0,0.0,0.0,33.73481718637049,0.0,258,4096,35.63822534121573,8.866749703884125e-05,3.7731088511645794,0.0030453912913799286,51.16494699753821,90.61557178944349,3.98196280002594e-05,5.691064945264276e-06,0.0958702333959652,0.09561432618139963,535118,90.61557178944349,2952.6823559829922,
1683,True,68832,0.03427440673112869,0.0005326114742274513,-2.2980481219292415e-05,6.54028303870291e-06,-0.004954274074407294,-0.006284842573222704,-0.011239116603974253,1.0,4302.0,1.0,0.0,1.0793725214898586,1.0793725214898586,8398162.5,0.04593372985254973,0.04593372985254973,0.2275939964201032,-0.006284842573222704,0.2050584705882827,0.0005326114742274513,-2.2980481219292415e-05,6.54028303870291e-06,0.06827185943257064,-0.9568209834396839,0.0,0.0,0.2,0.2,0.2,3.0,0.4873046875,0.17757857389115,241.24926805496216,247.677734375,163.63296127319336,5e-06,1683,2,0.13087768852710724,3.714062452316284,0.0,0.13087768852710724,3.714062452316284,0.0,-0.004022566135972738,2.4362704753875732,-0.7747164368629456,-0.004022566135972738,2.4362704753875732,-0.7747164368629456,3103.90625,4096.0,263.0,0.3828125,1640.5390625,3760.0,127.0,3103.90625,4096.0,263.0,0.3828125,0.0,1852.8125,3525.0,262.0,0.0,3,41,29.6171875,0.8125,0.1875,1.125,8,1.0470213890075684,8.0,8,8,3.149546682834625e-05,1.3418670110404491,39.95008152350783,18.24539634825487,0.0,0.0,0.0,39.95008152350783,0.0,3525,4096,43.6498586833477,9.050406515598297e-05,4.39657693170011,0.003008240833878517,59.60831914655864,107.70023758895695,3.608129918575287e-05,4.7414192129976945e-06,0.10986624385438637,0.09395126429807812,634460,107.70023758895695,2945.4902524052295,
1684,True,39760,0.04355180636048317,0.0018539349475759082,-0.00012677935217197955,1.584882602401194e-05,0.0029355506485444494,-0.04660040608723648,-0.04366485610080417,1.0,2485.0,1.0,0.0,1.2857453655451536,1.3425031527876854,8136907.65625,0.3368553544860333,0.3368553544860333,0.1703387195164003,-0.04660040608723648,0.6096168563847413,0.0018539349475759082,-0.00012677935217197955,1.584882602401194e-05,0.2822812395170331,-1.15809434838593,0.0,0.0,0.2,0.2,0.2,3.0,0.9375,0.1688497431173464,241.24926805496216,247.677734375,163.36087799072266,5e-06,1684,2,0.5518004894256592,0.9921875,0.0,0.5518004894256592,0.9921875,0.0,-0.046394117176532745,1.348249912261963,-2.4737308025360107,-0.046394117176532745,1.348249912261963,-2.4737308025360107,2068.125,4096.0,206.0,0.2578125,1048.421875,3486.0,195.0,2068.125,4096.0,206.0,0.2578125,0.0,1206.5,4632.0,260.0,0.0,3,41,16.765625,0.375,0.625,4.6875,8,4.414403915405273,8.0,8,8,3.157183527946472e-05,1.9378584921360016,34.939563762396574,10.344964437346789,0.0,0.0,0.0,34.939563762396574,0.0,3812,4096,37.74185963720083,8.987821638584137e-05,3.0486476235091686,0.003040146082639694,39.68209972418845,80.51215490140021,5.3120777010917664e-05,7.253087382714849e-06,0.14257275474917208,0.09467233777767599,419152,80.51215490140021,2603.035532419406,
