step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
109,True,1680,0.08405964821577072,0.004649247232009657,0.00027979375869335854,4.4880162704430404e-05,0.005837658449308947,-0.057748861610889435,-0.05191120342351496,1.0,105.0,1.0,0.0,1.133304923772812,1.133304923772812,8024697.4375,0.4216666631400585,0.4216666631400585,0.01637955693840082,-0.057748861610889435,0.41691777577805084,0.004649247232009657,0.00027979375869335854,4.4880162704430404e-05,0.2578040175139904,-0.9873608574271202,0.0,0.0,0.2,0.2,0.2,3.0,1.546875,0.16887277994764677,190.1246109008789,199.419921875,187.08907318115234,5e-06,109,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.17087072134017944,2.4748666286468506,-2.4748666286468506,-0.17087072134017944,2.4748666286468506,-2.4748666286468506,3015.7109375,4096.0,860.0,0.25,869.3984375,2654.0,160.0,3015.7109375,4096.0,860.0,0.25,0.0,537.625,932.0,322.0,0.0,9,31,24.046875,0.1875,0.8125,3.875,8,3.875,8.0,8,8,3.2708048820495605e-05,1.448317863047123,24.640459328889847,8.057220880291425,10.465759061276913,161.3694160785526,53.41257546075212,14.569120986387134,161.3694160785526,579,4096,860.0,4096.0,3015.7109375,160.0,2654.0,869.3984375,9.0,31.0,24.046875,190.41581821255386,8.81347805261612e-05,3.4357898700982332,0.002983454614877701,41.09451628476381,234.97973464429379,3.699958324432373e-05,0.09035197181513809,6.559537175404496e-06,0.4932911710095149,454827,234.97973464429379,967.8004800892836,
110,True,4224,0.0811917781829834,0.0018601012670842465,-3.1802712783246534e-05,3.794799681600125e-05,0.00579143020149786,-0.0441616015159525,-0.0383701711834874,1.0,264.0,1.0,0.0,1.2321782298386097,1.2321782298386097,9065076.15625,0.3204369992017746,0.3204369992017746,0.05067353527867033,-0.0441616015159525,0.41457449017760706,0.0018601012670842465,-3.1802712783246534e-05,3.794799681600125e-05,0.18044233322143555,-1.0563764683902264,0.0,0.0,0.2,0.2,0.2,3.0,0.7890625,0.1687297778209576,190.1246109008789,199.419921875,186.80335235595703,5e-06,110,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.06386791169643402,2.4748666286468506,-2.4748666286468506,-0.06386791169643402,2.4748666286468506,-2.4748666286468506,2824.03125,4096.0,842.0,0.265625,820.765625,2465.0,167.0,2824.03125,4096.0,842.0,0.265625,0.0,600.125,889.0,340.0,0.0,9,31,21.5859375,0.1875,0.8125,4.1875,8,4.1875,8.0,8,8,2.9947608709335327e-05,1.4712154660373926,24.092385528609157,7.6704322568984935,3.731760375201702,132.89417121186852,44.40809929088573,10.621309787034988,132.89417121186852,630,4096,842.0,4096.0,2824.03125,167.0,2465.0,820.765625,9.0,31.0,21.5859375,164.58151200041175,8.972547948360443e-05,3.41639013774693,0.0029852408915758133,39.706512447446585,207.73511586338282,3.853999078273773e-05,0.09059374217974908,6.811077755413773e-06,0.45530411977672586,438292,207.73511586338282,1054.9299721868958,
111,True,7952,0.08937866985797882,0.002974738265038468,-0.00038755766070153186,1.6021773035390652e-05,0.002903648331994191,-0.06841252773301676,-0.06550887954654172,1.0,497.0,1.0,0.0,1.0698556676506996,1.0698556676506996,8399547.71875,0.5062677636742592,0.5062677636742592,0.1059170861259631,-0.06841252773301676,0.515111765801586,0.002974738265038468,-0.00038755766070153186,1.6021773035390652e-05,0.1913332783151418,-0.9159924536943436,0.0,0.0,0.2,0.2,0.2,3.0,1.17578125,0.16663111074845743,190.1246109008789,199.419921875,187.32876205444336,5e-06,111,0,0.5859375,1.0,0.0,0.5859375,1.0,0.0,-0.19951114058494568,1.6201815605163574,-1.6201815605163574,-0.19951114058494568,1.6201815605163574,-1.6201815605163574,2413.6640625,4096.0,418.0,0.15625,826.4296875,2807.0,128.0,2413.6640625,4096.0,418.0,0.15625,0.0,632.25,983.0,364.0,0.0,7,31,21.2265625,0.125,0.875,4.6875,8,4.6875,8.0,8,8,9.055249392986298e-05,1.2029814757406712,26.6165280751884,7.667421124497196,2.324592463672161,108.74640678614378,27.666822423852864,8.272536348551512,108.74640678614378,404,3122,418.0,4096.0,2413.6640625,128.0,2807.0,826.4296875,7.0,31.0,21.2265625,125.912771737203,9.658187627792358e-05,2.9685223922133446,0.0030382350087165833,35.29735531844199,164.21163508482277,3.7299469113349915e-05,0.09053459249568964,7.792803906659236e-06,0.4075519640367925,389877,164.21163508482277,1187.1174652107045,
112,True,2552,0.08697453141212463,0.0020417529267433565,0.00015721598492746125,4.988165096619923e-05,0.004120694226003252,0.0,0.004120694226003252,1.0,159.5,1.0,0.0,0.8113057911396027,0.8113057911396027,6042998.375,0.0,0.0,0.04342037289014737,0.0,0.0,0.0020417529267433565,0.00015721598492746125,4.988165096619923e-05,0.0,-0.6938435845077038,0.0,0.0,0.2,0.2,0.2,3.0,1.103515625,0.16856679403943237,190.1246109008789,199.419921875,188.12273025512695,5e-06,112,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.1587992012500763,2.4748666286468506,-1.6201815605163574,-0.1587992012500763,2.4748666286468506,-1.6201815605163574,2782.3671875,4096.0,563.0,0.2734375,861.9921875,2787.0,174.0,2782.3671875,4096.0,563.0,0.2734375,0.0,531.0,871.0,365.0,0.0,7,31,21.7265625,0.25,0.75,4.125,8,4.125,8.0,8,8,3.193691372871399e-05,1.538752282038331,27.885209027677774,7.976063457404962,3.5699347406625748,145.82344024814665,49.77201481271186,17.899895699694753,144.07285624183714,427,4096,563.0,4096.0,2782.3671875,174.0,2787.0,861.9921875,7.0,31.0,21.7265625,166.14720065519214,8.941441774368286e-05,3.268056195229292,0.0029764529317617416,38.37644377537072,207.82683632150292,4.293955862522125e-05,0.09048679184310408,7.018098874496869e-06,0.46651822626077766,424111,207.82683632150292,1020.3470531204904,
113,True,6472,0.08619436621665955,0.0025018700462169363,0.00019526725770901976,5.3622050472768024e-05,0.009972141320758965,-0.052908927464159206,-0.04293678660178557,1.0,404.5,1.0,0.0,1.250053383409977,1.250053383409977,9589566.125,0.3895057199988514,0.3895057199988514,0.08547345332199771,-0.052908927464159206,0.5140937933925034,0.0025018700462169363,0.00019526725770901976,5.3622050472768024e-05,0.21809926349669695,-1.069473758339882,0.0,0.0,0.2,0.2,0.2,3.0,0.951171875,0.16754793082266484,190.1246109008789,199.419921875,188.16737747192383,5e-06,113,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.13087022304534912,2.4748666286468506,-2.4748666286468506,-0.13087022304534912,2.4748666286468506,-2.4748666286468506,2657.09375,4096.0,640.0,0.2734375,651.1015625,1796.0,129.0,2657.09375,4096.0,640.0,0.2734375,0.0,708.8125,956.0,326.0,0.0,7,31,20.078125,0.0625,0.9375,5.25,8,5.25,8.0,8,8,5.535781383514404e-05,1.176688401028514,17.199217094108462,6.117812697091722,6.309084791690111,140.28950147889555,41.018887709316914,11.405791882425547,137.82266386970878,581,4096,640.0,4096.0,2657.09375,129.0,1796.0,651.1015625,7.0,31.0,20.078125,180.66769143380225,9.378232061862946e-05,3.2988894041627645,0.0030981656163930893,39.33346219174564,223.33450953662395,4.299916326999664e-05,0.09129567211594583,7.191055567299597e-06,0.5312068267544493,430836,223.33450953662395,964.5531290571745,
114,True,3536,0.08496461808681488,0.003225153082894394,0.0002838777407987436,4.5644305828318466e-05,0.0027184927948837867,-0.08121456345543265,-0.07849607011303306,1.0,221.0,1.0,0.0,0.9851854555308819,0.9851854555308819,7299330.3125,0.5934377647936344,0.5934377647936344,0.06231970956274033,-0.08121456345543265,0.4879505255216683,0.003225153082894394,0.0002838777407987436,4.5644305828318466e-05,0.2714695520699024,-0.8555394634604454,0.0,0.0,0.2,0.2,0.2,3.0,1.41015625,0.16610678142258717,190.1246109008789,199.419921875,188.11722946166992,5e-06,114,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.1714216023683548,2.4748666286468506,-2.4748666286468506,-0.1714216023683548,2.4748666286468506,-2.4748666286468506,2528.4296875,4096.0,162.0,0.1484375,764.2578125,2485.0,55.0,2528.4296875,4096.0,162.0,0.1484375,0.0,518.1875,873.0,342.0,0.0,3,31,22.46875,0.125,0.875,3.875,8,3.875,8.0,8,8,3.188289701938629e-05,0.5178170520812273,21.81259178556502,7.155762380716624,2.6152261923998594,85.80106426589191,31.620053486447432,11.698919406160712,85.80106426589191,400,3362,162.0,4096.0,2528.4296875,55.0,2485.0,764.2578125,3.0,31.0,22.46875,111.64641457051039,8.958019316196442e-05,2.9575290754437447,0.002979584038257599,35.39302454330027,150.0276896134019,3.799609839916229e-05,0.09075902459259443,7.640605585235671e-06,0.34497206631620536,389967,150.0276896134019,1299.6500879433809,
115,True,8928,0.075293630361557,0.002127390391251538,0.0003058975164549338,2.27089708459971e-05,0.008110689435852692,-0.0591488495701924,-0.051038159523159266,1.0,558.0,1.0,0.0,1.174216404557228,1.174216404557228,8299129.21875,0.43366430234164,0.43366430234164,0.127319297997567,-0.0591488495701924,0.4853351418290977,0.002127390391251538,0.0003058975164549338,2.27089708459971e-05,0.20049847243353724,-1.0218028090894222,0.0,0.0,0.2,0.2,0.2,3.0,1.08203125,0.1656197281304204,190.1246109008789,199.419921875,188.3349952697754,5e-06,115,0,0.75,1.0,0.0,0.75,1.0,0.0,-0.12578941881656647,2.4748666286468506,-1.6201815605163574,-0.12578941881656647,2.4748666286468506,-1.6201815605163574,2250.390625,4096.0,594.0,0.125,562.3984375,1619.0,126.0,2250.390625,4096.0,594.0,0.125,0.0,699.1875,948.0,320.0,0.0,7,31,19.3359375,0.0,1.0,6.0,8,6.0,8.0,8,8,3.319978713989258e-05,1.129881827160716,15.116577498614788,5.241586180985905,5.161250069737434,125.31614022701979,29.88943004394241,4.027589742094278,125.31614022701979,518,3040,594.0,4096.0,2250.390625,126.0,1619.0,562.3984375,7.0,31.0,19.3359375,145.15488139726222,8.582323789596558e-05,2.953303698450327,0.002997295930981636,34.262216879054904,182.40188114531338,4.230998456478119e-05,0.09074978116323548,7.938889382966939e-06,0.5039225183032884,377546,182.40188114531338,1034.9290194524417,
116,True,3984,0.08034369349479675,0.0028359568168525584,0.00017951395301452067,1.3127524198353058e-05,0.005918597016716376,-0.050312607374507934,-0.04439401027048007,1.0,249.0,1.0,0.0,1.2107985466718674,1.2107985466718674,9124057.5625,0.36037282343022525,0.36037282343022525,0.053403049368890385,-0.050312607374507934,0.3506395863494292,0.0028359568168525584,0.00017951395301452067,1.3127524198353058e-05,0.18822828237898648,-1.0406131334602833,0.0,0.0,0.2,0.2,0.2,3.0,1.1953125,0.16618271613772023,190.1246109008789,199.419921875,188.3596305847168,5e-06,116,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.09469737112522125,1.6201815605163574,-2.4748666286468506,-0.09469737112522125,1.6201815605163574,-2.4748666286468506,2521.953125,4096.0,258.0,0.09375,700.78125,2270.0,70.0,2521.953125,4096.0,258.0,0.09375,0.0,536.5,910.0,343.0,0.0,5,31,22.4375,0.1875,0.8125,4.875,8,4.875,8.0,8,8,3.3095479011535645e-05,0.6359812133014202,21.95475593395531,6.392373771581333,2.70880882255733,139.63779561407864,42.46459697232058,6.2046300657093525,139.63779561407864,455,3281,258.0,4096.0,2521.953125,70.0,2270.0,700.78125,5.0,31.0,22.4375,156.1703551467508,9.500794112682343e-05,2.968238854780793,0.0029768068343400955,35.374197317287326,194.5530422218144,3.919936716556549e-05,0.09035970317227185,7.603943053167439e-06,0.48378413043818597,391482,194.5530422218144,1006.106086878,
117,True,4336,0.08073626458644867,0.0027550950399017893,2.1939589260000503e-05,2.8156311145721702e-05,0.003556553943781182,-0.0739804458571598,-0.07042389211710542,1.0,271.0,1.0,0.0,1.2106015905737877,1.2106015905737877,8649361.09375,0.540953641757369,0.540953641757369,0.0662364496111616,-0.0739804458571598,0.5881190559619569,0.0027550950399017893,2.1939589260000503e-05,2.8156311145721702e-05,0.2577315382659435,-1.04544448107481,0.0,0.0,0.2,0.2,0.2,3.0,1.2265625,0.16502906495115416,190.1246109008789,199.419921875,188.6548080444336,5e-06,117,0,0.5859375,1.0,0.0,0.5859375,1.0,0.0,-0.1675696223974228,2.4748666286468506,-1.20761239528656,-0.1675696223974228,2.4748666286468506,-1.20761239528656,2375.2109375,4096.0,604.0,0.078125,659.5390625,2182.0,185.0,2375.2109375,4096.0,604.0,0.078125,0.0,539.5,954.0,329.0,0.0,9,31,21.96875,0.0625,0.9375,4.6875,8,4.6875,8.0,8,8,3.3330172300338745e-05,1.772326746955514,19.46216007322073,6.041682037059218,4.8844529911875725,95.82994575798512,32.209785076076514,5.316227328032255,95.82994575798512,497,3682,604.0,4096.0,2375.2109375,185.0,2182.0,659.5390625,9.0,31.0,21.96875,128.2734571415931,8.971989154815674e-05,2.8441497199237347,0.003010272979736328,33.932242723181844,165.08026749640703,3.867223858833313e-05,0.09095092170691735,8.068641508019203e-06,0.4219146889637864,373083,165.08026749640703,1130.0048323707742,
118,True,4904,0.0733451098203659,0.002828566233802121,7.591322400912759e-06,2.6084975388585008e-05,0.0021368366142269224,-0.06181089472374879,-0.05967405857518315,1.0,306.5,1.0,0.0,1.2362534627318382,1.2362534627318382,8223876.125,0.44666593498550355,0.44666593498550355,0.0864564974341455,-0.06181089472374879,0.5102165593947667,0.002828566233802121,7.591322400912759e-06,2.6084975388585008e-05,0.22315802634693682,-1.0816891081631184,0.0,0.0,0.2,0.2,0.2,3.0,1.16796875,0.1634762506261482,190.1246109008789,199.419921875,189.72371292114258,5e-06,118,0,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.13184033334255219,1.6201815605163574,-2.4748666286468506,-0.13184033334255219,1.6201815605163574,-2.4748666286468506,2229.7890625,4096.0,360.0,0.109375,590.625,2305.0,112.0,2229.7890625,4096.0,360.0,0.109375,0.0,611.375,894.0,320.0,0.0,5,31,18.046875,0.0625,0.9375,6.25,8,6.25,8.0,8,8,3.184005618095398e-05,1.0807213503867388,20.732566479593515,5.4117336086928844,4.6010217145085335,129.73454178497195,37.96230629799538,3.892127627506852,129.73454178497195,384,1871,360.0,4096.0,2229.7890625,112.0,2305.0,590.625,5.0,31.0,18.046875,145.07370923645794,9.053945541381836e-05,2.874304683879018,0.00301147997379303,33.22856795974076,181.21059846878052,3.6485493183135986e-05,0.0913703613993515,8.280826723732377e-06,0.5082939783277494,363669,181.21059846878052,1003.4429638028428,
119,True,1712,0.08344002813100815,0.0027693248484865762,0.0001353221859972109,2.6148714368900983e-05,0.011299251753371209,-0.06441175192594528,-0.05311249999795109,1.0,107.0,1.0,0.0,0.7347756773233414,0.7347756773233414,5119271.625,0.46568650379776955,0.46568650379776955,0.016152330697232993,-0.06441175192594528,0.35626125884719323,0.0027693248484865762,0.0001353221859972109,2.6148714368900983e-05,0.2545223589986563,-0.6347708031535149,0.0,0.0,0.2,0.2,0.2,3.0,1.1640625,0.16812064088903916,190.1246109008789,199.419921875,189.64435195922852,5e-06,119,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.22722721099853516,1.6201815605163574,-2.4748666286468506,-0.22722721099853516,1.6201815605163574,-2.4748666286468506,2772.421875,4096.0,697.0,0.203125,782.6484375,3119.0,180.0,2772.421875,4096.0,697.0,0.203125,0.0,501.0625,867.0,353.0,0.0,7,31,23.09375,0.25,0.75,3.75,8,3.75,8.0,8,8,3.7301331758499146e-05,1.636544058099389,30.58558190613985,7.32847681104613,14.232600044459105,131.3466922584921,43.8477720591618,8.280088232830167,131.3466922584921,559,4096,697.0,4096.0,2772.421875,180.0,3119.0,782.6484375,7.0,31.0,23.09375,155.3531588949263,9.02172178030014e-05,3.1611643601208925,0.0029755327850580215,37.86591946519911,196.41431240923703,5.501508712768555e-05,0.09037082873562458,7.101408536054428e-06,0.43777484401309297,419006,196.41431240923703,1066.6381559989995,
120,True,6368,0.07992511242628098,0.0029529133607866243,9.580077630744199e-05,1.9559324982765247e-05,0.004823581365599239,-0.026619639596901834,-0.021796058696054388,1.0,398.0,1.0,0.0,1.2733542919158936,1.2733542919158936,9742638.1875,0.1960145952180028,0.1960145952180028,0.07645851467252072,-0.026619639596901834,0.33283106215941316,0.0029529133607866243,9.580077630744199e-05,1.9559324982765247e-05,0.09933232655748725,-1.0913715958595276,0.0,0.0,0.2,0.2,0.2,3.0,1.36328125,0.16910280525432977,190.1246109008789,199.419921875,189.8604507446289,5e-06,120,0,0.6484375,1.0,0.0,0.6484375,1.0,0.0,-0.12672819197177887,2.4748666286468506,-2.4748666286468506,-0.12672819197177887,2.4748666286468506,-2.4748666286468506,2672.1953125,4096.0,857.0,0.1171875,690.2265625,2270.0,186.0,2672.1953125,4096.0,857.0,0.1171875,0.0,664.3125,968.0,342.0,0.0,11,31,21.8984375,0.125,0.875,5.1875,8,5.1875,8.0,8,8,3.230385482311249e-05,1.7172983661293983,21.718695795163512,6.270603688666597,7.522298436611891,148.42697103135288,40.97655613833922,3.3223448637872934,148.42697103135288,894,4096,857.0,4096.0,2672.1953125,186.0,2270.0,690.2265625,11.0,31.0,21.8984375,177.80150240287185,0.00010517425835132599,3.163906242698431,0.0030747540295124054,38.307838547974825,219.30422205664217,4.251301288604736e-05,0.08969857272170056,7.199598264260221e-06,0.5198251157108997,427073,219.30422205664217,973.6999041671323,
121,True,3696,0.07908501476049423,0.0025540293208905496,0.0004147875006310642,4.7849747261352604e-05,0.0077951014682184905,-0.05129505612421781,-0.043499954568687826,1.0,231.0,1.0,0.0,1.1467280499637127,1.1467280499637127,9330750.59375,0.37600067676976323,0.37600067676976323,0.05685628601268919,-0.05129505612421781,0.4256501211679848,0.0025540293208905496,0.0004147875006310642,4.7849747261352604e-05,0.20709874550811946,-0.9782527312636375,0.0,0.0,0.2,0.2,0.2,3.0,1.16015625,0.1677097064883944,190.1246109008789,199.419921875,190.4997787475586,5e-06,121,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.11725959181785583,2.4748666286468506,-2.4748666286468506,-0.11725959181785583,2.4748666286468506,-2.4748666286468506,2687.7578125,4096.0,775.0,0.3359375,587.8515625,2108.0,185.0,2687.7578125,4096.0,775.0,0.3359375,0.0,609.9375,986.0,321.0,0.0,9,31,20.8046875,0.125,0.875,4.625,8,4.625,8.0,8,8,5.062669515609741e-05,1.6592208240181208,19.467653749510646,5.467910481747822,5.670423587784171,148.88990089856088,51.48021409531066,4.924418391659856,148.88990089856088,627,3662,775.0,4096.0,2687.7578125,185.0,2108.0,587.8515625,9.0,31.0,20.8046875,175.4249780550599,0.0001017153263092041,3.21212013438344,0.003071499988436699,38.58917032927275,217.2640941683203,3.993324935436249e-05,0.09142078470824261,7.276625456786105e-06,0.509907416018405,422105,217.2640941683203,971.4099368692371,
122,True,6232,0.08010915666818619,0.0035702719032997265,8.41530666093604e-05,6.6404591052560136e-06,0.009061898032086901,-0.06719386836630292,-0.05813197058159858,1.0,389.5,1.0,0.0,1.2269186601042747,1.2269186601042747,8898194.25,0.4901692164130509,0.4901692164130509,0.0851497197265775,-0.06719386836630292,0.5209584756040055,0.0035702719032997265,8.41530666093604e-05,6.6404591052560136e-06,0.2841644430300221,-1.060370497405529,0.0,0.0,0.2,0.2,0.2,3.0,1.3671875,0.1656104443034316,190.1246109008789,199.419921875,190.47078704833984,5e-06,122,0,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.2015640288591385,2.4748666286468506,-2.4748666286468506,-0.2015640288591385,2.4748666286468506,-2.4748666286468506,2375.1328125,4096.0,183.0,0.15625,701.6015625,2433.0,45.0,2375.1328125,4096.0,183.0,0.15625,0.0,603.4375,971.0,404.0,0.0,3,31,20.1015625,0.0625,0.9375,5.6875,8,5.6875,8.0,8,8,3.0700117349624634e-05,0.4071054570376873,22.622309062629938,6.459031410398893,1.5658145099878311,112.7632111273706,35.00205367516901,3.6914776992052794,112.7632111273706,407,1725,183.0,4096.0,2375.1328125,45.0,2433.0,701.6015625,3.0,31.0,20.1015625,133.78093293122947,8.766353130340576e-05,2.9344359412789345,0.0029562246054410934,34.469984497874975,171.2194295413792,3.8776546716690063e-05,0.09041141407993813,7.753889385483004e-06,0.4400442505887153,381257,171.2194295413792,1113.3578736397444,
123,True,5304,0.07889904081821442,0.0036452876738621853,7.257756078615785e-05,5.433526212073048e-06,4.531954527919879e-05,-0.0924879212398082,-0.09244260122068226,1.0,331.5,1.0,0.0,1.3395644426345825,1.3395644426345825,9534036.03125,0.6789534753188491,0.6789534753188491,0.08231835624531156,-0.0924879212398082,0.6183384180340563,0.0036452876738621853,7.257756078615785e-05,5.433526212073048e-06,0.3006864106282592,-1.1632750034332275,0.0,0.0,0.2,0.2,0.2,3.0,1.2265625,0.16454421731646462,190.1246109008789,199.419921875,191.07990264892578,5e-06,123,0,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.2583884298801422,1.6201815605163574,-2.4748666286468506,-0.2583884298801422,1.6201815605163574,-2.4748666286468506,2316.203125,4096.0,634.0,0.1328125,726.9609375,2758.0,159.0,2316.203125,4096.0,634.0,0.1328125,0.0,601.25,991.0,343.0,0.0,7,31,18.9375,0.0625,0.9375,5.9375,8,5.9375,8.0,8,8,3.111548721790314e-05,1.4418582022190094,25.97628155350685,6.6555881968088215,4.476964138448238,142.5939145218581,33.24836830547429,4.959195921197534,142.5939145218581,343,1783,634.0,4096.0,2316.203125,159.0,2758.0,726.9609375,7.0,31.0,18.9375,166.74993847124279,0.00010186433792114258,2.8757774103432894,0.002945847809314728,33.99273103661835,203.65371475555003,3.8407742977142334e-05,0.09102741324201426,7.888536687379103e-06,0.5624437167213407,373434,203.65371475555003,916.8357190249167,
124,True,6920,0.0796918123960495,0.002939825724752154,0.00010569141431915341,1.543163079986698e-05,0.0022413962497012108,-0.06875038612633944,-0.06650899077067152,1.0,432.5,1.0,0.0,1.260660894215107,1.260660894215107,9010423.0,0.5039500705897808,0.5039500705897808,0.08981937903850212,-0.06875038612633944,0.5018260283845442,0.002939825724752154,0.00010569141431915341,1.543163079986698e-05,0.2768922857940197,-1.0929997228085995,0.0,0.0,0.2,0.2,0.2,3.0,1.26953125,0.1669801084927494,190.1246109008789,199.419921875,191.46247100830078,5e-06,124,0,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.15147791802883148,2.4748666286468506,-2.4748666286468506,-0.15147791802883148,2.4748666286468506,-2.4748666286468506,2483.0,4096.0,908.0,0.1328125,600.90625,2198.0,172.0,2483.0,4096.0,908.0,0.1328125,0.0,671.5625,1013.0,350.0,0.0,11,31,20.484375,0.0625,0.9375,5.75,8,5.75,8.0,8,8,3.172829747200012e-05,1.5632182601839304,19.223886666819453,5.525335507176351,8.154260793700814,128.74313325993717,37.429964977680356,6.407574597746134,128.74313325993717,404,2802,908.0,4096.0,2483.0,172.0,2198.0,600.90625,11.0,31.0,20.484375,147.97459522262216,9.86643135547638e-05,3.0830649491399527,0.002968640998005867,36.35497339256108,187.4464114047587,3.721565008163452e-05,0.0900356957991428,7.3520520823159584e-06,0.4655865989435101,403784,187.4464114047587,1077.0651648488938,
