step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
2330,0.023535270243883133,0.0011735996304196306,0.00014431803853653946,1.2207102145112003e-05,-0.0033294534077867866,1.01953125,0.31825439510913,179.07517623901367,184.537109375,140.962158203125,5e-06,2330,47,0.5388012528419495,1.1875,0.0,0.5388012528419495,1.1875,0.0,-0.038136593997478485,2.4748659133911133,-2.473733901977539,-0.038136593997478485,2.4748659133911133,-2.473733901977539,2360.2421875,4096.0,610.0,0.1171875,1038.7265625,2233.0,313.0,2360.2421875,4096.0,610.0,0.1171875,0.0,130.0,130.0,130.0,0.0,7,41,26.234375,0.1875,0.8125,4.75,8,4.310410499572754,8.0,8,8,3.195181488990784e-05,3.07161283865571,20.84269505739212,10.212711297892383,0.0,0.0,0.0,20.84269505739212,0.0,130,3208,25.40512716025114,0.00010385550558567047,2.2807634323835373,0.003095032647252083,15.28400301747024,43.0215018261224,3.8685277104377747e-05,9.709875881964552e-06,0.08409202961908419,0.047949662957826766,318751,43.0215018261224,3704.554542148227,
2331,0.024128075689077377,0.0011611674781306647,-0.00014390513297257712,2.765015233308077e-05,0.021216385262960102,1.00390625,0.3058647630885323,179.07517623901367,184.537109375,140.91834259033203,5e-06,2331,47,0.7711473703384399,0.9918367266654968,0.0,0.7711473703384399,0.9918367266654968,0.0,-0.0810997262597084,2.474771738052368,-2.4748661518096924,-0.0810997262597084,2.474771738052368,-2.4748661518096924,1559.59375,4096.0,545.0,0.09375,684.734375,2256.0,300.0,1559.59375,4096.0,545.0,0.09375,0.0,130.0,130.0,130.0,0.0,7,41,16.15625,0.0625,0.9375,6.625,8,6.1691789627075195,8.0,8,8,5.713850259780884e-05,2.956104125827551,20.523107489570975,6.637364217051072,0.0,0.0,0.0,20.523107489570975,0.0,130,3299,35.09901478141546,9.005330502986908e-05,1.5717829037457705,0.003215603530406952,10.420132549479604,47.1201212015003,3.7068501114845276e-05,1.4868605297163482e-05,0.17582210301869208,0.04818157355447687,216268,47.1201212015003,2294.85827376346,
2332,0.0213727205991745,0.0011157323533552699,5.059437967247504e-05,1.4498141354124527e-05,0.011758771404856816,1.05078125,0.3148069839297425,179.07517623901367,184.537109375,141.0063934326172,5e-06,2332,47,0.7721679210662842,0.9959183931350708,0.0,0.7721679210662842,0.9959183931350708,0.0,-0.11029379814863205,2.4748260974884033,-2.47485613822937,-0.11029379814863205,2.4748260974884033,-2.47485613822937,2042.6328125,4096.0,555.0,0.109375,802.28125,1618.0,291.0,2042.6328125,4096.0,555.0,0.109375,0.0,130.0,130.0,130.0,0.0,7,41,20.1796875,0.0625,0.9375,6.6875,8,6.177343368530273,8.0,8,8,3.4324824810028076e-05,2.836007922887802,15.319085255265236,7.866125236469088,0.0,0.0,0.0,15.319085255265236,0.0,130,3428,18.83351232856512,9.690411388874054e-05,1.936561893671751,0.003136059269309044,13.233944904059172,34.031208304688334,3.647617995738983e-05,1.1276854008885546e-05,0.07203292445245345,0.047587514083428345,278097,34.031208304688334,4085.9113421736447,
2333,0.022787077352404594,0.0017756350571289659,8.069478099059779e-05,1.5497387494178838e-05,0.00850237456324976,0.9765625,0.3063607855270083,179.07517623901367,184.537109375,140.95998764038086,5e-06,2333,47,0.7807291150093079,0.9984375238418579,0.0,0.7807291150093079,0.9984375238418579,0.0,-0.11077448725700378,1.6219499111175537,-2.4747488498687744,-0.11077448725700378,1.6219499111175537,-2.4747488498687744,1740.9609375,4096.0,587.0,0.1015625,721.4921875,1670.0,232.0,1740.9609375,4096.0,587.0,0.1015625,0.0,130.0,130.0,130.0,0.0,5,41,17.3828125,0.0,1.0,6.875,8,6.245832443237305,8.0,8,8,3.3153221011161804e-05,2.270226553082466,16.158248148858547,7.043334734116797,0.0,0.0,0.0,16.158248148858547,0.0,130,4096,18.81003155373037,9.088777005672455e-05,1.6976281311362982,0.0030478443950414658,11.643335891887546,32.18580715730786,3.688409924507141e-05,1.2726767223733902e-05,0.08440934448795955,0.04861863218636624,239483,32.18580715730786,3720.319935267257,
2334,0.02180095762014389,0.001426620379788801,4.014354068004877e-05,2.765231283774483e-05,0.012495240429416299,1.20703125,0.2959112802067523,179.07517623901367,184.537109375,140.9482192993164,5e-06,2334,47,0.8451719284057617,0.9918367266654968,0.0,0.8451719284057617,0.9918367266654968,0.0,-0.13531547784805298,1.6200872659683228,-2.474844455718994,-0.13531547784805298,1.6200872659683228,-2.474844455718994,1432.484375,4096.0,542.0,0.015625,619.765625,1731.0,227.0,1432.484375,4096.0,542.0,0.015625,0.0,130.0,130.0,130.0,0.0,5,41,14.8203125,0.0,1.0,7.375,8,6.761375427246094,8.0,8,8,3.2959505915641785e-05,2.221910113468766,16.30285624973476,5.95563521971053,0.0,0.0,0.0,16.30285624973476,0.0,130,4096,18.461776120588183,9.256042540073395e-05,1.434036387130618,0.0030531343072652817,9.857884401455522,29.780285503715277,4.516728222370148e-05,1.5265824194568355e-05,0.10068705003647609,0.049289914906426674,199998,29.780285503715277,3357.8925892945017,
2335,0.022633623331785202,0.0017132968350779265,0.00011395002411518362,1.8915650798589922e-05,0.006861158413812518,1.10546875,0.30903614938325485,179.07517623901367,184.537109375,141.0186767578125,5e-06,2335,47,0.8343496322631836,3.3578124046325684,0.0,0.8343496322631836,3.3578124046325684,0.0,-0.1408880203962326,2.4695143699645996,-2.474865198135376,-0.1408880203962326,2.4695143699645996,-2.474865198135376,1875.421875,4096.0,669.0,0.0546875,759.875,1667.0,324.0,1875.421875,4096.0,669.0,0.0546875,0.0,130.0,130.0,130.0,0.0,7,41,19.015625,0.0,1.0,7.3125,8,6.674797058105469,8.0,8,8,2.917274832725525e-05,3.180915405973792,15.990914404392242,7.365298245713348,0.0,0.0,0.0,15.990914404392242,0.0,130,4096,21.385352885350585,9.755231440067291e-05,1.8069857973605394,0.003084307536482811,12.269749475643039,35.488897727802396,4.0119513869285583e-05,1.2015503036622637e-05,0.08908559276392222,0.04779912843947673,256694,35.488897727802396,3616.539487487422,
2336,0.021348940208554268,0.001542193946079351,8.995140160550363e-05,2.683175898710033e-05,0.0024219979241024703,1.00390625,0.30622733276951464,179.07517623901367,184.537109375,141.09992218017578,5e-06,2336,47,0.8680129647254944,2.1875,0.0,0.8680129647254944,2.1875,0.0,-0.05350915342569351,2.4731907844543457,-2.4748661518096924,-0.05350915342569351,2.4731907844543457,-2.4748661518096924,1618.0078125,4096.0,541.0,0.0234375,663.9140625,1596.0,317.0,1618.0078125,4096.0,541.0,0.0234375,0.0,130.0,130.0,130.0,0.0,7,41,16.078125,0.0,1.0,7.6875,8,6.944104194641113,8.0,8,8,3.097951412200928e-05,3.13033433444798,14.91953227110207,6.478787868851214,0.0,0.0,0.0,14.91953227110207,0.0,130,3740,18.197914296761155,8.697621524333954e-05,1.5884323511272669,0.0031810514628887177,10.667494149878621,30.480645675212145,3.694184124469757e-05,1.421730748346876e-05,0.08786805869854014,0.04767701691603665,223745,30.480645675212145,3670.2798619183573,
2337,0.019595475867390633,0.0009010978210426401,-7.283859304152429e-06,2.153690093109617e-05,0.009251711464457912,0.80859375,0.3020543791610804,179.07517623901367,184.537109375,140.88613510131836,5e-06,2337,47,0.799344003200531,0.996874988079071,0.0,0.799344003200531,0.996874988079071,0.0,-0.058472514152526855,2.4748663902282715,-2.474212646484375,-0.058472514152526855,2.4748663902282715,-2.474212646484375,1244.8671875,4096.0,564.0,0.0625,539.3203125,1689.0,295.0,1244.8671875,4096.0,564.0,0.0625,0.0,130.0,130.0,130.0,0.0,7,41,13.5703125,0.0625,0.9375,6.9375,8,6.394752502441406,8.0,8,8,3.2143667340278625e-05,2.89937068708241,15.65903982706368,5.168124010349857,0.0,0.0,0.0,15.65903982706368,0.0,130,4096,19.151968840509653,0.00010523386299610138,1.3086549378931522,0.003063943237066269,8.490105291828513,28.98967857286334,5.430541932582855e-05,1.741045008362324e-05,0.12019334919331036,0.04824389453429316,175983,28.98967857286334,3035.269941984355,
2338,0.020877065137028694,0.0009347427549073473,-1.0383190215179638e-05,1.4398073972188286e-05,0.0007128214056137949,0.875,0.3124329664398855,179.07517623901367,184.537109375,140.9489402770996,5e-06,2338,47,0.7402042150497437,2.370312452316284,0.0,0.7402042150497437,2.370312452316284,0.0,-0.04214688763022423,2.4748663902282715,-2.474696159362793,-0.04214688763022423,2.4748663902282715,-2.474696159362793,1829.8984375,4096.0,467.0,0.1484375,722.484375,1560.0,205.0,1829.8984375,4096.0,467.0,0.1484375,0.0,130.0,130.0,130.0,0.0,5,41,18.46875,0.125,0.875,6.1875,8,5.921633243560791,8.0,8,8,3.0133873224258423e-05,1.9475818872451782,15.182016780599952,6.9996082083380315,0.0,0.0,0.0,15.182016780599952,0.0,130,4096,19.052058719098568,9.63117927312851e-05,1.8033306580036879,0.0031654853373765945,12.112565916031599,32.99511806294322,4.257075488567352e-05,1.261818149607798e-05,0.08134014745993659,0.04828281884836028,250867,32.99511806294322,3801.577547342503,
2339,0.02351740002632141,0.0013535108009818941,-5.3541135230261716e-05,4.630162925423065e-05,0.002312316792085767,0.857421875,0.3133210687973386,179.07517623901367,184.537109375,141.01383590698242,5e-06,2339,47,0.7912889719009399,4.375,0.0,0.7912889719009399,4.375,0.0,-0.08214074373245239,2.103517770767212,-2.4748661518096924,-0.08214074373245239,2.103517770767212,-2.4748661518096924,2192.953125,4096.0,621.0,0.1796875,834.21875,1907.0,296.0,2192.953125,4096.0,621.0,0.1796875,0.0,130.0,130.0,130.0,0.0,7,41,21.4453125,0.0625,0.9375,6.5,8,6.3303117752075195,8.0,8,8,5.9099867939949036e-05,2.8724972549825907,17.776642102748156,8.179007563972846,0.0,0.0,0.0,17.776642102748156,0.0,130,4060,21.508030558004975,0.00010522454977035522,2.0760498698800802,0.0031099729239940643,14.418797221034765,38.02940525300801,4.410743713378906e-05,1.045938603203783e-05,0.07662338370064972,0.04849295152666247,297338,38.02940525300801,3909.316988023123,
2340,0.018951233476400375,0.0009946403370122425,-3.7250602446192715e-05,4.209321105008712e-06,0.005918784478126327,0.865234375,0.3111626333776137,179.07517623901367,184.537109375,140.88410568237305,5e-06,2340,47,0.7655894160270691,2.075000047683716,0.0,0.7655894160270691,2.075000047683716,0.0,-0.0273385439068079,1.9416264295578003,-2.3063015937805176,-0.0273385439068079,1.9416264295578003,-2.3063015937805176,1675.90625,4096.0,474.0,0.03125,681.0,1596.0,232.0,1675.90625,4096.0,474.0,0.03125,0.0,130.0,130.0,130.0,0.0,5,41,16.75,0.125,0.875,6.875,8,6.1247148513793945,8.0,8,8,4.912540316581726e-05,2.274252999573946,15.228957941755652,6.613730969256721,0.0,0.0,0.0,15.228957941755652,0.0,130,3979,32.73687278479338,9.866803884506226e-05,1.6374534387141466,0.0030660219490528107,10.947502885013819,45.356098840013146,3.6953017115592957e-05,1.3263864875031626e-05,0.15260807018960532,0.047359804136660175,231156,45.356098840013146,2548.2350324635304,
2341,0.023413730785250664,0.0009328144806204364,0.00012666425709539908,1.4303514944913331e-05,0.011189146178367082,0.765625,0.30982501504931836,179.07517623901367,184.537109375,140.88599014282227,5e-06,2341,47,0.7813405394554138,0.995312511920929,0.0,0.7813405394554138,0.995312511920929,0.0,-0.06901589781045914,2.4745395183563232,-2.474745750427246,-0.06901589781045914,2.4745395183563232,-2.474745750427246,1574.90625,4096.0,573.0,0.078125,658.578125,1530.0,296.0,1574.90625,4096.0,573.0,0.078125,0.0,130.0,130.0,130.0,0.0,7,41,16.046875,0.125,0.875,6.8125,8,6.2507243156433105,8.0,8,8,4.949979484081268e-05,2.9232211466878653,14.957383947446942,6.4061300024040975,0.0,0.0,0.0,14.957383947446942,0.0,130,4096,18.446803329512477,0.0001008789986371994,1.5724067352712154,0.0032167620956897736,10.383181685581803,30.429390406236053,3.795139491558075e-05,1.4740372892982447e-05,0.09150744751429885,0.047579511728933974,218228,30.429390406236053,3585.8095920856404,
2342,0.019068000838160515,0.0009904756443575025,-0.00014795230845265905,4.372144667286193e-05,0.006717213982483372,0.951171875,0.3072097249227179,179.07517623901367,184.537109375,140.99468994140625,5e-06,2342,47,0.8584890961647034,0.9959183931350708,0.0,0.8584890961647034,0.9959183931350708,0.0,-0.0407322496175766,2.4744367599487305,-2.4747486114501953,-0.0407322496175766,2.4744367599487305,-2.4747486114501953,1592.4140625,4096.0,566.0,0.0703125,639.640625,1539.0,306.0,1592.4140625,4096.0,566.0,0.0703125,0.0,130.0,130.0,130.0,0.0,7,38,15.3828125,0.0625,0.9375,7.5,8,6.867913246154785,8.0,8,8,4.575960338115692e-05,3.0333143435418606,15.3029824513942,6.262041446840158,0.0,0.0,0.0,15.3029824513942,0.0,130,4096,17.502779223024845,0.00010075047612190247,1.5802753623574972,0.0030507873743772507,10.548411052674055,29.659506026655436,3.8448721170425415e-05,1.3837715843847664e-05,0.0858699165625345,0.04784532543202924,220469,29.659506026655436,3716.6667543596523,
2343,0.017524830996990204,0.0008284672658191994,3.729507625394035e-05,4.765172434417764e-06,0.0023875422193668783,0.95703125,0.30568736163424526,179.07517623901367,184.537109375,140.98291397094727,5e-06,2343,47,0.8280548453330994,0.9984375238418579,0.0,0.8280548453330994,0.9984375238418579,0.0,-0.04342718422412872,0.9838045835494995,-2.474621057510376,-0.04342718422412872,0.9838045835494995,-2.474621057510376,1417.0625,4096.0,551.0,0.0390625,592.6953125,1630.0,232.0,1417.0625,4096.0,551.0,0.0390625,0.0,130.0,130.0,130.0,0.0,5,41,14.6875,0.0625,0.9375,7.125,8,6.624438285827637,8.0,8,8,4.64320182800293e-05,2.268530113622546,15.144365381449461,5.679923141142353,0.0,0.0,0.0,15.144365381449461,0.0,130,3781,17.60913181118667,9.739212691783905e-05,1.4483293890953064,0.0029809828847646713,9.579894233494997,28.669597214087844,3.727152943611145e-05,1.5053644430799657e-05,0.09708205691343598,0.048377440277415855,198024,28.669597214087844,3453.553925457553,
2344,0.024525649845600128,0.0012564508069772273,-1.2595088946909527e-05,1.71865938227711e-05,0.009962367970729247,0.966796875,0.3138671552837253,179.07517623901367,184.537109375,140.97496795654297,5e-06,2344,47,0.6984062790870667,0.9877551198005676,0.0,0.6984062790870667,0.9877551198005676,0.0,-0.09602649509906769,1.6303364038467407,-2.4737191200256348,-0.09602649509906769,1.6303364038467407,-2.4737191200256348,2065.8828125,4096.0,565.0,0.125,882.4921875,2267.0,296.0,2065.8828125,4096.0,565.0,0.125,0.0,130.0,130.0,130.0,0.0,7,41,21.6171875,0.125,0.875,6.125,8,5.587249755859375,8.0,8,8,4.5243650674819946e-05,2.9020679090172052,21.234229922294617,8.632245264583617,0.0,0.0,0.0,21.234229922294617,0.0,130,3412,26.000660106539726,0.0001021120697259903,1.9495751969516277,0.0030430052429437637,13.396579828113317,41.37393374927342,3.731437027454376e-05,1.0826387603731998e-05,0.09832607922059548,0.0476622792943944,281073,41.37393374927342,3396.7401033620113,
2345,0.022745344787836075,0.0015326178254326805,0.00018757943144009914,3.249402607252705e-05,0.0022081180941313505,1.23828125,0.3155419835719592,179.07517623901367,184.537109375,141.07675170898438,5e-06,2345,47,0.7631633281707764,0.9906250238418579,0.0,0.7631633281707764,0.9906250238418579,0.0,-0.13356046378612518,2.4746272563934326,-2.4748666286468506,-0.13356046378612518,2.4746272563934326,-2.4748666286468506,2226.6875,4096.0,760.0,0.1015625,888.4453125,1718.0,395.0,2226.6875,4096.0,760.0,0.1015625,0.0,130.0,130.0,130.0,0.0,9,41,22.4765625,0.0625,0.9375,6.625,8,6.105306625366211,8.0,8,8,4.585832357406616e-05,3.8805899638682604,16.90010322071612,9.017586882575415,0.0,0.0,0.0,16.90010322071612,0.0,130,4096,21.255683606490493,9.352155029773712e-05,2.0708693489432335,0.0031573083251714706,14.280007964000106,37.63379220850766,6.20819628238678e-05,1.0466585531769534e-05,0.07457715919980104,0.04733871682976671,301656,37.63379220850766,4007.781069851982,
2346,0.02313278429210186,0.0017057214572560042,2.9441357582982164e-06,4.1860891087708296e-05,0.010660082509275526,1.296875,0.30909455297290145,179.07517623901367,184.537109375,140.98730850219727,5e-06,2346,47,0.7379575967788696,0.9859374761581421,0.0,0.7379575967788696,0.9859374761581421,0.0,-0.18777218461036682,1.6201809644699097,-2.474851369857788,-0.18777218461036682,1.6201809644699097,-2.474851369857788,1994.140625,4096.0,557.0,0.1171875,750.4375,1605.0,296.0,1994.140625,4096.0,557.0,0.1171875,0.0,130.0,130.0,130.0,0.0,7,41,19.1171875,0.0,1.0,6.6875,8,5.903661727905273,8.0,8,8,4.860386252403259e-05,3.0347209852188826,15.675007171928883,7.5138297193916515,0.0,0.0,0.0,15.675007171928883,0.0,130,3560,19.819933734834194,9.686127305030823e-05,1.9183357879519463,0.0029754452407360077,13.34086935967207,35.11330628581345,3.8776546716690063e-05,1.0943562619941917e-05,0.07764910376036903,0.04906715715793913,271890,35.11330628581345,3871.6092097235737,
2347,0.021904602646827698,0.0015408557082992047,0.00029443629864545073,2.8404626391420607e-05,0.005382858566008508,1.3046875,0.3105303651530591,179.07517623901367,184.537109375,140.97894287109375,5e-06,2347,47,0.7835845351219177,0.9944897890090942,0.0,0.7835845351219177,0.9944897890090942,0.0,-0.09323979914188385,2.4748644828796387,-2.075420379638672,-0.09323979914188385,2.4748644828796387,-2.075420379638672,1852.4375,4096.0,715.0,0.125,719.796875,1503.0,327.0,1852.4375,4096.0,715.0,0.125,0.0,130.0,130.0,130.0,0.0,7,41,18.34375,0.0625,0.9375,6.9375,8,6.268675804138184,8.0,8,8,4.7968700528144836e-05,3.1736525520682335,14.251157458871603,7.043490357245901,0.0,0.0,0.0,14.251157458871603,0.0,130,3373,18.690888475626707,9.73232090473175e-05,1.7775211408734322,0.0030549410730600357,12.089225823059678,32.58455865085125,3.8081780076026917e-05,1.2039081753286815e-05,0.07882725663663884,0.04764189375082631,253752,32.58455865085125,3893.746156254458,
2348,0.020154640078544617,0.0008763222649577074,9.872915025255224e-05,0.0,-0.0020166547037661076,0.73828125,0.31613147638211925,179.07517623901367,184.537109375,141.05035781860352,5e-06,2348,47,0.7143250703811646,0.9795918464660645,0.0,0.7143250703811646,0.9795918464660645,0.0,-0.04033808037638664,0.5648860931396484,-2.474846601486206,-0.04033808037638664,0.5648860931396484,-2.474846601486206,2010.359375,4096.0,687.0,0.1171875,773.0625,1561.0,296.0,2010.359375,4096.0,687.0,0.1171875,0.0,130.0,130.0,130.0,0.0,7,41,20.625,0.1875,0.8125,6.375,8,5.714600563049316,8.0,8,8,5.405209958553314e-05,2.911591088399291,15.477565661072731,7.77376110048499,0.0,0.0,0.0,15.477565661072731,0.0,130,3532,30.77740873210132,9.678676724433899e-05,1.9194949734956026,0.0030846018344163895,13.115055974572897,45.83846996538341,4.006735980510712e-05,1.1259068039159566e-05,0.11960473769499126,0.0478711080008939,273966,45.83846996538341,2988.385085790335,
2349,0.0190998837351799,0.0008319226435560267,0.00013446865750665893,7.739458851574454e-06,0.00198503106366843,0.892578125,0.3115290807416857,179.07517623901367,184.537109375,140.96326065063477,5e-06,2349,47,0.7259830236434937,1.171875,0.0,0.7259830236434937,1.171875,0.0,-0.05718926712870598,2.157574415206909,-2.4748661518096924,-0.05718926712870598,2.157574415206909,-2.4748661518096924,1680.4296875,4096.0,398.0,0.015625,694.6015625,1660.0,232.0,1680.4296875,4096.0,398.0,0.015625,0.0,130.0,130.0,130.0,0.0,5,41,18.4140625,0.1875,0.8125,6.1875,8,5.807864189147949,8.0,8,8,5.0479546189308167e-05,2.2684071101248264,15.476329738274217,6.690628364958684,0.0,0.0,0.0,15.476329738274217,0.0,130,3611,18.441987888887525,9.64384526014328e-05,1.6603179946541786,0.0030664540827274323,11.002114299684763,31.139129219576716,4.005245864391327e-05,1.3232589305575041e-05,0.0857388032678004,0.047477136814399044,231735,31.139129219576716,3720.961468863291,
2350,0.018561020493507385,0.0013718521659029648,0.0002717152883633389,2.479747581674019e-05,0.013365023100050166,1.20703125,0.3006667056970651,179.07517623901367,184.537109375,140.95394134521484,5e-06,2350,47,0.8898667097091675,0.9959183931350708,0.0,0.8898667097091675,0.9959183931350708,0.0,-0.10657765716314316,2.4747486114501953,-2.4748659133911133,-0.10657765716314316,2.4747486114501953,-2.4748659133911133,1357.4375,3975.0,529.0,0.0,561.9765625,1674.0,295.0,1357.4375,3975.0,529.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,13.359375,0.0,1.0,7.8125,8,7.11893367767334,8.0,8,8,4.530511796474457e-05,2.8500984627753496,15.371483627706766,5.412373455663328,0.0,0.0,0.0,15.371483627706766,0.0,130,3831,18.526120010763407,9.710714221000671e-05,1.3701865207403898,0.0030279867351055145,9.119127713143826,29.042228119447827,3.669224679470062e-05,1.5903959909583986e-05,0.1066239238153426,0.047896590787132994,190392,29.042228119447827,3277.847677818252,
2351,0.02475314773619175,0.0011682032782118767,-9.288686032959959e-05,3.7962427541060606e-05,0.007474544923752546,0.904296875,0.31219130753860336,179.07517623901367,184.537109375,140.71986389160156,5e-06,2351,48,0.6866872906684875,2.625,0.0,0.6866872906684875,2.625,0.0,-0.11138168722391129,2.4748637676239014,-2.4747281074523926,-0.11138168722391129,2.4748637676239014,-2.4747281074523926,2017.640625,4096.0,596.0,0.1328125,818.546875,1565.0,295.0,2017.640625,4096.0,596.0,0.1328125,0.0,130.0,130.0,130.0,0.0,7,41,21.0546875,0.0625,0.9375,6.0625,8,5.4934983253479,8.0,8,8,0.00013023801147937775,2.9134802017360926,15.795748608186841,8.146127252533915,0.0,0.0,0.0,15.795748608186841,0.0,130,4096,18.448657309636474,0.00015310384333133698,2.0183171406388283,0.0034296270459890366,13.376819590106606,33.89977437257767,3.867596387863159e-05,1.2475998537599533e-05,0.07143498869206946,0.04866102914574354,274898,33.89977437257767,4054.5697587647,
2352,0.017898833379149437,0.0012484242106438614,6.0928715470254247e-05,1.5598288428009255e-05,0.02156141202431172,1.37109375,0.2978371729414637,179.07517623901367,184.537109375,140.71878051757812,5e-06,2352,48,0.8896721005439758,0.9979591965675354,0.0,0.8896721005439758,0.9979591965675354,0.0,-0.12951572239398956,1.296010136604309,-2.4748661518096924,-0.12951572239398956,1.296010136604309,-2.4748661518096924,1300.046875,4096.0,477.0,0.015625,535.890625,1647.0,229.0,1300.046875,4096.0,477.0,0.015625,0.0,130.0,130.0,130.0,0.0,5,41,12.671875,0.0,1.0,7.5625,8,7.117376327514648,8.0,8,8,3.4615397453308105e-05,2.2765434365719557,15.09608301334083,5.157615687698126,0.0,0.0,0.0,15.09608301334083,0.0,130,3574,19.882884109392762,9.820237755775452e-05,1.3429116290062666,0.0030454080551862717,8.9046621453017,30.16522815078497,3.82009893655777e-05,1.6637391995379695e-05,0.11948417791060877,0.048647127745494026,183046,30.16522815078497,3034.056283032567,
2353,0.015258809551596642,0.0012328363518463448,-3.6300723877502605e-05,3.803271465585567e-05,0.00895252256304957,0.703125,0.2995838178642053,179.07517623901367,184.537109375,140.8649673461914,5e-06,2353,48,0.8921091556549072,1.4789999723434448,0.0,0.8921091556549072,1.4789999723434448,0.0,-0.04229259490966797,2.0212955474853516,-2.4748196601867676,-0.04229259490966797,2.0212955474853516,-2.4748196601867676,1267.46875,4096.0,561.0,0.0078125,546.7265625,1616.0,292.0,1267.46875,4096.0,561.0,0.0078125,0.0,130.0,130.0,130.0,0.0,7,41,13.109375,0.0,1.0,7.6875,8,7.136873245239258,8.0,8,8,4.8160552978515625e-05,2.847333986312151,14.90980575606227,5.259865408661426,0.0,0.0,0.0,14.90980575606227,0.0,130,3871,18.83900218270719,0.00011035799980163574,1.3194275442510843,0.003095146268606186,8.750696880742908,28.943192260339856,3.929808735847473e-05,1.7303306584484146e-05,0.11612097304363514,0.04892046378912156,178876,28.943192260339856,3090.1221674346784,
2354,0.02270559035241604,0.0014145248860586435,0.00016878645874385256,8.581879228586331e-06,0.005680045229382813,1.05859375,0.3120851893048394,179.07517623901367,184.537109375,140.78644561767578,5e-06,2354,48,0.794459342956543,1.228124976158142,0.0,0.794459342956543,1.228124976158142,0.0,-0.05212904512882233,2.4748547077178955,-2.4747061729431152,-0.05212904512882233,2.4748547077178955,-2.4747061729431152,1771.40625,4096.0,695.0,0.109375,679.0234375,1550.0,312.0,1771.40625,4096.0,695.0,0.109375,0.0,130.0,130.0,130.0,0.0,7,41,16.828125,0.125,0.875,7.0,8,6.355674743652344,8.0,8,8,3.686361014842987e-05,3.0792874470353127,15.154060944914818,6.663137459108839,0.0,0.0,0.0,15.154060944914818,0.0,130,4096,18.485237734392285,9.995140135288239e-05,1.750010546296835,0.0030436962842941284,11.512422444298863,31.78182789310813,3.711506724357605e-05,1.2505942494428993e-05,0.08152614331124762,0.04730225344851205,243380,31.78182789310813,3828.9175943334712,
2355,0.017575733363628387,0.0011955438094446436,-2.5854946215986274e-05,3.089668962275027e-05,0.01000164751894772,1.05859375,0.3079614928239013,179.07517623901367,184.537109375,140.79016494750977,5e-06,2355,48,0.8233372569084167,0.9944897890090942,0.0,0.8233372569084167,0.9944897890090942,0.0,-0.07805505394935608,2.474865198135376,-2.474853038787842,-0.07805505394935608,2.474865198135376,-2.474853038787842,1686.2265625,4096.0,684.0,0.015625,711.578125,1683.0,329.0,1686.2265625,4096.0,684.0,0.015625,0.0,130.0,130.0,130.0,0.0,7,41,18.171875,0.0,1.0,7.0,8,6.586698055267334,8.0,8,8,5.5534765124320984e-05,3.253483274951577,15.667791809886694,6.863475633392227,0.0,0.0,0.0,15.667791809886694,0.0,130,3925,19.877186568453908,0.00010068342089653015,1.6548241637647152,0.0031211990863084793,11.121439177542925,32.6838891915977,4.069693386554718e-05,1.3425840346823468e-05,0.09209350838111124,0.04783887944847415,232477,32.6838891915977,3556.4463983644373,
