step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
124,True,8920,0.09341354668140411,0.0030540623010892887,-6.292798889262485e-05,4.086362082489359e-06,-0.0037486825822270475,-0.0498451964231208,-0.013717722344154026,0.2,557.5,1.0,0.0,1.0094365067780018,1.0094365067780018,7651378.59375,0.3659260366111994,0.3659260366111994,0.09325829199211243,-0.00996903928462416,0.19964650349457286,0.0030540623010892887,-6.292798889262485e-05,4.086362082489359e-06,0.1748206652700901,-0.8842039443552494,0.0,0.0,0.2,0.2,0.2,3.0,0.736328125,0.1638071273780956,188.79405784606934,198.16015625,264.1296615600586,5e-06,124,0,0.27068719267845154,0.9937499761581421,0.0,0.27068719267845154,0.9937499761581421,0.0,-0.12914489209651947,2.4748663902282715,-2.4748663902282715,-0.12914489209651947,2.4748663902282715,-2.4748663902282715,2262.1328125,4096.0,110.0,0.3125,1650.5078125,3534.0,99.0,2262.1328125,4096.0,110.0,0.3125,0.0,499.625,940.0,218.0,0.0,3,31,14.9609375,0.5625,0.4375,2.3125,8,2.165497303009033,8.0,8,8,5.6589022278785706e-05,0.9947416242212057,36.02092204801738,16.284589295450132,5.239620804786682e-06,0.08952120691537857,0.025107271067099646,36.02092204801738,0.02300504595041275,940,4096,110.0,4096.0,2262.1328125,99.0,3534.0,1650.5078125,3.0,31.0,14.9609375,38.41169438883662,9.644590318202972e-05,2.771233983337879,0.003003561869263649,32.92138339206576,74.13599281571805,4.112347960472107e-05,0.1326585957970963,8.496518774171932e-06,0.09312848019707151,353505,74.13599281571805,2384.165818610654,
125,True,8488,0.09666071087121964,0.0020184682853141567,-0.000589074573781545,2.7397861686040414e-06,-0.0008286163690627291,-0.03059357024176279,-0.006947330472030444,0.2,530.5,1.0,0.0,0.8628413118422031,0.8628413118422031,6330895.71875,0.22518948110518977,0.22518948110518977,0.1387620023208741,-0.006118714048352558,0.27526135480409564,0.0020184682853141567,-0.000589074573781545,2.7397861686040414e-06,0.1350735556334257,-0.7475295215845108,0.0,0.0,0.2,0.2,0.2,3.0,0.4365234375,0.15844365302154167,188.79405784606934,198.16015625,264.32347106933594,5e-06,125,0,0.27700096368789673,0.9897959232330322,0.0,0.27700096368789673,0.9897959232330322,0.0,-0.02183539606630802,2.474679708480835,-2.4748570919036865,-0.02183539606630802,2.474679708480835,-2.4748570919036865,1626.15625,4096.0,106.0,0.203125,1167.2109375,3451.0,95.0,1626.15625,4096.0,106.0,0.203125,0.0,497.875,1002.0,220.0,0.0,3,31,11.875,0.6875,0.3125,2.4375,8,2.216007709503174,8.0,8,8,3.059394657611847e-05,0.9569392129778862,33.51342993974686,11.156198475538986,3.7159770727157593e-06,0.09345107153058052,0.018824267986929044,33.51342993974686,0.02888636104762554,242,4096,106.0,4096.0,1626.15625,95.0,3451.0,1167.2109375,3.0,31.0,11.875,35.53619500435889,8.636526763439178e-05,2.290444077923894,0.002949807792901993,25.682965736836195,63.5404441319406,4.0704384446144104e-05,0.17072561352671603,1.0849827836594597e-05,0.09446573341095277,271876,63.5404441319406,2139.3932928408112,
126,True,11288,0.09042220562696457,0.0018410612028674223,7.725242858214187e-05,2.703001769077673e-06,0.001037130303302547,-0.08023346654954366,-0.015009563161584083,0.2,705.5,1.0,0.0,1.0423338785767555,1.0423338785767555,6857261.625,0.5840468937531114,0.5840468937531114,0.18716118249789093,-0.01604669330990873,0.3117586227567316,0.0018410612028674223,7.725242858214187e-05,2.703001769077673e-06,0.27060434222221375,-0.9148568287491798,0.0,0.0,0.2,0.2,0.2,3.0,0.5703125,0.1583638676874698,188.79405784606934,198.16015625,264.7384490966797,5e-06,126,0,0.346977174282074,0.9918367266654968,0.0,0.346977174282074,0.9918367266654968,0.0,-0.12006703019142151,1.6576671600341797,-2.4748666286468506,-0.12006703019142151,1.6576671600341797,-2.4748666286468506,1710.4921875,4096.0,111.0,0.1875,1211.3046875,3580.0,100.0,1710.4921875,4096.0,111.0,0.1875,0.0,558.3125,975.0,216.0,0.0,3,31,12.28125,0.5,0.5,3.0,8,2.775817394256592,8.0,8,8,3.304518759250641e-05,1.0026035029441118,34.629682483151555,11.783567657374078,5.880370736122131e-06,0.0896887443959713,0.023152670793933794,34.629682483151555,0.033358585089445114,216,4096,111.0,4096.0,1710.4921875,100.0,3580.0,1211.3046875,3.0,31.0,12.28125,36.933431981131434,0.00011141598224639893,2.376642482355237,0.0030235573649406433,27.460642103105783,66.80639337562025,4.5435503125190735e-05,0.16868971367493565,1.0411447950430407e-05,0.09455916043038144,290407,66.80639337562025,2173.497066120461,
127,True,8664,0.09321068227291107,0.002401731870122603,-0.00011776307405853004,1.1511127354424389e-05,-0.005260340964923671,-0.02855748300498817,-0.010971837597935519,0.2,541.5,1.0,0.0,1.083817008882761,1.083817008882761,9121656.78125,0.20958710258128121,0.20958710258128121,0.08753962833252923,-0.005711496600997634,0.21425536772512965,0.002401731870122603,-0.00011776307405853004,1.1511127354424389e-05,0.18039631424471736,-0.9387754462659359,0.0,0.0,0.2,0.2,0.2,3.0,0.830078125,0.16629391806661334,188.79405784606934,198.16015625,264.48312759399414,5e-06,127,0,0.3562907874584198,0.9921875,0.0,0.3562907874584198,0.9921875,0.0,-0.09682847559452057,1.6201815605163574,-1.6201813220977783,-0.09682847559452057,1.6201815605163574,-1.6201813220977783,2473.203125,4096.0,122.0,0.3984375,1755.1328125,3491.0,111.0,2473.203125,4096.0,122.0,0.3984375,0.0,475.5625,880.0,220.0,0.0,3,31,15.4765625,0.5,0.5,3.0,8,2.8503260612487793,8.0,8,8,3.380328416824341e-05,1.1215690728276968,36.11570680513978,17.474310214674915,3.7830322980880737e-06,0.11986906826496124,0.031166323111392558,36.11570680513978,0.03690619207918644,415,4096,122.0,4096.0,2473.203125,111.0,3491.0,1755.1328125,3.0,31.0,15.4765625,38.49203830957413,9.70941036939621e-05,2.8969182074069977,0.0030478350818157196,34.57244444638491,76.00081216543913,3.624148666858673e-05,0.1215909224170772,8.074975974628472e-06,0.0915967074315654,377442,76.00081216543913,2483.1445167874094,
128,True,8768,0.09461864084005356,0.0011167958364239894,-8.28641038879141e-05,1.462125055695651e-06,0.00023977627279236913,-0.031552886190183926,-0.006070801075111376,0.2,548.0,1.0,0.0,0.7383537143468857,0.7383537143468857,5096324.0,0.22838519187644124,0.22838519187644124,0.1039999231730223,-0.006310577238036786,0.251008286330506,0.0011167958364239894,-8.28641038879141e-05,1.462125055695651e-06,0.13105931808240712,-0.6455074958503246,0.0,0.0,0.2,0.2,0.2,3.0,0.2412109375,0.16876128639821397,188.79405784606934,198.16015625,264.637393951416,5e-06,128,0,0.20738017559051514,0.993571400642395,0.0,0.20738017559051514,0.993571400642395,0.0,-0.026241116225719452,0.9372617602348328,-0.9354098439216614,-0.026241116225719452,0.9372617602348328,-0.9354098439216614,2653.09375,4096.0,158.0,0.46875,1868.1796875,3512.0,129.0,2653.09375,4096.0,158.0,0.46875,0.0,505.625,980.0,253.0,0.0,3,31,17.53125,0.75,0.25,1.75,8,1.6590416431427002,8.0,8,8,2.9791146516799927e-05,1.2933928780257702,34.58992662653327,18.700649597521988,4.716217517852783e-06,0.15962659753859043,0.029381881016888656,34.58992662653327,0.017863351851701736,253,4096,158.0,4096.0,2653.09375,129.0,3512.0,1868.1796875,3.0,31.0,17.53125,36.8541848231107,9.250268340110779e-05,3.0895560942590237,0.003449922427535057,36.78269790112972,76.76342783495784,3.8640573620796204e-05,0.10852361283145473,8.532737827677008e-06,0.09097512317377923,404316,76.76342783495784,2633.5197072574947,
129,True,8824,0.09232005476951599,0.0027300425026624,-7.220468998525575e-05,4.174476543994388e-06,-0.0026103523341589607,-0.07251829793676734,-0.017114012331148842,0.2,551.5,1.0,0.0,0.9661134481430054,0.9661134481430054,7632619.25,0.5311963246203959,0.5311963246203959,0.09778478350458672,-0.01450365958735347,0.26263909464248947,0.0027300425026624,-7.220468998525575e-05,4.174476543994388e-06,0.2767457156442106,-0.8375475965440273,0.0,0.0,0.2,0.2,0.2,3.0,0.65234375,0.16553367009097508,188.79405784606934,198.16015625,264.5914993286133,5e-06,129,0,0.5039270520210266,4.25,0.0,0.5039270520210266,4.25,0.0,-0.08849561214447021,1.2878541946411133,-2.4748666286468506,-0.08849561214447021,1.2878541946411133,-2.4748666286468506,2461.0703125,4096.0,92.0,0.2734375,1709.734375,3567.0,81.0,2461.0703125,4096.0,92.0,0.2734375,0.0,471.125,951.0,219.0,0.0,3,31,16.78125,0.4375,0.5625,3.375,8,4.031416416168213,8.0,8,8,6.207078695297241e-05,0.8782218359410763,36.247989824041724,16.9660585764359,5.239620804786682e-06,0.10547211579978466,0.03204024430306163,36.247989824041724,0.024065852165222168,951,4096,92.0,4096.0,2461.0703125,81.0,3567.0,1709.734375,3.0,31.0,16.78125,38.55708868801594,8.563697338104248e-05,2.892366638407111,0.00336487777531147,34.48407902754843,75.96653494797647,3.912113606929779e-05,0.12239685060811302,8.965333075717772e-06,0.09187889573871015,375321,75.96653494797647,2470.3048536900355,
130,True,7488,0.0921260267496109,0.0021502203180716606,-0.0002671340919278009,0.0,-0.003381573222213774,0.0,-0.003381573222213774,0.2,468.0,1.0,0.0,0.8503466099500656,0.8503466099500656,5524002.21875,0.0,0.0,0.08925006009932024,0.0,0.0,0.0021502203180716606,-0.0002671340919278009,0.0,0.0,-0.7480375990271568,0.0,0.0,0.2,0.2,0.2,3.0,0.447265625,0.16592451177350637,188.79405784606934,198.16015625,264.46789169311523,5e-06,130,0,0.245419442653656,0.989062488079071,0.0,0.245419442653656,0.989062488079071,0.0,-0.048124704509973526,1.20761239528656,-2.465301275253296,-0.048124704509973526,1.20761239528656,-2.465301275253296,2314.28125,4096.0,112.0,0.3125,1609.8671875,3473.0,101.0,2314.28125,4096.0,112.0,0.3125,0.0,471.375,989.0,216.0,0.0,3,31,15.7734375,0.6875,0.3125,2.125,8,1.9633554220199585,8.0,8,8,5.506351590156555e-05,0.9955133236944675,33.78785345889628,15.811859758352512,6.2622129917144775e-06,0.08204137161374092,0.02515317715005949,33.78785345889628,0.02287515439093113,358,4096,112.0,4096.0,2314.28125,101.0,3473.0,1609.8671875,3.0,31.0,15.7734375,35.763954639434814,9.594857692718506e-05,2.7960569467395544,0.0033699460327625275,32.66320747882128,71.26113090105355,3.824383020401001e-05,0.12073117544403235,9.451167343765853e-06,0.0916054550622645,356564,71.26113090105355,2501.8126676595334,
131,True,7088,0.09708835929632187,0.0012112882122892188,-7.331788197006972e-05,5.2753397312699235e-06,7.089760038070381e-05,-0.019733670284040272,-0.003875836613588035,0.2,443.0,1.0,0.0,0.8821877911686897,0.8821877911686897,6618319.3125,0.14577138144522905,0.14577138144522905,0.12475247349829444,-0.003946734056808055,0.1677118459740451,0.0012112882122892188,-7.331788197006972e-05,5.2753397312699235e-06,0.0784657159820199,-0.7705324329435825,0.0,0.0,0.2,0.2,0.2,3.0,0.779296875,0.1580695158264788,188.79405784606934,198.16015625,264.9604072570801,5e-06,131,0,0.23222437500953674,0.9703124761581421,0.0,0.23222437500953674,0.9703124761581421,0.0,-0.08598359674215317,1.6201813220977783,-2.2390546798706055,-0.08598359674215317,1.6201813220977783,-2.2390546798706055,1656.53125,4096.0,126.0,0.140625,1197.359375,3278.0,115.0,1656.53125,4096.0,126.0,0.140625,0.0,494.5,940.0,220.0,0.0,3,31,12.34375,0.6875,0.3125,2.0,8,1.8577948808670044,8.0,8,8,3.143772482872009e-05,1.154881687834859,31.397779235616326,11.427526171843056,2.8796494007110596e-06,0.091674679890275,0.018758240796159953,31.397779235616326,0.028096182271838188,290,4096,126.0,4096.0,1656.53125,115.0,3278.0,1197.359375,3.0,31.0,12.34375,33.34217846952379,9.19681042432785e-05,2.353476470336318,0.003266565501689911,25.889161836355925,61.61794031225145,3.668293356895447e-05,0.1572477242992878,1.186409680563796e-05,0.09402888816540005,275332,61.61794031225145,2234.1869803237805,
132,True,10496,0.09461327642202377,0.002657264913068502,-0.00015952699277477222,1.2130086474826385e-05,-0.0032206329979089787,-0.06200481907580979,-0.015621597138306242,0.2,656.0,1.0,0.0,1.0690447837114334,1.0690447837114334,8828237.625,0.45158619550056756,0.45158619550056756,0.09800971383240183,-0.012400963815161958,0.3332970716726259,0.002657264913068502,-0.00015952699277477222,1.2130086474826385e-05,0.3093513669446111,-0.9400412812829018,0.0,0.0,0.2,0.2,0.2,3.0,0.80859375,0.16424189045251542,188.79405784606934,198.16015625,264.647274017334,5e-06,132,0,0.4247090220451355,4.037499904632568,0.0,0.4247090220451355,4.037499904632568,0.0,-0.08904925733804703,2.4748666286468506,-1.6201810836791992,-0.08904925733804703,2.4748666286468506,-1.6201810836791992,2269.9453125,4096.0,106.0,0.3046875,1581.8046875,3522.0,95.0,2269.9453125,4096.0,106.0,0.3046875,0.0,519.5,1009.0,248.0,0.0,3,31,15.6875,0.4375,0.5625,3.25,8,3.397672176361084,8.0,8,8,5.1563605666160583e-05,0.9700609426945448,35.912996366620064,15.555652236973401,5.125999450683594e-06,0.14627735130488873,0.03309148193511646,35.912996366620064,0.025123747065663338,268,4096,106.0,4096.0,2269.9453125,95.0,3522.0,1581.8046875,3.0,31.0,15.6875,38.135778261348605,8.666515350341797e-05,2.7758874464780092,0.0030213892459869385,32.95616755448282,73.89988925121725,4.1034072637557983e-05,0.1312523989129302,8.462113732252263e-06,0.092301525993583,357049,73.89988925121725,2415.761401118195,
133,True,8208,0.09249862283468246,0.0017534231355966767,9.09083758244833e-05,5.722838636756933e-06,0.003788103611441329,-0.04723762162029743,-0.005659420945448801,0.2,513.0,1.0,0.0,0.7697164826095104,0.7697164826095104,6104932.96875,0.35025282204151154,0.35025282204151154,0.134421308253279,-0.009447524324059486,0.2410582833648039,0.0017534231355966767,9.09083758244833e-05,5.722838636756933e-06,0.11832523718476295,-0.6565922722220421,0.0,0.0,0.2,0.2,0.2,3.0,0.4111328125,0.16081479704148935,188.79405784606934,198.16015625,264.89534759521484,5e-06,133,0,0.2254909873008728,0.9944897890090942,0.0,0.2254909873008728,0.9944897890090942,0.0,-0.07189109921455383,2.4748666286468506,-1.8450263738632202,-0.07189109921455383,2.4748666286468506,-1.8450263738632202,1946.6484375,4096.0,135.0,0.265625,1311.484375,3534.0,124.0,1946.6484375,4096.0,135.0,0.265625,0.0,539.5625,1003.0,214.0,0.0,3,31,13.8984375,0.625,0.375,1.9375,8,1.8039278984069824,8.0,8,8,3.291480243206024e-05,1.2560193557292223,34.4088445212692,12.965866222250042,4.500150680541992e-06,0.19248070940375328,0.037405006150947884,34.4088445212692,0.011303091421723366,557,4096,135.0,4096.0,1946.6484375,124.0,3534.0,1311.484375,3.0,31.0,13.8984375,36.872229382395744,9.413622319698334e-05,2.5563711635768414,0.0030602216720581055,29.88033941015601,69.34105343557894,4.1544437408447266e-05,0.1479796179426809,9.616232256219791e-06,0.09389394444406181,318235,69.34105343557894,2294.7084319655964,
134,True,4176,0.09202656894922256,0.0016827766157803126,2.556124962893591e-05,7.951797897476354e-06,-0.002941181228379719,-0.02413376548793167,-0.0077679345704382285,0.2,261.0,1.0,0.0,0.3187417834997177,0.3187417834997177,2279173.34375,0.1757231643423438,0.1757231643423438,0.049189851179281444,-0.004826753097586334,0.06658483715339494,0.0016827766157803126,2.556124962893591e-05,7.951797897476354e-06,0.04644105909392238,-0.277746070176363,0.0,0.0,0.2,0.2,0.2,3.0,0.63671875,0.16908629626323762,188.79405784606934,198.16015625,265.0311470031738,5e-06,134,0,0.09155762195587158,0.979687511920929,0.0,0.09155762195587158,0.979687511920929,0.0,-0.04469357058405876,2.4748666286468506,-2.4748663902282715,-0.04469357058405876,2.4748666286468506,-2.4748663902282715,3065.5703125,4096.0,157.0,0.4375,2156.078125,3457.0,146.0,3065.5703125,4096.0,157.0,0.4375,0.0,362.0625,766.0,216.0,0.0,3,31,22.1640625,0.75,0.25,0.75,7,0.7324609756469727,8.0,8,8,2.98917293548584e-05,1.4393396079540253,35.15543874166906,21.787282502264134,5.492940545082092e-06,0.1173655092716217,0.043258140416583046,35.15543874166906,0.025590909644961357,263,4096,157.0,4096.0,3065.5703125,146.0,3457.0,2156.078125,3.0,31.0,22.1640625,37.423899533227086,9.105540812015533e-05,3.2980512119829655,0.003364287316799164,39.756440782919526,80.50891914963722,4.126690328121185e-05,0.09537351464788385,7.668118523851793e-06,0.0906156553537074,438737,80.50891914963722,2724.7726378275256,
135,True,5136,0.09347763657569885,0.001704208003502572,0.0002618536145746475,3.7029768691354548e-06,0.0018058962177747162,-0.01082980097271502,-0.0003600640466174809,0.2,321.0,1.0,0.0,0.525284755975008,0.525284755975008,3812458.15625,0.07903487514704466,0.07903487514704466,0.13226672658439598,-0.0021659601945430043,0.1002977876992992,0.001704208003502572,0.0002618536145746475,3.7029768691354548e-06,0.03655024943873286,-0.4486341215670109,0.0,0.0,0.2,0.2,0.2,3.0,0.611328125,0.158752141010565,188.79405784606934,198.16015625,265.5641441345215,5e-06,135,0,0.2404100000858307,0.9921875,0.0,0.2404100000858307,0.9921875,0.0,-0.07062417268753052,2.474865436553955,-2.470292568206787,-0.07062417268753052,2.474865436553955,-2.470292568206787,1798.546875,4096.0,129.0,0.2109375,1252.4765625,3553.0,118.0,1798.546875,4096.0,129.0,0.2109375,0.0,416.4375,640.0,216.0,0.0,3,31,12.9609375,0.625,0.375,2.125,8,1.9232800006866455,8.0,8,8,3.326497972011566e-05,1.1918787155300379,34.95735529996455,12.204224130444345,4.366040229797363e-06,0.0877228919416666,0.018720508291153237,34.95735529996455,0.024936046451330185,216,4096,129.0,4096.0,1798.546875,118.0,3553.0,1252.4765625,3.0,31.0,12.9609375,37.09727386198938,9.001046419143677e-05,2.3598472494632006,0.003322457894682884,26.816632816568017,66.30460730940104,4.081428050994873e-05,0.16114256240710548,1.1718684156501119e-05,0.0945852919975734,283518,66.30460730940104,2137.996223075446,
136,True,8840,0.09557049721479416,0.0023487757443945156,-0.0002771218675334808,1.9192860122529964e-05,-0.0048334148923459,0.0,-0.0048334148923459,0.2,552.5,1.0,0.0,1.1408909521996975,1.1408909521996975,8820692.09375,0.0,0.0,0.11856996394836647,0.0,0.0,0.0023487757443945156,-0.0002771218675334808,1.9192860122529964e-05,0.0,-1.0376749783754349,0.0,0.0,0.2,0.2,0.2,3.0,0.95703125,0.16445993780274484,188.79405784606934,198.16015625,265.1378860473633,5e-06,136,0,0.16029784083366394,0.981249988079071,0.0,0.16029784083366394,0.981249988079071,0.0,-0.10356192290782928,2.4748666286468506,-1.8973249197006226,-0.10356192290782928,2.4748666286468506,-1.8973249197006226,2266.8046875,4096.0,118.0,0.296875,1613.2265625,3351.0,107.0,2266.8046875,4096.0,118.0,0.296875,0.0,544.5625,1019.0,220.0,0.0,3,31,15.484375,0.625,0.375,1.5,8,1.2823827266693115,8.0,8,8,3.380328416824341e-05,1.0614033229649067,33.92008869163692,15.91022550825437,5.62518835067749e-06,0.11347905732691288,0.02702983169001527,33.92008869163692,0.04506237991154194,254,4096,118.0,4096.0,2266.8046875,107.0,3351.0,1613.2265625,3.0,31.0,15.484375,36.10361451469362,9.778141975402832e-05,2.7982054129242897,0.003147706389427185,33.16832981072366,72.11220877617598,3.775767982006073e-05,0.12443043282529999,8.747152017971642e-06,0.09217137405544917,359855,72.11220877617598,2495.1045468384464,
137,True,7368,0.09239531308412552,0.002049190077741514,7.712936906045798e-06,3.474593631835887e-05,0.002746812680925359,-0.058556651827530004,-0.008964517901404179,0.2,460.5,1.0,0.0,0.9095416627824306,0.9095416627824306,6923476.34375,0.42957024183124304,0.42957024183124304,0.11024162678989849,-0.011711330365506001,0.3444179810709409,0.002049190077741514,7.712936906045798e-06,3.474593631835887e-05,0.21123819146305323,-0.783942386507988,0.0,0.0,0.2,0.2,0.2,3.0,0.66015625,0.16455736693186673,188.79405784606934,198.16015625,265.0711898803711,5e-06,137,0,0.2941535413265228,0.9755101799964905,0.0,0.2941535413265228,0.9755101799964905,0.0,-0.056949879974126816,1.2513761520385742,-1.6201810836791992,-0.056949879974126816,1.2513761520385742,-1.6201810836791992,2285.90625,4096.0,133.0,0.3828125,1602.2265625,3399.0,117.0,2285.90625,4096.0,133.0,0.3828125,0.0,506.75,954.0,233.0,0.0,3,31,15.1953125,0.625,0.375,2.5625,8,2.3532283306121826,8.0,8,8,5.481019616127014e-05,1.1793573386967182,35.13661307096481,15.947085010848241,6.4391642808914185e-06,0.09912059083580971,0.027471974230138585,35.13661307096481,0.025420397520065308,233,4096,133.0,4096.0,2285.90625,117.0,3399.0,1602.2265625,3.0,31.0,15.1953125,37.50185943953693,8.689984679222107e-05,2.80580803565681,0.003764212131500244,33.078725492581725,73.42308188788593,6.454437971115112e-05,0.1281694194026471,1.0530442934874514e-05,0.09253825740665172,357460,73.42308188788593,2434.2481329360903,
138,True,10840,0.09468595683574677,0.0024308392030434334,-3.762230289794388e-05,7.472803645214299e-06,-0.00034172896812378895,-0.05840050517144846,-0.012021830118101207,0.2,677.5,1.0,0.0,0.9765718020498753,0.9765718020498753,6452194.375,0.4281689437048044,0.4281689437048044,0.13295534453325442,-0.011680101034289693,0.21706351600026716,0.0024308392030434334,-3.762230289794388e-05,7.472803645214299e-06,0.22109600785188377,-0.8601907528936863,0.0,0.0,0.2,0.2,0.2,3.0,1.0390625,0.16187733937420123,188.79405784606934,198.16015625,265.0578079223633,5e-06,138,0,0.33686554431915283,0.992968738079071,0.0,0.33686554431915283,0.992968738079071,0.0,-0.11898515373468399,2.4748647212982178,-2.474865198135376,-0.11898515373468399,2.4748647212982178,-2.474865198135376,2160.84375,4096.0,123.0,0.234375,1470.734375,3533.0,112.0,2160.84375,4096.0,123.0,0.234375,0.0,548.0,961.0,214.0,0.0,3,31,14.3671875,0.4375,0.5625,3.0625,8,2.6949243545532227,8.0,8,8,5.854666233062744e-05,1.1364831812679768,37.93770256638527,14.499301522926544,3.4123659133911133e-06,0.10449915193021297,0.02745513422996737,37.93770256638527,0.03389171324670315,311,4096,123.0,4096.0,2160.84375,112.0,3533.0,1470.734375,3.0,31.0,14.3671875,40.328602466732264,8.870288729667664e-05,2.7154954690486193,0.0030234679579734802,32.291375536471605,75.36775188520551,4.1075050830841064e-05,0.14580749152794867,8.719898820914944e-06,0.0931306471178651,346732,75.36775188520551,2300.267629901686,
139,True,10568,0.09064938127994537,0.002364102336287033,-0.0001879413944152475,5.90419210766413e-06,0.0009338606578239705,-0.05102149670710787,-0.009270438666135306,0.2,660.5,1.0,0.0,1.025561060756445,1.025561060756445,7972837.125,0.37301614973694086,0.37301614973694086,0.07508792713163048,-0.010204299341421575,0.2629028070994443,0.002364102336287033,-0.0001879413944152475,5.90419210766413e-06,0.22225329978391528,-0.89536527171731,0.0,0.0,0.2,0.2,0.2,3.0,0.525390625,0.16538533472412612,188.79405784606934,198.16015625,265.22558212280273,5e-06,139,0,0.4476187229156494,0.9921875,0.0,0.4476187229156494,0.9921875,0.0,-0.083472341299057,0.9354124069213867,-2.474865436553955,-0.083472341299057,0.9354124069213867,-2.474865436553955,2430.4765625,4096.0,114.0,0.2578125,1726.515625,3645.0,103.0,2430.4765625,4096.0,114.0,0.2578125,0.0,526.4375,972.0,258.0,0.0,3,31,16.7421875,0.4375,0.5625,3.875,8,3.580949306488037,8.0,8,8,2.9636546969413757e-05,1.0203464683145285,35.019299207255244,16.815486589825014,4.751607775688171e-06,0.10877370089292526,0.03254109463887289,35.019299207255244,0.02311674691736698,972,4096,114.0,4096.0,2430.4765625,103.0,3645.0,1726.515625,3.0,31.0,16.7421875,37.355253241956234,9.239464998245239e-05,2.8963044825941324,0.002994600683450699,34.741341941058636,75.02621447108686,3.894418478012085e-05,0.12007435926582118,7.912072297318781e-06,0.09179053843893056,378485,75.02621447108686,2522.3517051220692,
