step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
25,0.11722724884748459,0.004658287129132077,3.362102097526076e-05,1.120756223826902e-05,0.016901949886232615,0.91015625,0.32348242439855746,205.23416471481323,209.826171875,153.8313865661621,5e-06,25,0,0.6462668776512146,0.9938775300979614,0.0,0.6462668776512146,0.9938775300979614,0.0,-0.23047341406345367,2.4748623371124268,-2.4748663902282715,-0.23047341406345367,2.4748623371124268,-2.4748663902282715,2296.046875,4096.0,487.0,0.3046875,1596.5859375,3555.0,384.0,2296.046875,4096.0,487.0,0.3046875,0.0,274.25,440.0,174.0,0.0,4,42,14.4296875,0.0625,0.9375,5.625,8,5.170135498046875,8.0,8,8,6.165355443954468e-05,3.78773295506835,35.38681813329458,15.987578535583452,0.0,0.0,0.0,35.38681813329458,0.0,178,4096,37.324882661923766,0.00010378845036029816,2.293206164613366,0.0031103119254112244,15.66813687235117,55.3131387680769,4.0415674448013306e-05,0.04762380583575332,9.453893110022628e-06,0.12700117274229406,328998,55.3131387680769,2973.9588760227434,
26,0.11690197139978409,0.004133075999561697,5.051074026596325e-05,8.897152952158649e-06,0.006969412323087454,0.67578125,0.3269819601709407,205.23416471481323,209.826171875,153.57183074951172,5e-06,26,0,0.5815999507904053,0.9979591965675354,0.0,0.5815999507904053,0.9979591965675354,0.0,-0.17466701567173004,2.4748659133911133,-2.4748663902282715,-0.17466701567173004,2.4748659133911133,-2.4748663902282715,2330.9921875,4096.0,398.0,0.375,1664.0625,3540.0,295.0,2330.9921875,4096.0,398.0,0.375,0.0,263.375,472.0,167.0,0.0,4,41,14.828125,0.125,0.875,5.0,8,4.6528000831604,8.0,8,8,3.273598849773407e-05,2.8483867552131414,35.92988242954016,16.648793372543878,0.0,0.0,0.0,35.92988242954016,0.0,167,4096,37.953987184911966,0.00011103600263595581,2.312443869188428,0.0037943515926599503,15.752874452620745,56.04681324027479,3.865361213684082e-05,0.047437129275325285,1.1426051007922663e-05,0.12720571371804512,332079,56.04681324027479,2962.514555255487,
27,0.11058390885591507,0.004540908368653618,-0.00016253550620604074,1.5490531268369523e-05,0.0026107133708137553,0.837890625,0.3322391563463155,205.23416471481323,209.826171875,154.05438613891602,5e-06,27,0,0.5157104730606079,0.9921875,0.0,0.5157104730606079,0.9921875,0.0,-0.13009865581989288,2.4748663902282715,-2.4747507572174072,-0.13009865581989288,2.4748663902282715,-2.4747507572174072,2733.6875,4096.0,583.0,0.4453125,2028.8046875,3464.0,327.0,2733.6875,4096.0,583.0,0.4453125,0.0,262.875,439.0,167.0,0.0,4,41,17.3515625,0.25,0.75,4.4375,8,4.125683784484863,8.0,8,8,3.2862648367881775e-05,3.1786201260983944,38.6072961371392,20.767482529219706,0.0,0.0,0.0,38.6072961371392,0.0,174,4096,40.59537053108215,0.0001134239137172699,2.686299307271838,0.0035454146564006805,17.979668462648988,61.28983478061855,4.122406244277954e-05,0.04687576510232816,9.24344211179654e-06,0.11601594266867714,383560,61.28983478061855,3129.0670090147783,
28,0.10831030458211899,0.004093979543540627,4.8544946366746444e-05,1.0619161002978217e-05,0.0029221568256616592,0.931640625,0.33270585843644584,205.23416471481323,209.826171875,154.31271743774414,5e-06,28,0,0.45327138900756836,0.9918367266654968,0.0,0.45327138900756836,0.9918367266654968,0.0,-0.14567141234874725,1.447305679321289,-2.4747912883758545,-0.14567141234874725,1.447305679321289,-2.4747912883758545,2964.421875,4096.0,547.0,0.5078125,2151.5859375,3416.0,167.0,2964.421875,4096.0,547.0,0.5078125,0.0,243.5625,363.0,174.0,0.0,4,42,18.5078125,0.3125,0.6875,3.875,8,3.626171588897705,8.0,8,8,4.062056541442871e-05,1.7737112250179052,39.28341315127909,22.372471688358928,0.0,0.0,0.0,39.28341315127909,0.0,298,4096,41.25983006879687,0.0002138279378414154,2.8636292964220047,0.003182722255587578,19.37154091708362,63.524161264300346,4.097074270248413e-05,0.04717609119112863,7.75097840736146e-06,0.10873702732087537,410622,63.524161264300346,3232.0143377537484,
29,0.11176961660385132,0.004655779979657382,7.669293700018898e-05,5.233919523561781e-06,-0.007224482134915888,1.087890625,0.32809837481154325,205.23416471481323,209.826171875,153.58794784545898,5e-06,29,0,0.531639814376831,0.9959183931350708,0.0,0.531639814376831,0.9959183931350708,0.0,-0.1607111245393753,2.4748663902282715,-2.4746272563934326,-0.1607111245393753,2.4748663902282715,-2.4746272563934326,2640.625,4096.0,100.0,0.421875,1927.609375,3574.0,12.0,2640.625,4096.0,100.0,0.421875,0.0,257.25,482.0,174.0,0.0,4,42,16.6015625,0.125,0.875,4.6875,8,4.253118515014648,8.0,8,8,3.471970558166504e-05,0.18644481524825096,38.011199528351426,19.61870205317973,0.0,0.0,0.0,38.011199528351426,0.0,174,4096,39.99004708044231,0.0005622208118438721,2.585540195927024,0.0034050066024065018,17.59961104206741,60.21971430256963,3.890134394168854e-05,0.04744751283825273,9.179696874882732e-06,0.11831374875870505,370928,60.21971430256963,3079.788772629333,
30,0.1116839125752449,0.004293155507184565,-6.972492883505765e-05,7.0222022259258665e-06,-0.0046174186281859875,0.923828125,0.3293591129396557,205.23416471481323,209.826171875,153.8787384033203,5e-06,30,0,0.538838267326355,0.9959183931350708,0.0,0.538838267326355,0.9959183931350708,0.0,-0.18642398715019226,1.6201815605163574,-2.4748663902282715,-0.18642398715019226,1.6201815605163574,-2.4748663902282715,2573.171875,4096.0,265.0,0.421875,1805.8828125,3412.0,177.0,2573.171875,4096.0,265.0,0.421875,0.0,257.875,380.0,174.0,0.0,4,37,15.359375,0.1875,0.8125,4.625,8,4.31070613861084,8.0,8,8,5.1878392696380615e-05,1.7182378321886063,37.17902316339314,18.624427745016874,0.0,0.0,0.0,37.17902316339314,0.0,178,4096,39.26413497328758,0.0001102592796087265,2.520272918045521,0.0031844135373830795,17.159997396171093,58.97174169123173,4.6992674469947815e-05,0.04735438358207568,8.787643532325938e-06,0.1192112573042985,362374,58.97174169123173,3072.4376591871965,
31,0.11253605782985687,0.0033505201572552323,-0.00013118090464558918,8.030137337300403e-06,-0.007085654535330832,0.85546875,0.33283711021203977,205.23416471481323,209.826171875,154.17303085327148,5e-06,31,0,0.5164074897766113,0.9921875,0.0,0.5164074897766113,0.9921875,0.0,-0.07949341088533401,2.4748659133911133,-2.4748663902282715,-0.07949341088533401,2.4748659133911133,-2.4748663902282715,2663.46875,4096.0,514.0,0.4453125,1947.3203125,3469.0,411.0,2663.46875,4096.0,514.0,0.4453125,0.0,254.125,368.0,174.0,0.0,4,37,16.1171875,0.25,0.75,4.4375,8,4.131259441375732,8.0,8,8,3.517232835292816e-05,3.990121701732278,36.74802377447486,19.791680968075525,0.0,0.0,0.0,36.74802377447486,0.0,178,4096,38.73303800262511,0.00011958181858062744,2.6024427115917206,0.0032192412763834,17.508588671684265,58.874708430841565,4.0007755160331726e-05,0.046883103241338285,8.620227703649732e-06,0.11361194284539988,373452,58.874708430841565,3171.5825857437867,
32,0.1064370796084404,0.004937865160172805,2.2831338185369532e-05,1.2295075293877744e-05,-0.0035039035792578943,0.966796875,0.32798768602976863,205.23416471481323,209.826171875,153.72150802612305,5e-06,32,0,0.5655106902122498,0.9984375238418579,0.0,0.5655106902122498,0.9984375238418579,0.0,-0.1802038550376892,1.6252059936523438,-2.4748661518096924,-0.1802038550376892,1.6252059936523438,-2.4748661518096924,2671.0,4096.0,114.0,0.40625,1919.25,3391.0,12.0,2671.0,4096.0,114.0,0.40625,0.0,213.1875,262.0,174.0,0.0,4,42,17.1328125,0.125,0.875,4.75,8,4.52408504486084,8.0,8,8,4.789233207702637e-05,0.15535215474665165,36.6730280816555,19.662316172849387,0.0,0.0,0.0,36.6730280816555,0.0,178,4096,38.69453022815287,9.503588080406189e-05,2.5629552118480206,0.003248976543545723,17.697720216587186,58.99352646805346,4.244223237037659e-05,0.047938436454664404,8.800616896942712e-06,0.11317896570851528,369176,58.99352646805346,3128.95348102235,
33,0.11397943645715714,0.005060043506091461,-0.00016442363903479418,3.0386119078684715e-06,0.005386726057622582,0.83203125,0.32693428177701467,205.23416471481323,209.826171875,153.6163787841797,5e-06,33,0,0.6266392469406128,0.9918367266654968,0.0,0.6266392469406128,0.9918367266654968,0.0,-0.14755068719387054,2.4748663902282715,-2.474865436553955,-0.14755068719387054,2.4748663902282715,-2.474865436553955,2312.5703125,4096.0,603.0,0.3203125,1657.546875,3537.0,145.0,2312.5703125,4096.0,603.0,0.3203125,0.0,289.4375,554.0,160.0,0.0,4,42,15.1328125,0.125,0.875,5.3125,8,5.013113975524902,8.0,8,8,4.998594522476196e-05,1.5458520222455263,35.60644415952265,16.642190191007103,0.0,0.0,0.0,35.60644415952265,0.0,265,4096,37.5164012927562,9.4560906291008e-05,2.327230541035533,0.0031418073922395706,15.659619888290763,55.531934736296535,4.145130515098572e-05,0.0470178374521201,9.433242334614108e-06,0.12674074535827018,333057,55.531934736296535,2998.788008931992,
34,0.10269681364297867,0.00384269114874769,0.00010328431835660012,6.538089564855909e-06,-0.00933986552990973,0.701171875,0.3300320651820151,205.23416471481323,209.826171875,153.90253829956055,5e-06,34,0,0.4842795133590698,0.9959183931350708,0.0,0.4842795133590698,0.9959183931350708,0.0,-0.14467068016529083,2.4748663902282715,-2.474865436553955,-0.14467068016529083,2.4748663902282715,-2.474865436553955,2669.3515625,4096.0,544.0,0.484375,1953.4765625,3438.0,441.0,2669.3515625,4096.0,544.0,0.484375,0.0,261.875,441.0,174.0,0.0,4,41,18.2734375,0.3125,0.6875,4.1875,8,3.874236583709717,8.0,8,8,3.2354146242141724e-05,4.2987686563283205,36.68185625039041,19.970295946244732,0.0,0.0,0.0,36.68185625039041,0.0,177,4096,38.56680327281356,0.00010054558515548706,2.6102814972400665,0.006629260256886482,17.835888324305415,59.059696178883314,4.620663821697235e-05,0.04753739588617557,1.7668745370795827e-05,0.11287503482181581,375197,59.059696178883314,3176.421690890369,
35,0.10495898872613907,0.004178538583801128,-8.748151230975054e-05,4.173357069703343e-06,-0.008941469015553594,1.13671875,0.33294739807016344,205.23416471481323,209.826171875,153.6344757080078,5e-06,35,0,0.4947154223918915,0.9981632828712463,0.0,0.4947154223918915,0.9981632828712463,0.0,-0.1251278668642044,1.6570279598236084,-2.4748611450195312,-0.1251278668642044,1.6570279598236084,-2.4748611450195312,2840.1875,4096.0,560.0,0.5,1936.1953125,3393.0,419.0,2840.1875,4096.0,560.0,0.5,0.0,288.8125,481.0,174.0,0.0,4,39,17.1015625,0.25,0.75,4.1875,8,3.957723379135132,8.0,8,8,3.170408308506012e-05,4.054943472146988,36.555833872407675,19.81727430356841,0.0,0.0,0.0,36.555833872407675,0.0,221,4096,38.46284155361354,0.0001185201108455658,2.7654634676873684,0.0031898505985736847,18.86117349937558,60.116310600191355,4.093162715435028e-05,0.04709265514984715,7.964432023444204e-06,0.10579968739303508,400512,60.116310600191355,3331.14254685088,
36,0.10623094439506531,0.004958480625646189,-6.007020601828117e-06,1.0306385547664831e-05,7.202732376754284e-05,0.88671875,0.3254746220546718,205.23416471481323,209.826171875,154.14331817626953,5e-06,36,0,0.637982964515686,0.9938775300979614,0.0,0.637982964515686,0.9938775300979614,0.0,-0.16905777156352997,1.6201815605163574,-2.4748666286468506,-0.16905777156352997,1.6201815605163574,-2.4748666286468506,2412.0546875,4096.0,452.0,0.296875,1729.921875,3539.0,145.0,2412.0546875,4096.0,452.0,0.296875,0.0,230.5625,325.0,160.0,0.0,4,42,16.78125,0.125,0.875,5.5,8,5.1038641929626465,8.0,8,8,2.927146852016449e-05,1.4871951080858707,35.6405043117702,17.203824997486663,0.0,0.0,0.0,35.6405043117702,0.0,160,4096,37.56389289163053,9.457580745220184e-05,2.3904150668531656,0.003018861636519432,16.04594086110592,56.03034842573106,3.823079168796539e-05,0.04743740923594897,8.924810088600116e-06,0.12166718886462374,338255,56.03034842573106,3018.4980952631527,
37,0.10837599635124207,0.004341094987466931,0.00012241664080647752,2.0857406525465194e-05,0.005131221958436072,0.919921875,0.3267335984616542,205.23416471481323,209.826171875,153.80562591552734,5e-06,37,0,0.6278723478317261,0.9979591965675354,0.0,0.6278723478317261,0.9979591965675354,0.0,-0.13933059573173523,2.4748661518096924,-2.4727776050567627,-0.13933059573173523,2.4748661518096924,-2.4727776050567627,2311.953125,4096.0,470.0,0.328125,1658.6640625,3472.0,338.0,2311.953125,4096.0,470.0,0.328125,0.0,288.75,444.0,160.0,0.0,4,42,15.2578125,0.125,0.875,5.3125,8,5.022979259490967,8.0,8,8,4.8372894525527954e-05,3.497444586828351,36.248445929959416,16.706786648966954,0.0,0.0,0.0,36.248445929959416,0.0,160,4096,38.121921798214316,9.49706882238388e-05,2.3101421035826206,0.0031434930860996246,16.0695357080549,56.54076496511698,4.511699080467224e-05,0.04827280996141338,9.443038499503213e-06,0.12882074070967564,332890,56.54076496511698,2943.8052368532476,
38,0.10975899547338486,0.005549789988435805,0.00016881700958037982,1.9509893490976538e-05,0.005869093147339299,0.962890625,0.3225566379093694,205.23416471481323,209.826171875,154.00732421875,5e-06,38,0,0.637535572052002,0.995312511920929,0.0,0.637535572052002,0.995312511920929,0.0,-0.21401304006576538,2.4748663902282715,-2.4731082916259766,-0.21401304006576538,2.4748663902282715,-2.4731082916259766,2397.984375,4096.0,530.0,0.328125,1693.421875,3497.0,389.0,2397.984375,4096.0,530.0,0.328125,0.0,291.9375,528.0,178.0,0.0,4,41,15.4140625,0.0,1.0,5.4375,8,5.100284576416016,8.0,8,8,3.0875205993652344e-05,4.00866256467998,35.99639252386987,17.090735632446012,0.0,0.0,0.0,35.99639252386987,0.0,178,4096,38.27458317577839,0.0001012161374092102,2.4043903592973948,0.003925541415810585,16.464578373357654,57.17435607127845,5.237944424152374e-05,0.04781905368231435,1.1401183281956914e-05,0.12469646765766297,344310,57.17435607127845,3011.0527136567453,
39,0.10649669170379639,0.0046303943963721395,-5.1111841003148584e-05,1.0853265166588244e-05,-0.005672604776918888,0.861328125,0.3283651599104763,205.23416471481323,209.826171875,154.22870635986328,5e-06,39,0,0.5336276292800903,0.996874988079071,0.0,0.5336276292800903,0.996874988079071,0.0,-0.1926012933254242,2.4748661518096924,-2.4748661518096924,-0.1926012933254242,2.4748661518096924,-2.4748661518096924,2651.21875,4096.0,444.0,0.4140625,1900.7890625,3509.0,340.0,2651.21875,4096.0,444.0,0.4140625,0.0,259.75,472.0,174.0,0.0,4,42,16.9921875,0.1875,0.8125,4.5625,8,4.269021034240723,8.0,8,8,2.935156226158142e-05,3.2936367876827717,38.1931858882308,19.322440835501766,0.0,0.0,0.0,38.1931858882308,0.0,218,4096,40.231878688558936,8.549727499485016e-05,2.6039769034832716,0.003182023763656616,17.673614526167512,60.53701104223728,4.08664345741272e-05,0.04743270208094253,8.539961362885574e-06,0.11855360945013182,372604,60.53701104223728,3077.489238277972,
40,0.10917025804519653,0.003999377397121862,9.093012022276525e-05,6.519205840049835e-06,0.00497977709164843,0.71875,0.3280439254248083,205.23416471481323,209.826171875,154.07746124267578,5e-06,40,0,0.6578881740570068,0.995312511920929,0.0,0.6578881740570068,0.995312511920929,0.0,-0.0897815153002739,2.474865436553955,-2.4748666286468506,-0.0897815153002739,2.474865436553955,-2.4748666286468506,2291.15625,4096.0,683.0,0.296875,1597.1953125,3388.0,472.0,2291.15625,4096.0,683.0,0.296875,0.0,263.4375,444.0,160.0,0.0,4,42,14.703125,0.1875,0.8125,5.5,8,5.263105392456055,8.0,8,8,3.149360418319702e-05,4.543323026970029,34.56085040420294,15.990648315724684,0.0,0.0,0.0,34.56085040420294,0.0,330,4096,36.58984724059701,8.43927264213562e-05,2.30910037830472,0.0030537862330675125,15.338629387319088,54.26376975700259,4.1248276829719543e-05,0.046908844934123235,9.339138540458709e-06,0.12476590436255237,326988,54.26376975700259,3012.9495376406567,
41,0.10793688148260117,0.004985567822586745,-1.0473565851043531e-05,1.0894766887759033e-05,0.009459794498980045,0.9375,0.32482664599316624,205.23416471481323,209.826171875,154.18446350097656,5e-06,41,0,0.6482723355293274,0.9938775300979614,0.0,0.6482723355293274,0.9938775300979614,0.0,-0.19283218681812286,2.4748659133911133,-2.474865436553955,-0.19283218681812286,2.4748659133911133,-2.474865436553955,2368.671875,4096.0,661.0,0.2890625,1702.8359375,3382.0,482.0,2368.671875,4096.0,661.0,0.2890625,0.0,279.875,527.0,174.0,0.0,4,42,15.2109375,0.0625,0.9375,5.5625,8,5.186178207397461,8.0,8,8,5.56260347366333e-05,4.7471310794353485,34.48763916455209,17.12442412879318,0.0,0.0,0.0,34.48763916455209,0.0,266,4096,36.441374437883496,0.0022037699818611145,2.3294329158961773,0.003285711631178856,15.999032262712717,54.79890011996031,3.929995000362396e-05,0.04719283646903289,9.691964435624652e-06,0.12019319383186615,339014,54.79890011996031,3093.255514780992,
42,0.10886839032173157,0.005435649887658656,2.093538341796375e-06,2.019888916038326e-05,0.018214224139228463,0.8203125,0.3167107996827385,205.23416471481323,209.826171875,154.26938247680664,5e-06,42,0,0.8267648816108704,0.9918367266654968,0.0,0.8267648816108704,0.9918367266654968,0.0,-0.19396299123764038,1.6251596212387085,-2.4748663902282715,-0.19396299123764038,1.6251596212387085,-2.4748663902282715,1959.5078125,4096.0,691.0,0.140625,1377.09375,3608.0,340.0,1959.5078125,4096.0,691.0,0.140625,0.0,256.8125,472.0,160.0,0.0,4,41,12.484375,0.0,1.0,6.875,8,6.614119052886963,8.0,8,8,3.2840296626091003e-05,3.255420448258519,36.74468155577779,13.64693985140184,0.0,0.0,0.0,36.74468155577779,0.0,222,4096,38.653725462034345,8.936040103435516e-05,1.9688265584409237,0.0030640754848718643,13.72839686833322,54.38179865479469,3.830157220363617e-05,0.048392418699114946,1.0800825851097027e-05,0.1541112662300974,283689,54.38179865479469,2608.308358838991,
43,0.10045544058084488,0.00445924507221207,6.975814812903991e-06,9.275052775592485e-06,0.0015947158099152148,0.998046875,0.3280996538461832,205.23416471481323,209.826171875,154.2805404663086,5e-06,43,0,0.4969561696052551,0.995312511920929,0.0,0.4969561696052551,0.995312511920929,0.0,-0.1696111410856247,2.4748659133911133,-2.474391222000122,-0.1696111410856247,2.4748659133911133,-2.474391222000122,2811.3359375,4096.0,469.0,0.4453125,2019.6015625,3444.0,108.0,2811.3359375,4096.0,469.0,0.4453125,0.0,254.8125,495.0,174.0,0.0,4,42,18.8828125,0.125,0.875,4.375,8,3.975649118423462,8.0,8,8,3.0742958188056946e-05,1.118194606155157,35.90650757960975,20.756534250613186,0.0,0.0,0.0,35.90650757960975,0.0,287,4096,37.84874854050577,0.000129038468003273,2.7193596828728914,0.0031746327877044678,18.673441091552377,59.274588383734226,4.3375417590141296e-05,0.04757964642008723,8.088916489041035e-06,0.10517894500920039,392467,59.274588383734226,3310.583934039586,
44,0.1121504083275795,0.005519117054063827,-3.085269122493628e-05,1.7566769997756637e-05,0.004796872439328581,1.01171875,0.31316931079566246,205.23416471481323,209.826171875,154.617919921875,5e-06,44,0,0.7118825912475586,0.9984375238418579,0.0,0.7118825912475586,0.9984375238418579,0.0,-0.15547844767570496,2.4748661518096924,-2.4748661518096924,-0.15547844767570496,2.4748661518096924,-2.4748661518096924,1990.140625,4096.0,110.0,0.234375,1350.1796875,3337.0,11.0,1990.140625,4096.0,110.0,0.234375,0.0,273.375,439.0,173.0,0.0,4,42,13.3046875,0.0,1.0,6.125,8,5.695060729980469,8.0,8,8,3.0484050512313843e-05,0.13276273384690285,35.159513752907515,13.59428198999376,0.0,0.0,0.0,35.159513752907515,0.0,218,4096,37.21724586747587,9.542703628540039e-05,2.0556212943047285,0.0032149646431207657,14.024123342707753,53.329846462234855,3.784149885177612e-05,0.04840411190662946,1.1096416122323424e-05,0.14610009447933117,289730,53.329846462234855,2716.396344823252,
45,0.10393030196428299,0.004923320113448426,-4.927422764922085e-05,3.370099716448749e-05,-0.008663816843181849,1.044921875,0.3276670294556726,205.23416471481323,209.826171875,153.86045455932617,5e-06,45,0,0.530009388923645,0.9828125238418579,0.0,0.530009388923645,0.9828125238418579,0.0,-0.12601397931575775,2.4748663902282715,-2.474842071533203,-0.12601397931575775,2.4748663902282715,-2.474842071533203,2829.5078125,4096.0,517.0,0.3984375,1909.9375,3333.0,418.0,2829.5078125,4096.0,517.0,0.3984375,0.0,241.125,365.0,174.0,0.0,4,42,18.5859375,0.0625,0.9375,4.6875,8,4.24007511138916,8.0,8,8,5.0066038966178894e-05,4.040559846907854,34.580606603994966,19.589371745154494,0.0,0.0,0.0,34.580606603994966,0.0,365,4096,36.54682724364102,9.91281121969223e-05,2.6999638490378857,0.003101930022239685,18.637289753183722,57.9141900986433,3.964453935623169e-05,0.04741818220792162,7.892128358720044e-06,0.10090874694870469,393041,57.9141900986433,3393.3048129529775,
46,0.10655263066291809,0.004592216311721131,-7.348513878469021e-05,1.190385364679969e-05,0.0032313449773937464,0.7734375,0.3251603104461754,205.23416471481323,209.826171875,154.38536071777344,5e-06,46,0,0.6900691986083984,0.9984375238418579,0.0,0.6900691986083984,0.9984375238418579,0.0,-0.1076430007815361,1.6278280019760132,-2.474684238433838,-0.1076430007815361,1.6278280019760132,-2.474684238433838,2287.375,4096.0,628.0,0.265625,1584.078125,3538.0,331.0,2287.375,4096.0,628.0,0.265625,0.0,285.5625,480.0,160.0,0.0,4,42,15.9296875,0.125,0.875,5.8125,8,5.5205535888671875,8.0,8,8,3.244727849960327e-05,3.4354982264339924,37.33470922708511,15.743731256734463,0.0,0.0,0.0,37.33470922708511,0.0,160,4096,39.3652782253921,9.735673666000366e-05,2.2971422597765923,0.003347117453813553,15.505912384018302,57.197465592995286,3.9540231227874756e-05,0.04708234867739422,1.0163229813362502e-05,0.1344516033164111,329336,57.197465592995286,2878.938748295976,
