step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,textcraft_is_prefix_non_terminal,textcraft_is_raw,textcraft_prefix_action_len,textcraft_valid_action_count,textcraft_fail_invalid_action,textcraft_could_not_find_count,textcraft_invalid_action_count,textcraft_not_enough_items_count,textcraft_continuation_success,textcraft_continuation_reward_sum,textcraft_success,textcraft_replay_success,textcraft_max_turn_count,textcraft_is_prefix,textcraft_done,textcraft_replay_done,textcraft_turn_count,textcraft_fail_max_turn,textcraft_fail_could_not_find,textcraft_fail_not_enough_items,textcraft_is_prefix_terminal_like,textcraft_success_raw_mean,textcraft_success_prefix_mean,textcraft_success_prefix_non_terminal_mean,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
138,True,34616,0.06602799147367477,0.0030012521383468993,-8.916289607441286e-05,6.68843074436154e-06,0.0007168824377004057,-0.05564855947159231,-0.05493167694658041,1.0,2163.5,1.0,0.0,-1.1552007384598255,2.40805234760046,4862794.7890625,0.5150694674812257,0.5150694674812257,0.2721352640045435,-0.05564855947159231,0.48901520974608537,0.0030012521383468993,-8.916289607441286e-05,6.68843074436154e-06,0.13102367683313787,1.020903892815113,0.0,1.0,0.2,0.2,0.2,3.0,1.48046875,0.1562957317077437,226.42923021316528,235.671875,225.64610481262207,5e-06,138,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.35706010460853577,1.20761239528656,-2.4748666286468506,-0.35706010460853577,1.20761239528656,-2.4748666286468506,1168.59375,4134.0,114.0,0.0,1027.203125,3807.0,103.0,1168.59375,4134.0,114.0,0.0,0.0,1225.6875,1842.0,783.0,0.0,3,32,15.3125,0.25,0.75,4.5625,8,4.5625,8.0,8,8,0.6875,0.3125,2.0625,6.4140625,0.203125,2.40625,0.5859375,1.6953125,0.5703125,0.5703125,0.5703125,0.125,0.0,0.6875,0.6953125,0.125,7.0,0.0,0.390625,0.2890625,0.0,0.55,0.5795454545454546,0.5795454545454546,5.8282166719436646e-05,1.3043413423001766,39.037787802517414,12.091222036338877,2.24970281124115e-05,1.1607733145356178,0.17089038733683992,39.037787802517414,0.4381757751107216,1017,4134,114.0,4134.0,1168.59375,103.0,3807.0,1027.203125,3.0,32.0,15.3125,41.68302923068404,9.611435234546661e-05,2.569748880341649,0.00438479520380497,28.82360163703561,73.11485903710127,3.913603723049164e-05,0.0940509339866988,0.278667129500495,1.4307514010614386e-05,306468,73.11485903710127,2095.7983372742774,
139,True,24256,0.06562020629644394,0.0023100900471035857,0.00012131739663345797,6.486117058557284e-06,0.0016876678346307017,-0.02291629370301962,-0.02122862610849552,1.0,1516.0,1.0,0.0,-1.3019044175744057,2.686085820198059,5385369.7421875,0.2150517301633954,0.2150517301633954,0.21581849362170083,-0.02291629370301962,0.2436175604068954,0.0023100900471035857,0.00012131739663345797,6.486117058557284e-06,0.04021084506530315,1.090460292994976,0.0,1.0,0.2,0.2,0.2,3.0,1.048828125,0.15353620169982962,226.42923021316528,235.671875,225.62305450439453,5e-06,139,0,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.12930113077163696,2.4748666286468506,-2.4748666286468506,-0.12930113077163696,2.4748666286468506,-2.4748666286468506,1117.484375,7520.0,131.0,0.0,990.9140625,6992.0,114.0,1117.484375,7520.0,131.0,0.0,0.0,1140.5,1757.0,784.0,0.0,3,32,13.796875,0.0625,0.9375,6.0625,8,6.0625,8.0,8,8,0.5625,0.4375,1.5625,5.515625,0.25,1.796875,0.6640625,1.0,0.7578125,0.7578125,0.7578125,0.0,0.0,0.5625,0.7578125,0.0,6.1796875,0.0,0.3671875,0.21875,0.0,0.6428571428571429,0.8472222222222222,0.8472222222222222,6.414949893951416e-05,1.4724930506199598,64.78733884729445,11.271648312249454,0.001514282077550888,0.34318344108760357,0.025500661591649987,64.78733884729445,0.00774637795984745,964,7520,131.0,7520.0,1117.484375,114.0,6992.0,990.9140625,3.0,32.0,13.796875,67.16752585209906,9.093433618545532e-05,2.3578984327614307,0.0046570561826229095,27.730799296870828,97.32680033892393,4.2090192437171936e-05,0.09594701890122838,0.4695781949698616,1.6113154647822346e-05,289022,97.32680033892393,1484.8017143969098,
140,True,28264,0.07131695002317429,0.003101164438703563,-0.0002093933001106052,2.013790435739793e-06,0.002811462210956961,-0.028896923235151917,-0.02608546119881794,1.0,1766.5,1.0,0.0,-2.628358416259289,3.71941114962101,4372687.8515625,0.2751273107714951,0.2751273107714951,0.283477544345066,-0.028896923235151917,0.21450674859712457,0.003101164438703563,-0.0002093933001106052,2.013790435739793e-06,0.04666385275777429,2.1742646880447865,0.0,1.0,0.2,0.2,0.2,3.0,1.138671875,0.153777967639604,226.42923021316528,235.671875,225.39066314697266,5e-06,140,0,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.3405474126338959,0.935412585735321,-2.4748666286468506,-0.3405474126338959,0.935412585735321,-2.4748666286468506,970.96875,5134.0,135.0,0.0,860.5234375,4777.0,124.0,970.96875,5134.0,135.0,0.0,0.0,1202.25,1603.0,784.0,0.0,3,32,11.90625,0.1875,0.8125,5.5625,8,5.5625,8.0,8,8,0.625,0.375,1.9375,4.828125,0.2109375,1.9140625,0.4375,0.890625,0.6953125,0.6953125,0.6953125,0.125,0.0,0.625,0.8203125,0.125,5.265625,0.0,0.28125,0.15625,0.0,0.7708333333333334,0.65,0.65,6.773136556148529e-05,1.6174064800143242,47.25075441226363,10.02145570612629,1.849234104156494e-05,0.48180245235562325,0.06913543224800378,47.25075441226363,0.06680558808147907,1282,5134,135.0,5134.0,970.96875,124.0,4777.0,860.5234375,3.0,32.0,11.90625,49.953722363337874,8.736737072467804e-05,2.3577691446989775,0.003923080861568451,26.241316981613636,78.59014847502112,4.0765851736068726e-05,0.09433486109893748,0.40193204566426793,1.4103076016164284e-05,278172,78.59014847502112,1769.7638024466478,
141,True,38040,0.06431347876787186,0.0016438882466900395,-6.291119643719867e-05,8.687254080541607e-06,0.0007149572484195232,-0.03323760299826972,-0.032522645546123385,1.0,2377.5,1.0,0.0,-1.912324508652091,3.02283401414752,4303843.578125,0.3153434880077839,0.3153434880077839,0.2855459219615356,-0.03323760299826972,0.3782389124862099,0.0016438882466900395,-6.291119643719867e-05,8.687254080541607e-06,0.06261947186430916,1.6691612247377634,0.0,1.0,0.2,0.2,0.2,3.0,1.04296875,0.1611436944056675,226.42923021316528,235.671875,225.5688190460205,5e-06,141,0,0.4375,1.0,0.0,0.4375,1.0,0.0,-0.0849454402923584,2.4748666286468506,-2.4748666286468506,-0.0849454402923584,2.4748666286468506,-2.4748666286468506,1532.2421875,8192.0,110.0,0.0078125,1349.34375,7632.0,99.0,1532.2421875,8192.0,110.0,0.0078125,0.0,1303.3125,1962.0,784.0,0.0,3,32,16.6796875,0.375,0.625,3.5,8,3.5,8.0,8,8,0.6875,0.3125,1.875,6.6171875,0.2265625,3.171875,1.0625,1.2890625,0.4375,0.4375,0.4375,0.1875,0.0,0.6875,0.625,0.1875,7.6796875,0.0,0.46875,0.28125,0.0,0.65,0.3409090909090909,0.3409090909090909,5.278922617435455e-05,1.238871106877923,72.86566927097738,15.593012952289428,1.6886740922927856e-05,0.3356892578303814,0.020376198066514917,72.86566927097738,0.0007621906697750092,1249,8192,110.0,8192.0,1532.2421875,99.0,7632.0,1349.34375,3.0,32.0,16.6796875,75.78434047847986,9.19681042432785e-05,2.886171204969287,0.0038284175097942352,34.648571703583,113.35750327445567,3.9482489228248596e-05,0.09546349701084444,0.38640442406440656,1.0548028548741387e-05,362951,113.35750327445567,1600.9129943575094,
142,True,49840,0.07930134981870651,0.002144860955013428,-0.0002656372478213598,2.866183649530285e-06,-0.0006435784162022173,-0.006890221935464069,-0.007533800438977778,1.0,3115.0,1.0,0.0,-1.1992947028484195,2.422640159726143,4365232.6875,0.0593688334338367,0.0593688334338367,0.4365277228701475,-0.006890221935464069,0.1828098397767472,0.002144860955013428,-0.0002656372478213598,2.866183649530285e-06,0.018432607117574662,1.0609471161151305,0.0,1.0,0.2,0.2,0.2,3.0,0.912109375,0.1527600795414749,226.42923021316528,235.671875,225.34842681884766,5e-06,142,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.21042940020561218,1.6201815605163574,-2.4748666286468506,-0.21042940020561218,1.6201815605163574,-2.4748666286468506,714.28125,4480.0,131.0,0.0,641.578125,4036.0,113.0,714.28125,4480.0,131.0,0.0,0.0,1315.875,1974.0,901.0,0.0,3,32,9.03125,0.25,0.75,5.0,8,5.0,8.0,8,8,0.8125,0.1875,2.8125,3.59375,0.15625,1.1484375,0.328125,0.3671875,0.625,0.625,0.625,0.25,0.0,0.8125,0.875,0.25,3.921875,0.0,0.2109375,0.1015625,0.0,0.5416666666666666,0.6442307692307693,0.6442307692307693,3.2879412174224854e-05,1.4932936914265156,37.28845168836415,7.223705894182785,2.546049654483795e-05,0.2702869735658169,0.010921821914962493,37.28845168836415,0.016364378854632378,1067,4480,131.0,4480.0,714.28125,113.0,4036.0,641.578125,3.0,32.0,9.03125,39.641935585066676,0.00010536238551139832,2.1822381131350994,0.004210053011775017,24.729507772251964,66.59801386110485,4.232488572597504e-05,0.09516473398080491,0.4335863803765441,1.62012353258486e-05,259860,66.59801386110485,1950.9590822179587,
143,True,22720,0.06724534928798676,0.0014658964337286307,0.00015103868804544618,5.676295586454216e-06,0.006412276430637576,-0.02342773239070084,-0.017015455930959433,1.0,1420.0,1.0,0.0,-1.882254776544869,3.153289321810007,5116758.1796875,0.21775411162525415,0.21775411162525415,0.26291430550400535,-0.02342773239070084,0.28049285596776163,0.0014658964337286307,0.00015103868804544618,5.676295586454216e-06,0.05868519371142611,1.617486426141113,0.0,1.0,0.2,0.2,0.2,3.0,0.603515625,0.15096470797030528,226.42923021316528,235.671875,224.9760513305664,5e-06,143,0,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.26576122641563416,2.4748666286468506,-2.4748666286468506,-0.26576122641563416,2.4748666286468506,-2.4748666286468506,899.1796875,7175.0,124.0,0.0,801.6171875,6606.0,113.0,899.1796875,7175.0,124.0,0.0,0.0,1086.0,1467.0,784.0,0.0,3,32,11.546875,0.125,0.875,6.1875,8,6.1875,8.0,8,8,0.625,0.375,1.5,4.5390625,0.1875,1.234375,0.546875,0.7734375,0.7734375,0.7734375,0.7734375,0.0625,0.0,0.625,0.8359375,0.0625,5.0859375,0.0,0.3203125,0.1796875,0.0,0.75,0.7875,0.7875,3.306753933429718e-05,1.3617410380393267,60.242346215993166,9.131602402994758,2.2076070308685303e-05,0.28152874670922756,0.033662720990832895,60.242346215993166,0.11782856285572052,1244,7175,124.0,7175.0,899.1796875,113.0,6606.0,801.6171875,3.0,32.0,11.546875,62.8682419359684,0.00010183639824390411,2.2017184775322676,0.0039268843829631805,24.3052636962384,89.41017469204962,4.118122160434723e-05,0.09565122684989315,0.5462291318994604,1.5453907993857534e-05,254103,89.41017469204962,1420.995993326221,
144,True,29024,0.06928078085184097,0.0029828434489900246,1.4314382596580799e-05,1.4799719451730198e-05,0.000626065899268724,-0.054443728644400835,-0.05381766246864572,1.0,1814.0,1.0,0.0,-1.9697884060442448,3.0947540067136288,4686650.5234375,0.5140835121273994,0.5140835121273994,0.23331945020443545,-0.054443728644400835,0.40275312005371544,0.0029828434489900246,1.4314382596580799e-05,1.4799719451730198e-05,0.10447564860805869,1.701805803924799,0.0,1.0,0.2,0.2,0.2,3.0,1.33203125,0.1568067771611265,226.42923021316528,235.671875,225.25343704223633,5e-06,144,0,0.5,1.0,0.0,0.5,1.0,0.0,-0.25827544927597046,1.6201815605163574,-2.4748666286468506,-0.25827544927597046,1.6201815605163574,-2.4748666286468506,1379.9296875,8054.0,84.0,0.0,1227.203125,7474.0,73.0,1379.9296875,8054.0,84.0,0.0,0.0,1195.25,2017.0,788.0,0.0,3,32,15.90625,0.3125,0.6875,4.0,8,4.0,8.0,8,8,0.625,0.375,1.9375,6.3515625,0.2421875,2.8984375,0.9140625,1.9375,0.5,0.5,0.5,0.1875,0.0,0.625,0.6875,0.1875,7.265625,0.0,0.5234375,0.4140625,0.0,0.6041666666666666,0.4375,0.4375,3.414414823055267e-05,0.96546003036201,69.95584732294083,14.28224182203121,2.3905187845230103e-05,0.9404135458171368,0.08372636941203382,69.95584732294083,0.0035289227962493896,1484,8054,84.0,8054.0,1379.9296875,73.0,7474.0,1227.203125,3.0,32.0,15.90625,72.14474646933377,8.297711610794067e-05,2.6892416067421436,0.003963381052017212,31.340279307216406,106.20920796133578,3.846362233161926e-05,0.09507916409721533,0.4084489498974346,1.2023982100815816e-05,329623,106.20920796133578,1551.7628194722788,
145,True,37024,0.06534626334905624,0.002258814885863103,-0.0003068180724312697,1.0212646657237201e-05,-0.005393630650360137,-0.0270883415651042,-0.03248197209904902,1.0,2314.0,1.0,0.0,-2.243078861385584,3.3526412174105644,4292943.1640625,0.2629790804348886,0.2629790804348886,0.3330252828098199,-0.0270883415651042,0.34703551114895137,0.002258814885863103,-0.0003068180724312697,1.0212646657237201e-05,0.05353983287932351,1.9832594469189644,0.0,1.0,0.2,0.2,0.2,3.0,0.953125,0.15683592669652813,226.42923021316528,235.671875,224.99077224731445,5e-06,145,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.21178744733333588,2.4748666286468506,-1.6201815605163574,-0.21178744733333588,2.4748666286468506,-1.6201815605163574,1131.75,4898.0,118.0,0.0,1016.8046875,4617.0,107.0,1131.75,4898.0,118.0,0.0,0.0,1282.0,1792.0,840.0,0.0,3,32,13.578125,0.3125,0.6875,4.25,8,4.25,8.0,8,8,0.875,0.125,1.8125,5.8359375,0.15625,2.3125,0.390625,1.7109375,0.53125,0.53125,0.53125,0.1875,0.0,0.875,0.71875,0.1875,6.2265625,0.0,0.3359375,0.28125,0.0,0.375,0.5535714285714286,0.5535714285714286,5.3184106945991516e-05,1.3635322768241167,47.28450450114906,11.6077469514712,2.2880733013153076e-05,0.0573185496032238,0.01270821075013373,47.28450450114906,0.02988443523645401,1792,4898,118.0,4898.0,1131.75,107.0,4617.0,1016.8046875,3.0,32.0,13.578125,50.50630805455148,8.144602179527283e-05,2.5391970966011286,0.0039010755717754364,29.268199875950813,82.35377802699804,3.7709251046180725e-05,0.09473135640843738,0.348646372145954,1.262647453319341e-05,308960,82.35377802699804,1875.80950990927,
146,True,29144,0.06702771782875061,0.0011776349329011282,2.651532668096479e-05,2.1123428268765565e-06,-0.0001354353444185108,-0.029752220871159807,-0.029887656186474487,1.0,1821.5,1.0,0.0,-1.053777787834406,2.3402768969535828,5082799.9140625,0.2746506864205003,0.2746506864205003,0.35187699075847223,-0.029752220871159807,0.3359975752352791,0.0011776349329011282,2.651532668096479e-05,2.1123428268765565e-06,0.07119259086903185,0.8823342397809029,0.0,1.0,0.2,0.2,0.2,3.0,1.0078125,0.1526287707947716,226.42923021316528,235.671875,224.8057518005371,5e-06,146,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.18678434193134308,1.20761239528656,-2.4748666286468506,-0.18678434193134308,1.20761239528656,-2.4748666286468506,843.1796875,7473.0,105.0,0.0,750.828125,6950.0,94.0,843.1796875,7473.0,105.0,0.0,0.0,1166.125,1872.0,786.0,0.0,3,32,11.03125,0.3125,0.6875,4.8125,8,4.8125,8.0,8,8,0.6875,0.3125,2.125,4.2421875,0.1796875,1.34375,0.6171875,1.0078125,0.6015625,0.6015625,0.6015625,0.1875,0.0,0.6875,0.7890625,0.1875,4.859375,0.0,0.2109375,0.1796875,0.0,0.45,0.6704545454545454,0.6704545454545454,6.043165922164917e-05,1.168624922633171,64.83373193629086,8.348062755103456,2.279318869113922e-05,0.05315706692636013,0.00860567094059661,64.83373193629086,0.005825920030474663,1015,7473,105.0,7473.0,843.1796875,94.0,6950.0,750.828125,3.0,32.0,11.03125,66.91215388290584,9.02228057384491e-05,2.276750171557069,0.00446142815053463,24.443667843937874,93.66856759227812,3.900565207004547e-05,0.09504091451076388,0.6199760382749993,1.7346750665982207e-05,257191,93.66856759227812,1372.8778319718983,
147,True,26024,0.06325456500053406,0.0014521463817800395,8.11613770963504e-05,7.185318509073113e-06,-0.0024636281887069345,-0.02441164627089165,-0.026875274459598586,1.0,1626.5,1.0,0.0,-1.5557530596852303,2.626883953809738,3972301.234375,0.2198773348936811,0.2198773348936811,0.2787276958547245,-0.02441164627089165,0.2601170425510889,0.0014521463817800395,8.11613770963504e-05,7.185318509073113e-06,0.051415556750725955,1.3621810525655746,0.0,1.0,0.2,0.2,0.2,3.0,0.955078125,0.15829489374395955,226.42923021316528,235.671875,225.03646850585938,5e-06,147,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.103843554854393,1.6201815605163574,-2.4748666286468506,-0.103843554854393,1.6201815605163574,-2.4748666286468506,1344.2421875,5953.0,119.0,0.0,1163.296875,5353.0,102.0,1344.2421875,5953.0,119.0,0.0,0.0,1173.3125,1710.0,840.0,0.0,3,32,17.0,0.5,0.5,3.0625,8,3.0625,8.0,8,8,0.5625,0.4375,1.8125,6.1640625,0.34375,2.375,1.6171875,0.9140625,0.3828125,0.3828125,0.3828125,0.1875,0.0,0.5625,0.5703125,0.1875,7.78125,0.0,0.4453125,0.2734375,0.0,0.08928571428571429,0.6111111111111112,0.6111111111111112,3.078579902648926e-05,1.2971241176128387,54.05002223327756,13.536273043529945,2.2081658244132996e-05,0.05015120096504688,0.01221861771773547,54.05002223327756,0.0007119420915842056,1065,5953,119.0,5953.0,1344.2421875,102.0,5353.0,1163.296875,3.0,32.0,17.0,56.24764100462198,8.409470319747925e-05,2.653333755210042,0.00408143550157547,30.076685305684805,89.0123995617032,4.3082982301712036e-05,0.09333426007281621,0.3269014314792953,1.2665550033283381e-05,322247,89.0123995617032,1810.1242163268448,
148,True,26376,0.07747472077608109,0.0019242263297201134,-1.373983911889809e-05,7.40914720154251e-06,0.006123239494627342,-0.012041976558975875,-0.005918736889725551,1.0,1648.5,1.0,0.0,-1.0189396548084915,2.342710055410862,5751994.984375,0.10654991958290339,0.10654991958290339,0.2900958420960897,-0.012041976558975875,0.16243724142993488,0.0019242263297201134,-1.373983911889809e-05,7.40914720154251e-06,0.027396744932048023,0.8618190560955554,0.0,1.0,0.2,0.2,0.2,3.0,0.876953125,0.1511845799881317,226.42923021316528,235.671875,224.78333282470703,5e-06,148,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.32602402567863464,1.6201815605163574,-2.4748666286468506,-0.32602402567863464,1.6201815605163574,-2.4748666286468506,726.578125,4001.0,92.0,0.0,649.296875,3566.0,81.0,726.578125,4001.0,92.0,0.0,0.0,1130.625,2009.0,780.0,0.0,3,32,9.875,0.375,0.625,4.1875,8,4.1875,8.0,8,8,0.6875,0.3125,1.625,4.0234375,0.1171875,1.546875,0.2578125,1.1015625,0.5234375,0.5234375,0.5234375,0.3125,0.0,0.6875,0.8359375,0.3125,4.28125,0.0,0.1875,0.15625,0.0,0.875,0.36363636363636365,0.36363636363636365,5.7348981499671936e-05,0.9962344262748957,36.10144839808345,7.242630677239504,1.9067898392677307e-05,0.03836367279291153,0.00816299716825597,36.10144839808345,0.026811381801962852,1505,3858,92.0,4001.0,726.578125,81.0,3566.0,649.296875,3.0,32.0,9.875,38.39597167633474,7.724389433860779e-05,2.057461056858301,0.003959521651268005,22.513288816437125,63.04484378173947,3.5762786865234375e-05,0.09470427144495304,0.4128510319814062,1.6656101039314852e-05,237722,63.04484378173947,1885.340542860181,
149,True,26424,0.06578511744737625,0.0018630382910487242,0.00014711015887769463,4.643397255676973e-05,0.005058784227003343,-0.02694654031074606,-0.021887755807256326,1.0,1651.5,1.0,0.0,-1.403872288763523,2.6825683675706387,4984961.1796875,0.2587315689306706,0.2587315689306706,0.26406053849935773,-0.02694654031074606,0.27870954029590334,0.0018630382910487242,0.00014711015887769463,4.643397255676973e-05,0.05969842115882784,1.1955416267737746,0.0,1.0,0.2,0.2,0.2,3.0,0.974609375,0.15365526936192125,226.42923021316528,235.671875,224.66744232177734,5e-06,149,0,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.20641963183879852,2.4748666286468506,-2.4748666286468506,-0.20641963183879852,2.4748666286468506,-2.4748666286468506,1026.5,7508.0,103.0,0.0,909.8125,7148.0,92.0,1026.5,7508.0,103.0,0.0,0.0,1177.875,1728.0,885.0,0.0,3,32,13.828125,0.125,0.875,5.125,8,5.125,8.0,8,8,0.6875,0.3125,1.8125,5.90625,0.1640625,2.3125,0.3515625,1.34375,0.640625,0.640625,0.640625,0.125,0.0,0.6875,0.765625,0.125,6.2578125,0.0,0.328125,0.2109375,0.0,0.55,0.6818181818181818,0.6818181818181818,5.6004151701927185e-05,1.208144225180149,65.65453021042049,10.570355243762606,2.2076070308685303e-05,0.06016801856458187,0.011811778138508089,65.65453021042049,0.039096273481845856,1073,7508,103.0,7508.0,1026.5,92.0,7148.0,909.8125,3.0,32.0,13.828125,67.94815649650991,8.694641292095184e-05,2.3788833674043417,0.004988944157958031,26.814580880105495,97.17684086970985,4.1194260120391846e-05,0.09503324666893073,0.517140742941046,1.7681259420038384e-05,282160,97.17684086970985,1451.7862356644569,
150,True,27944,0.06701824814081192,0.002495638826076174,4.870610155194299e-05,1.0241753102491202e-05,-0.002597294296720065,-0.046906343020964414,-0.04950363753596321,1.0,1746.5,1.0,0.0,-2.1487959139049053,3.452036775648594,5023756.2265625,0.43432347383350134,0.43432347383350134,0.2666907028177752,-0.046906343020964414,0.47398136460168017,0.002495638826076174,4.870610155194299e-05,1.0241753102491202e-05,0.09504033951088786,1.8094777092337608,0.0,1.0,0.2,0.2,0.2,3.0,1.1953125,0.15722111782748466,226.42923021316528,235.671875,224.4446029663086,5e-06,150,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.1408243179321289,2.4748666286468506,-2.4748666286468506,-0.1408243179321289,2.4748666286468506,-2.4748666286468506,1197.046875,4570.0,107.0,0.0,1043.1796875,4277.0,96.0,1197.046875,4570.0,107.0,0.0,0.0,1189.4375,1644.0,786.0,0.0,3,32,15.78125,0.3125,0.6875,3.875,8,3.875,8.0,8,8,0.6875,0.3125,1.875,6.53125,0.21875,2.5859375,0.703125,1.3984375,0.484375,0.484375,0.484375,0.1875,0.0,0.6875,0.671875,0.1875,7.234375,0.0,0.453125,0.2421875,0.0,0.45,0.5,0.5,3.524124622344971e-05,1.2112704385071993,41.37067498639226,12.021457750932314,1.7385929822921753e-05,0.05843346565961838,0.012513407782535069,41.37067498639226,0.031012065708637238,1411,4570,107.0,4570.0,1197.046875,96.0,4277.0,1043.1796875,3.0,32.0,15.78125,43.75249105133116,9.555555880069733e-05,2.498325051739812,0.004252301529049873,28.593424098566175,74.88424246758223,4.135817289352417e-05,0.09360468818072536,0.28554966683198996,1.3920520931842319e-05,305470,74.88424246758223,2039.6146768276353,
151,True,38360,0.06556350737810135,0.0020309905830799835,-8.090488790912786e-06,1.901777068269439e-06,0.0027294962274027057,-0.021115277686476475,-0.01838578148453962,1.0,2397.5,1.0,0.0,-1.883673794567585,2.986102342605591,3983265.6640625,0.19640307710506022,0.19640307710506022,0.29080176657928963,-0.021115277686476475,0.35171160537946067,0.0020309905830799835,-8.090488790912786e-06,1.901777068269439e-06,0.046071309654507786,1.6365622244775295,0.0,1.0,0.2,0.2,0.2,3.0,1.06640625,0.15636540466779314,226.42923021316528,235.671875,224.6153335571289,5e-06,151,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.20525313913822174,1.6201815605163574,-2.4748666286468506,-0.20525313913822174,1.6201815605163574,-2.4748666286468506,965.5859375,5171.0,161.0,0.0,857.5,4844.0,143.0,965.5859375,5171.0,161.0,0.0,0.0,1272.0,2022.0,819.0,0.0,3,32,12.71875,0.0625,0.9375,6.5625,8,6.5625,8.0,8,8,0.8125,0.1875,1.875,5.5,0.109375,1.71875,0.265625,1.1796875,0.8203125,0.8203125,0.8203125,0.0,0.0,0.8125,0.8203125,0.0,5.765625,0.0,0.3671875,0.2734375,0.0,0.9166666666666666,0.7980769230769231,0.7980769230769231,3.2415613532066345e-05,1.8055079840123653,46.950293673202395,9.824978953503887,0.001411648467183113,0.05175803788006306,0.011634882539510727,46.950293673202395,0.02558976411819458,1159,5171,161.0,5171.0,965.5859375,143.0,4844.0,857.5,3.0,32.0,12.71875,49.44069343805313,0.00010861270129680634,2.3382406812161207,0.004435138776898384,26.643884418532252,78.4675721693784,3.900565207004547e-05,0.09302674973563255,0.4000217924515808,1.5485224997986752e-05,286411,78.4675721693784,1825.0277922563948,
