step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
1359,True,23120,0.062407828867435455,0.0006407183536794037,3.3915175663423724e-05,4.226971668686019e-06,0.005778812803328037,-0.0075469221628736705,-0.0017681092722341418,1.0,1445.0,1.0,0.0,-1.469235581025714,2.9256368093192577,5750737.5703125,0.06666935468092561,0.06666935468092561,0.305325259373741,-0.0075469221628736705,0.08778810301905608,0.0006407183536794037,3.3915175663423724e-05,4.226971668686019e-06,0.016972172306850553,1.2057851803838275,0.0,1.0,0.2,0.2,0.28,3.0,0.80859375,0.14720610050057475,245.75373601913452,253.927734375,161.40937423706055,5e-06,1359,4,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.0953877717256546,0.35355237126350403,-2.4748666286468506,-0.0953877717256546,0.35355237126350403,-2.4748666286468506,484.734375,3148.0,96.0,0.0,484.734375,3148.0,96.0,0.0,0.0,1080.9375,1542.0,784.0,0.0,3,62,10.21875,0.0625,0.9375,7.375,8,7.375,8.0,8,8,3.2903626561164856e-05,1.0657237265259027,23.94596373476088,4.559611831966322,0.0,0.0,0.0,23.94596373476088,0.0,840,3148,26.27443647943437,8.818879723548889e-05,1.782160134986043,0.0037636198103427887,18.891149884089828,46.98080579563975,3.7902966141700745e-05,0.09426439270326152,1.877997570104083e-05,0.42346704830987286,200406,46.98080579563975,2132.849752213057,,,,,,,
1360,True,39768,0.06581619381904602,0.0009863541527010966,-0.000244160888883016,2.6287011678505223e-06,0.005911488609854132,-0.012394171164487489,-0.006482682627392933,1.0,2485.5,1.0,0.0,-1.4766672709956765,2.8487201146781445,5302873.7265625,0.11354654096066952,0.11354654096066952,0.4334586258687715,-0.012394171164487489,0.1998064934080342,0.0009863541527010966,-0.000244160888883016,2.6287011678505223e-06,0.030969444778747857,1.2378442198969424,0.0,1.0,0.2,0.2,0.28,3.0,0.580078125,0.15441378349701484,245.75373601913452,253.927734375,161.6993064880371,5e-06,1360,4,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.13904936611652374,2.4748666286468506,-2.4748666286468506,-0.13904936611652374,2.4748666286468506,-2.4748666286468506,692.4375,3776.0,94.0,0.0,692.4375,3776.0,94.0,0.0,0.0,1278.0,1840.0,867.0,0.0,3,62,15.0,0.0625,0.9375,6.875,8,6.875,8.0,8,8,3.172829747200012e-05,1.0022952519357204,27.920784927904606,6.162574942631181,0.0,0.0,0.0,27.920784927904606,0.0,1840,3776,30.446046214550734,8.448958396911621e-05,2.119542768225074,0.0037412717938423157,23.40959291346371,56.0093326177448,3.527291119098663e-05,0.0928156536994628,1.4833602126123306e-05,0.3435107660275153,252216,56.0093326177448,2251.5533413095272,,,,,,,
1361,True,25376,0.05527752637863159,0.0,0.00011214382539037615,0.0,0.0,0.0,0.0,1.0,1586.0,1.0,0.0,-1.4191508404910564,2.768051642924547,5158135.24609375,0.0,0.0,0.3845690980593376,0.0,0.0,0.0,0.00011214382539037615,0.0,0.0,1.1098637729883194,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.14819857513492798,245.75373601913452,253.927734375,161.1007423400879,5e-06,1361,4,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.3671875,1802.0,73.0,0.0,437.3671875,1802.0,73.0,0.0,0.0,1136.4375,1593.0,798.0,0.0,3,43,10.046875,0.25,0.75,6.0,8,6.0,8.0,8,8,5.6434422731399536e-05,0.7892746869474649,14.472623335197568,4.239685913169524,0.0,0.0,0.0,14.472623335197568,0.0,1310,1794,16.920178934931755,8.878111839294434e-05,1.832002056762576,0.0037915129214525223,18.791286647319794,37.58827535621822,3.666244447231293e-05,0.0932815412853991,1.8821391837319605e-05,0.3022378031711726,201447,37.58827535621822,2679.652073564406,,,,,,,
1362,True,16008,0.062389057129621506,0.0002983270428558171,5.030262718719314e-05,0.0,0.003364380565471947,-0.01822296209866181,-0.014858581533189863,1.0,1000.5,1.0,0.0,-1.7546823993325233,3.303668811917305,6553623.7734375,0.16250994987785816,0.16250994987785816,0.27198951954824824,-0.01822296209866181,0.18082646868664204,0.0002983270428558171,5.030262718719314e-05,0.0,0.0383043154142797,1.429386667907238,0.0,1.0,0.2,0.2,0.28,3.0,0.853515625,0.14574381150493979,245.75373601913452,253.927734375,160.88408660888672,5e-06,1362,4,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.07796844840049744,0.35355237126350403,-2.4748666286468506,-0.07796844840049744,0.35355237126350403,-2.4748666286468506,455.875,2852.0,106.0,0.0,455.875,2852.0,106.0,0.0,0.0,1045.625,1611.0,783.0,0.0,3,61,10.046875,0.125,0.875,6.9375,8,6.9375,8.0,8,8,5.798041820526123e-05,1.1192724984139204,19.596764417365193,4.439931823522784,0.0,0.0,0.0,19.596764417365193,0.0,1611,2852,22.00264243595302,8.701346814632416e-05,1.7112055197358131,0.003712419420480728,18.20039438456297,41.94828512519598,3.750994801521301e-05,0.09469902173120093,1.93162016133904e-05,0.37706749444668597,192192,41.94828512519598,2290.8207025197444,,,,,,,
1363,True,32408,0.05966563895344734,0.0006633501943724696,-5.066518315288704e-05,0.0,0.0044796907750424,0.0,0.0044796907750424,1.0,2025.5,1.0,0.0,-1.2759929820895195,2.7384879291057587,5432890.2578125,0.0,0.0,0.3037257943443199,0.0,0.0,0.0006633501943724696,-5.066518315288704e-05,0.0,0.0,1.0341619849205017,0.0,1.0,0.2,0.2,0.28,3.0,0.607421875,0.15422726895449296,245.75373601913452,253.927734375,161.12666702270508,5e-06,1363,4,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.1028711348772049,0.7245674133300781,-2.4748666286468506,-0.1028711348772049,0.7245674133300781,-2.4748666286468506,666.234375,3313.0,110.0,0.0,666.234375,3313.0,110.0,0.0,0.0,1208.5,2016.0,819.0,0.0,3,62,14.609375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,5.8360397815704346e-05,1.2148225251585245,25.95989847742021,6.3719540819874965,0.0,0.0,0.0,25.95989847742021,0.0,959,3313,28.128317268565297,8.35806131362915e-05,2.026043286547065,0.0038718469440937042,21.93607049807906,52.12480283714831,4.6582892537117004e-05,0.0914132439515559,1.61349813894206e-05,0.32984260030213297,239966,52.12480283714831,2301.840841007278,,,,,,,
1364,True,33144,0.06334758549928665,0.0006846301639598096,-6.2745849845669e-05,4.727685336547438e-06,0.005437411178718321,-0.0059500767674762756,-0.0005126656760694459,1.0,2071.5,1.0,0.0,-1.321500655496493,2.627746257930994,5269574.3046875,0.05417077196761966,0.05417077196761966,0.42230322224312244,-0.0059500767674762756,0.14272728624248268,0.0006846301639598096,-6.2745849845669e-05,4.727685336547438e-06,0.016293346765451133,1.1534892437048256,0.0,1.0,0.2,0.2,0.28,3.0,0.98046875,0.1527680233102632,245.75373601913452,253.927734375,160.8744010925293,5e-06,1364,4,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.10250412672758102,0.35355237126350403,-2.4748666286468506,-0.10250412672758102,0.35355237126350403,-2.4748666286468506,509.4921875,2798.0,96.0,0.0,509.4921875,2798.0,96.0,0.0,0.0,1250.8125,1895.0,957.0,0.0,3,62,10.171875,0.3125,0.6875,5.375,8,5.375,8.0,8,8,5.9586018323898315e-05,0.9859702866524458,21.510679161176085,4.920471619814634,0.0,0.0,0.0,21.510679161176085,0.0,957,2798,23.685917172580957,8.556433022022247e-05,1.9273050110787153,0.0038139596581459045,20.731630051508546,46.37881888821721,3.946572542190552e-05,0.09201012809176566,1.6926933184267216e-05,0.36319738055019485,225319,46.37881888821721,2429.115331106928,,,,,,,
1365,True,39312,0.05743908882141113,0.0,-1.2635244331704598e-05,0.0,0.0,0.0,0.0,1.0,2457.0,1.0,0.0,-1.2924740724265575,2.7294726222753525,5399457.8984375,0.0,0.0,0.4168728543193675,0.0,0.0,0.0,-1.2635244331704598e-05,0.0,0.0,1.0686760619282722,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.15386483130444523,245.75373601913452,253.927734375,161.57451629638672,5e-06,1365,4,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.15625,2172.0,126.0,0.0,473.15625,2172.0,126.0,0.0,0.0,1312.1875,2036.0,948.0,0.0,3,49,9.0,0.1875,0.8125,6.5,8,6.5,8.0,8,8,3.4207478165626526e-05,1.3302058186382055,17.582631101831794,4.6435277995915385,0.0,0.0,0.0,17.582631101831794,0.0,1128,2172,20.02796815894544,0.00013623014092445374,1.9568679928779602,0.0037782639265060425,20.884350584819913,42.90687374025583,4.384666681289673e-05,0.09138799681792684,1.6533335345548137e-05,0.3306909741586659,228524,42.90687374025583,2663.0231951109918,,,,,,,
1366,True,22720,0.05998586118221283,0.001268205523956567,-0.0001859710225744493,3.0861149298289092e-06,0.012448842448065989,-0.026997023698640987,-0.014548181323334575,1.0,1420.0,1.0,0.0,-1.0339238159358501,2.53429102152586,5635544.78125,0.23494675569236279,0.23494675569236279,0.2507764971726448,-0.026997023698640987,0.2722818246281695,0.001268205523956567,-0.0001859710225744493,3.0861149298289092e-06,0.06123428558930755,0.787227738648653,0.0,1.0,0.2,0.2,0.28,3.0,0.921875,0.15214739074974096,245.75373601913452,253.927734375,161.66393661499023,5e-06,1366,4,0.9375,1.0,0.0,0.9375,1.0,0.0,-0.2728238105773926,0.7245674133300781,-2.4748666286468506,-0.2728238105773926,0.7245674133300781,-2.4748666286468506,681.390625,3929.0,124.0,0.0,681.390625,3929.0,124.0,0.0,0.0,1124.25,1575.0,798.0,0.0,3,62,15.203125,0.0,1.0,7.5,8,7.5,8.0,8,8,3.3095479011535645e-05,1.2915758341550827,29.39692023396492,6.305230882775504,0.0,0.0,0.0,29.39692023396492,0.0,1519,3929,32.23854306526482,8.873268961906433e-05,1.977194344624877,0.0037347078323364258,21.60251677595079,55.85096350684762,4.5979395508766174e-05,0.09346802457555226,1.6159032166286316e-05,0.3696317625405859,231122,55.85096350684762,2069.095907106985,,,,,,,
1367,True,29264,0.06107710301876068,0.0003410790923226159,-5.786614565295167e-06,0.0,0.003473727381788194,-0.003748779301531613,-0.0002750518615357578,1.0,1829.0,1.0,0.0,-2.4924671687185764,3.6583738550543785,4029858.58984375,0.03671148023568094,0.03671148023568094,0.3154502526492323,-0.003748779301531613,0.07520873798898647,0.0003410790923226159,-5.786614565295167e-06,0.0,0.006925631372723728,2.062982354313135,0.0,1.0,0.2,0.2,0.28,3.0,0.537109375,0.15134423235856598,245.75373601913452,253.927734375,162.0177001953125,5e-06,1367,4,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.053605906665325165,0.5400605201721191,-1.6201815605163574,-0.053605906665325165,0.5400605201721191,-1.6201815605163574,569.8359375,2681.0,102.0,0.0,569.8359375,2681.0,102.0,0.0,0.0,1209.8125,1709.0,786.0,0.0,3,61,11.5,0.0625,0.9375,7.375,8,7.375,8.0,8,8,3.315135836601257e-05,1.0022742226719856,20.67995466850698,5.641431968644611,0.0,0.0,0.0,20.67995466850698,0.0,1176,2681,22.917800640687346,8.719228208065033e-05,1.9720098748803139,0.003773987293243408,21.00713805668056,45.92967948131263,3.904104232788086e-05,0.09221948706811195,1.656747203952417e-05,0.3142050294175591,227795,45.92967948131263,2479.823532109371,,,,,,,
1368,True,31768,0.0612645298242569,0.0011504778995004017,-0.0001026138367024032,8.26749283078243e-06,0.004081843115272932,-0.004013947560451925,6.789549661334604e-05,1.0,1985.5,1.0,0.0,-1.1564085185527802,2.541558802127838,5593316.6328125,0.03371199779212475,0.03371199779212475,0.3309660386908919,-0.004013947560451925,0.10358553650072777,0.0011504778995004017,-0.0001026138367024032,8.26749283078243e-06,0.012104995199479163,0.9641519272699952,0.0,1.0,0.2,0.2,0.28,3.0,0.833984375,0.1546887067055635,245.75373601913452,253.927734375,161.87029266357422,5e-06,1368,4,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.11826722323894501,0.7245674133300781,-2.4748666286468506,-0.11826722323894501,0.7245674133300781,-2.4748666286468506,616.2890625,3329.0,89.0,0.0,616.2890625,3329.0,89.0,0.0,0.0,1227.9375,1779.0,787.0,0.0,3,62,13.421875,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.3138319849967957e-05,0.9170380365103483,23.14201452769339,5.682490407300065,0.0,0.0,0.0,23.14201452769339,0.0,971,3329,25.306230507791042,8.756108582019806e-05,2.005250569432974,0.004947656765580177,21.523247906938195,48.86933633312583,3.797002136707306e-05,0.09117663615310533,2.095922988371725e-05,0.3207990176559681,236061,48.86933633312583,2415.2261695437355,,,,,,,
1369,True,38760,0.06334427744150162,0.0009723600305733271,7.207271642073465e-05,0.0,0.011226865695789456,-0.005493968434166163,0.005732897319830954,1.0,2422.5,1.0,0.0,-1.6066693747416139,2.940546426922083,4900465.1015625,0.05073691322468221,0.05073691322468221,0.46542789040799004,-0.005493968434166163,0.1264458228716475,0.0009723600305733271,7.207271642073465e-05,0.0,0.014195362979080528,1.2970767049118876,0.0,1.0,0.2,0.2,0.28,3.0,0.91015625,0.14914697939735322,245.75373601913452,253.927734375,160.7016487121582,5e-06,1369,4,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.2094842791557312,0.7245674133300781,-2.4748666286468506,-0.2094842791557312,0.7245674133300781,-2.4748666286468506,394.203125,2784.0,72.0,0.0,394.203125,2784.0,72.0,0.0,0.0,1247.0625,1851.0,785.0,0.0,3,61,8.25,0.1875,0.8125,6.25,8,6.25,8.0,8,8,5.436316132545471e-05,0.7831185963004827,22.29087976925075,3.8705529252038104,0.0,0.0,0.0,22.29087976925075,0.0,1194,2784,24.58808278851211,8.327513933181763e-05,1.828506249934435,0.003799276426434517,19.619234424084425,46.080755457282066,3.596767783164978e-05,0.09338845985893329,1.8084730850022928e-05,0.487298006034962,210082,46.080755457282066,2279.498219107442,,,,,,,
1370,True,36232,0.07149413973093033,0.0010802000633702846,-0.00026524485383561114,8.554257192372461e-06,0.0013903422805014998,-0.00760406200424768,-0.006213719752850011,1.0,2264.5,1.0,0.0,-1.8854093719273806,3.1179922483861446,4276268.64453125,0.06856003496795893,0.06856003496795893,0.3910131377734225,-0.00760406200424768,0.1598983785308283,0.0010802000633702846,-0.00026524485383561114,8.554257192372461e-06,0.028278378304094076,1.5657568977912888,0.0,1.0,0.2,0.2,0.28,3.0,0.724609375,0.15478125435324788,245.75373601913452,253.927734375,160.85287857055664,5e-06,1370,4,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.06214945390820503,1.20761239528656,-2.4748666286468506,-0.06214945390820503,1.20761239528656,-2.4748666286468506,698.5234375,3455.0,98.0,0.0,698.5234375,3455.0,98.0,0.0,0.0,1189.4375,1668.0,819.0,0.0,3,62,15.25,0.25,0.75,5.5625,8,5.5625,8.0,8,8,5.3610652685165405e-05,0.9043828789144754,28.84908772073686,6.559122938400833,0.0,0.0,0.0,28.84908772073686,0.0,819,3455,31.0144178904593,8.236803114414215e-05,2.0356944166123867,0.0037572570145130157,22.082149293273687,55.16634972766042,3.6636367440223694e-05,0.09137730973509652,1.5547763644279815e-05,0.34687474572993593,241659,55.16634972766042,2190.2754232697775,,,,,,,
1371,True,24736,0.05629083514213562,0.0004890308009635191,8.820090485528453e-05,0.0,0.003594962050556205,0.0,0.003594962050556205,1.0,1546.0,1.0,0.0,-1.6691533701959997,2.9317078702151775,4908274.9453125,0.0,0.0,0.27605461223111283,0.0,0.0,0.0004890308009635191,8.820090485528453e-05,0.0,0.0,1.3761311038397253,0.0,1.0,0.2,0.2,0.28,3.0,0.59375,0.15195439632899058,245.75373601913452,253.927734375,160.8964958190918,5e-06,1371,4,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.07801968604326248,0.35355237126350403,-2.4748666286468506,-0.07801968604326248,0.35355237126350403,-2.4748666286468506,597.4375,3672.0,111.0,0.0,597.4375,3672.0,111.0,0.0,0.0,1156.875,1951.0,861.0,0.0,3,62,13.328125,0.125,0.875,6.9375,8,6.9375,8.0,8,8,5.6745484471321106e-05,1.2119531612843275,26.560451228171587,5.797033960581757,0.0,0.0,0.0,26.560451228171587,0.0,861,3672,28.810321619734168,8.339621126651764e-05,1.9460009839385748,0.003782140091061592,20.69433251209557,51.483200112357736,3.727525472640991e-05,0.09215830859709809,1.6843047895639282e-05,0.3767434043798275,224552,51.483200112357736,2180.8279158049054,,,,,,,
1372,True,37256,0.07400394976139069,0.0,0.0001733985145619954,0.0,0.0,0.0,0.0,1.0,2328.5,1.0,0.0,-1.1243570568040013,2.54011507332325,5500345.703125,0.0,0.0,0.38667670822026107,0.0,0.0,0.0,0.0001733985145619954,0.0,0.0,0.8991855336353183,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.1531194854130226,245.75373601913452,253.927734375,160.90569305419922,5e-06,1372,4,0.6875,1.0,0.0,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.046875,3893.0,73.0,0.0,529.046875,3893.0,73.0,0.0,0.0,1215.875,1913.0,779.0,0.0,3,61,10.40625,0.3125,0.6875,5.5,8,5.5,8.0,8,8,5.2675604820251465e-05,0.7709625605493784,29.776946406811476,4.851322793940199,0.0,0.0,0.0,29.776946406811476,0.0,1621,3661,32.39612226001918,9.355694055557251e-05,1.9256989117711782,0.004567796364426613,20.747769068926573,55.103995809331536,3.7437304854393005e-05,0.09289352616488279,2.045129332628884e-05,0.47839750524261176,223350,55.103995809331536,2026.622540884567,,,,,,,
1373,True,40208,0.06693859398365021,0.0,-0.00040522947756471694,0.0,0.0,0.0,0.0,1.0,2513.0,1.0,0.0,-1.6202522031962872,2.927032671868801,4469351.3984375,0.0,0.0,0.49871527057553233,0.0,0.0,0.0,-0.00040522947756471694,0.0,0.0,1.313227478414774,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.14842795177632873,245.75373601913452,253.927734375,161.08567810058594,5e-06,1373,4,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.6015625,2840.0,78.0,0.0,342.6015625,2840.0,78.0,0.0,0.0,1258.8125,1860.0,835.0,0.0,3,58,7.09375,0.1875,0.8125,6.5,8,6.5,8.0,8,8,3.32612544298172e-05,0.8118311427533627,21.808206351473927,3.3989749735192163,0.0,0.0,0.0,21.808206351473927,0.0,1075,2840,24.016498127952218,8.477456867694855e-05,1.8203274253755808,0.003700859844684601,19.165564209222794,45.036633372306824,3.7807971239089966e-05,0.09349922289979458,1.8054648209758957e-05,0.5476591824493698,204981,45.036633372306824,2275.7140648755008,,,,,,,
1374,True,28456,0.06665295362472534,0.0007415184263663832,0.0003864361860905774,3.763699851333513e-06,0.004544404015177861,0.0,0.004544404015177861,1.0,1778.5,1.0,0.0,-1.8365374356508255,3.094790980219841,4953510.859375,0.0,0.0,0.3185467197057402,0.0,0.0,0.0007415184263663832,0.0003864361860905774,3.763699851333513e-06,0.0,1.4668396078050137,0.0,1.0,0.2,0.2,0.28,3.0,0.650390625,0.15390457099478458,245.75373601913452,253.927734375,161.45553588867188,5e-06,1374,4,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.09791459143161774,0.5400605201721191,-2.4748666286468506,-0.09791459143161774,0.5400605201721191,-2.4748666286468506,639.4609375,4471.0,124.0,0.0,639.4609375,4471.0,124.0,0.0,0.0,1227.625,1725.0,781.0,0.0,3,62,11.765625,0.0,1.0,7.8125,8,7.8125,8.0,8,8,3.3171847462654114e-05,1.3470208197832108,37.76017205230892,6.091160829295404,0.0,0.0,0.0,37.76017205230892,0.0,981,4346,39.96796944923699,8.121691644191742e-05,2.0315555911511183,0.004111604765057564,21.990119142457843,64.023249136284,3.753975033760071e-05,0.09201387164346948,1.7204303016722933e-05,0.4883015412058129,238987,64.023249136284,1866.4079316817938,,,,,,,
1375,True,24800,0.0670783594250679,0.0,3.72281945146824e-05,0.0,0.0,0.0,0.0,1.0,1550.0,1.0,0.0,-1.544429387897253,3.0091796927154064,6636730.65625,0.0,0.0,0.3543099272904531,0.0,0.0,0.0,3.72281945146824e-05,0.0,0.0,1.2742961160838604,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.14650392055648614,245.75373601913452,253.927734375,161.7450180053711,5e-06,1375,4,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0859375,4170.0,82.0,0.0,399.0859375,4170.0,82.0,0.0,0.0,1100.125,1668.0,779.0,0.0,3,47,8.34375,0.25,0.75,6.0,8,6.0,8.0,8,8,3.1439587473869324e-05,0.8652569353580475,32.41719331406057,3.865753564547049,0.0,0.0,0.0,32.41719331406057,0.0,899,4170,34.63324430398643,7.910095155239105e-05,1.763502586632967,0.0040678828954696655,18.119080981239676,54.550785943865776,3.6129727959632874e-05,0.09441988223617463,2.119804113345909e-05,0.6779798426871254,191899,54.550785943865776,1758.9022475081224,,,,,,,
1376,True,22160,0.07062266767024994,0.001236867388797691,-0.00033862179611787724,2.9736415854131337e-06,0.006316145823802799,0.0,0.006316145823802799,1.0,1385.0,1.0,0.0,-1.6135511081665754,3.0708137825131416,6126944.5,0.0,0.0,0.29026177198368264,0.0,0.0,0.001236867388797691,-0.00033862179611787724,2.9736415854131337e-06,0.0,1.3362550307065248,0.0,1.0,0.2,0.2,0.28,3.0,0.650390625,0.1521208611063714,245.75373601913452,253.927734375,161.5359344482422,5e-06,1376,4,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.14606179296970367,1.20761239528656,-2.4748666286468506,-0.14606179296970367,1.20761239528656,-2.4748666286468506,630.3515625,4857.0,108.0,0.0,630.3515625,4857.0,108.0,0.0,0.0,1131.375,1789.0,788.0,0.0,3,62,12.328125,0.125,0.875,6.625,8,6.625,8.0,8,8,3.0469149351119995e-05,1.195674879476428,35.42432474903762,5.896235575550236,0.0,0.0,0.0,35.42432474903762,0.0,788,4857,37.62793499417603,0.00010443851351737976,1.9751848373562098,0.003657916560769081,20.89783502370119,60.54878991469741,3.79122793674469e-05,0.09267291508109139,1.6221287536503524e-05,0.4663560140568387,225501,60.54878991469741,1862.1429124982617,,,,,,,
1377,True,26688,0.07877524197101593,0.0007304069877136499,0.00026500173873955646,6.218257112777792e-06,0.003739769643289037,-0.01597202499397099,-0.01223225548164919,1.0,1668.0,1.0,0.0,-1.4868932073004544,2.9297551847994328,5466173.1796875,0.14290099358186126,0.14290099358186126,0.3541604541680818,-0.01597202499397099,0.2773821297999764,0.0007304069877136499,0.00026500173873955646,6.218257112777792e-06,0.037182051804848015,1.1932249232195318,0.0,1.0,0.2,0.2,0.28,3.0,0.5126953125,0.15380530737404227,245.75373601913452,253.927734375,161.40837478637695,5e-06,1377,4,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.13617564737796783,0.5400605201721191,-2.4748666286468506,-0.13617564737796783,0.5400605201721191,-2.4748666286468506,790.0390625,5613.0,86.0,0.0,790.0390625,5613.0,86.0,0.0,0.0,1113.9375,1727.0,819.0,0.0,3,62,14.90625,0.1875,0.8125,6.25,8,6.25,8.0,8,8,5.44227659702301e-05,0.9538637585937977,45.42905443161726,7.2221946605423,0.0,0.0,0.0,45.42905443161726,0.0,819,5613,47.787666857242584,9.839795529842377e-05,2.1585652995854616,0.003850771114230156,22.80518526211381,72.79618685506284,4.0218234062194824e-05,0.09357547428332072,1.5800693098039693e-05,0.4725603644721146,243709,72.79618685506284,1673.913226287693,,,,,,,
1378,True,39480,0.060363251715898514,0.00047055157483555377,-2.674647021194687e-06,0.0,0.002171761545469053,0.0,0.002171761545469053,1.0,2467.5,1.0,0.0,-2.160189773887396,3.120896115899086,3515140.8203125,0.0,0.0,0.4107295424473949,0.0,0.0,0.00047055157483555377,-2.674647021194687e-06,0.0,0.0,1.827773243188858,0.0,1.0,0.2,0.2,0.28,3.0,0.587890625,0.15372321911086662,245.75373601913452,253.927734375,161.38365173339844,5e-06,1378,4,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.04703810438513756,0.35355237126350403,-2.4748666286468506,-0.04703810438513756,0.35355237126350403,-2.4748666286468506,517.203125,2243.0,76.0,0.0,517.203125,2243.0,76.0,0.0,0.0,1283.4375,2041.0,840.0,0.0,3,62,10.515625,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,5.436316132545471e-05,0.8206839859485626,17.75417849421501,5.07628044867306,0.0,0.0,0.0,17.75417849421501,0.0,1078,2243,19.918812146410346,8.80751758813858e-05,1.979156505316496,0.0037993714213371277,20.948421051725745,42.88047919049859,3.8448721170425415e-05,0.09088961850264118,1.6484460484276985e-05,0.30087931099378185,230482,42.88047919049859,2687.4932877507345,,,,,,,
