step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_joint_loss,actor_continuation_loss,actor_pg_loss,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_loss_weight_ignored,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
2286,True,31712,0.05858570337295532,0.0079637560993433,0.47614394689298933,2.6089496714121196e-06,-0.00036541259032674134,0.003360685834195465,-0.00036541259032674134,1982.0,1.0,1.0,1.0,-1.3829972669482231,2.598857283592224,4433607.140625,0.0596226891502738,0.0596226891502738,0.32146235352198904,nan,nan,0.0004277736152289435,0.0002504802409930562,4.320475454733241e-06,0.0,0.2,0.2,0.2,3.0,0.384765625,0.1502416685612023,246.62862491607666,254.05078125,130.83963012695312,5e-06,2286,7,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.07676573842763901,0.35355237126350403,-2.4748666286468506,-0.07676573842763901,0.35355237126350403,-2.4748666286468506,447.328125,3072.0,119.0,0.0,447.328125,3072.0,119.0,0.0,0.0,1204.375,2042.0,783.0,0.0,3,61,9.578125,0.0,1.0,7.9375,8,7.9375,8.0,8,8,5.718134343624115e-05,1.1739776842296124,22.651057854294777,4.185415356172598,0.0,0.0,0.0,22.651057854294777,0.0,2042,3072,24.913723919540644,9.52649861574173e-05,1.9052534084767103,0.0036361198872327805,19.83833546563983,46.69191504456103,4.0372833609580994e-05,0.43511341506061413,0.09383465677302703,1.719872426771978e-05,211418,46.69191504456103,2263.9679674546496,,,,,,,
2287,True,41816,0.05764563009142876,0.0,1.0945044923573732,0.0,0.0,0.0,0.0,2613.5,1.0,1.0,1.0,-2.6448252722620964,3.795297436416149,4207174.53125,0.0,0.0,0.4747740613503566,nan,nan,0.0,0.0003147128577438707,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.15310324477327752,246.62862491607666,254.05078125,130.65962982177734,5e-06,2287,7,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.9453125,1961.0,81.0,0.0,419.9453125,1961.0,81.0,0.0,0.0,1312.5625,1904.0,953.0,0.0,3,31,8.5,0.125,0.875,7.0,8,7.0,8.0,8,8,5.999766290187836e-05,0.8969340324401855,16.13627690076828,4.041748717587325,0.0,0.0,0.0,16.13627690076828,0.0,1424,1961,18.33860056474805,9.153597056865692e-05,1.9407979138195515,0.0036214683204889297,20.21263419650495,40.52733635902405,3.767386078834534e-05,0.3411642245967304,0.09114602746427437,1.6330501397851424e-05,221761,40.52733635902405,2735.9434387133297,,,,,,,
2288,True,31080,0.0650150254368782,0.0,0.5843550683930516,0.0,0.0,0.0,0.0,1942.5,1.0,1.0,1.0,-1.3238515816628933,2.7340054269880056,5747551.5234375,0.0,0.0,0.4335829733426002,nan,nan,0.0,0.00017251750699642798,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.14850776141982186,246.62862491607666,254.05078125,130.76391220092773,5e-06,2288,7,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.25,1320.0,101.0,0.0,342.25,1320.0,101.0,0.0,0.0,1173.25,1678.0,805.0,0.0,3,34,6.765625,0.1875,0.8125,6.5,8,6.5,8.0,8,8,3.17450612783432e-05,1.0931470151990652,10.178298408165574,3.3620746170927305,0.0,0.0,0.0,10.178298408165574,0.0,891,1320,12.067244481295347,9.067356586456299e-05,1.7669769451022148,0.003677070140838623,18.036560095846653,31.903553310781717,3.6228448152542114e-05,0.2754575529879325,0.09297962767984294,1.8955533141076704e-05,193984,31.903553310781717,3040.1629265296233,,,,,,,
2289,True,16272,0.05717681348323822,0.0,0.31688734283670783,0.0,0.0,0.0,0.0,1017.0,1.0,1.0,1.0,-1.4298137836158276,2.8157112076878548,5756787.5390625,0.0,0.0,0.23963488370608121,nan,nan,0.0,5.5809284958741046e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.1481482860423539,246.62862491607666,254.05078125,130.9576187133789,5e-06,2289,7,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6875,2238.0,152.0,0.0,499.6875,2238.0,152.0,0.0,0.0,1049.9375,1698.0,824.0,0.0,3,54,11.390625,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.110058605670929e-05,1.6308557093143463,17.209945544600487,4.665755683177849,0.0,0.0,0.0,17.209945544600487,0.0,989,2238,19.16315288282931,9.269081056118011e-05,1.8085366822779179,0.003612453117966652,18.5437328889966,39.54728814586997,3.991648554801941e-05,0.29961152099482974,0.09348901391968117,1.8212335232146145e-05,198352,39.54728814586997,2507.782572453257,,,,,,,
2290,True,30448,0.07474709302186966,0.005509737966349348,0.6654073644895107,0.0,0.002591257114545442,0.00522552797337994,0.002591257114545442,1903.0,1.0,1.0,1.0,-1.5166999665088952,3.195490464568138,6850520.21875,0.0231582538690418,0.0231582538690418,0.48042123076904253,nan,nan,0.0005998483866278548,-4.808566264102865e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.54296875,0.14616355111006324,246.62862491607666,254.05078125,130.60455703735352,5e-06,2290,7,0.6171875,1.0,0.0,0.6171875,1.0,0.0,-0.1360315978527069,0.35355237126350403,-2.4748666286468506,-0.1360315978527069,0.35355237126350403,-2.4748666286468506,297.5546875,2845.0,95.0,0.0,297.5546875,2845.0,95.0,0.0,0.0,1169.0,1800.0,876.0,0.0,3,61,5.890625,0.375,0.625,4.9375,8,4.9375,8.0,8,8,5.90495765209198e-05,1.0115842428058386,18.46178265288472,2.87711475265678,0.0,0.0,0.0,18.46178265288472,0.0,967,2845,20.72364113293588,9.16793942451477e-05,1.7460122667253017,0.003620680421590805,17.689069198444486,40.19354109838605,3.505870699882507e-05,0.5441132442286314,0.09423163983637503,1.9287767469413352e-05,187719,40.19354109838605,2335.188625711032,,,,,,,
2291,True,34648,0.05906695872545242,0.002763887683613575,0.7633923536777729,1.0891651982092299e-05,0.008200263531762175,0.008581604270148091,0.008200263531762175,2165.5,1.0,1.0,1.0,-2.2804791629314423,3.2747850567102432,3560762.421875,0.024753937614150345,0.024753937614150345,0.3527525062256346,nan,nan,0.0012649238597077783,3.9959428022484644e-05,1.2638910902751377e-05,0.0,0.2,0.2,0.2,3.0,0.755859375,0.15201819159121682,246.62862491607666,254.05078125,130.74744415283203,5e-06,2291,7,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.2734672725200653,0.35355237126350403,-2.4748666286468506,-0.2734672725200653,0.35355237126350403,-2.4748666286468506,575.4296875,3992.0,150.0,0.0,575.4296875,3992.0,150.0,0.0,0.0,1267.25,1712.0,783.0,0.0,3,62,11.015625,0.0,1.0,7.8125,8,7.8125,8.0,8,8,3.30023467540741e-05,1.4378743581473827,31.03580067306757,5.246536666483735,0.0,0.0,0.0,31.03580067306757,0.0,1075,3992,32.93849742412567,9.277649223804474e-05,2.050400322303176,0.0036069657653570175,21.93522389419377,56.95717413537204,3.735534846782684e-05,0.4471997477988687,0.09299985116018099,1.5292630744784123e-05,235863,56.95717413537204,2070.5293370016607,,,,,,,
2292,True,15968,0.05791010335087776,0.0,0.3588196663185954,0.0,0.0,0.0,0.0,998.0,1.0,1.0,1.0,-1.8793261668179184,3.275697957724333,6637956.25,0.0,0.0,0.24739740277245614,nan,nan,0.0,-7.98058217696962e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.14842638835348715,246.62862491607666,254.05078125,130.90648651123047,5e-06,2292,7,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.28125,2183.0,103.0,0.0,489.28125,2183.0,103.0,0.0,0.0,1073.3125,1530.0,800.0,0.0,3,51,10.421875,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.267452120780945e-05,1.0039842408150434,16.498718988150358,4.676557158352807,0.0,0.0,0.0,16.498718988150358,0.0,1111,2183,18.61357618868351,9.391829371452332e-05,1.8300559427589178,0.0037052687257528305,18.64337159693241,39.120075564831495,3.713555634021759e-05,0.2972085359373365,0.09321126530874353,1.8525232114837262e-05,200012,39.120075564831495,2556.385655090714,,,,,,,
2293,True,34224,0.06313123553991318,0.01048597444605548,0.7733503552153707,2.2064534732635366e-06,0.0010493356094229966,0.007446206727763638,0.0010493356094229966,2139.0,1.0,1.0,1.0,-2.57344825938344,3.878632642328739,4655055.12890625,0.12234262959100306,0.12234262959100306,0.3359181557069626,nan,nan,0.0010566774690232705,0.00016093064139610647,3.200204901077086e-06,0.0,0.2,0.2,0.2,3.0,0.50390625,0.15475496584987175,246.62862491607666,254.05078125,131.07115936279297,5e-06,2293,7,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.17171624302864075,0.5400605201721191,-1.6201815605163574,-0.17171624302864075,0.5400605201721191,-1.6201815605163574,696.015625,3302.0,106.0,0.0,696.015625,3302.0,106.0,0.0,0.0,1199.4375,1996.0,805.0,0.0,3,62,14.484375,0.0625,0.9375,7.125,8,7.125,8.0,8,8,5.945749580860138e-05,1.1974434722214937,25.74648180231452,6.255307479630574,0.0,0.0,0.0,25.74648180231452,0.0,1996,3285,27.961855206638575,8.869729936122894e-05,2.1138278041034937,0.0037275366485118866,22.355279272422194,52.46769430488348,3.861077129840851e-05,0.3138607611026891,0.09214188259907424,1.5363809150647877e-05,242618,52.46769430488348,2312.0703436115937,,,,,,,
2294,True,20800,0.061576031148433685,0.0,0.27235199499409646,0.0,0.0,0.0,0.0,1300.0,1.0,1.0,1.0,-1.4750036633340642,2.6864768862724304,4970979.7890625,0.0,0.0,0.2258441512438314,nan,nan,0.0,-0.00014123993355497078,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.14730405305799749,246.62862491607666,254.05078125,130.70547103881836,5e-06,2294,7,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.1328125,6792.0,156.0,0.0,577.1328125,6792.0,156.0,0.0,0.0,1129.375,1866.0,788.0,0.0,3,62,10.890625,0.1875,0.8125,6.5,8,6.5,8.0,8,8,6.130337715148926e-05,1.5571247264742851,53.03436556272209,5.512859728987678,0.0,0.0,0.0,53.03436556272209,0.0,817,6792,54.898274751380086,9.701214730739594e-05,1.9474102724343538,0.004130227491259575,20.85956590436399,77.74117817915976,3.921613097190857e-05,0.7431439734595872,0.0954964034938127,1.8908440992247394e-05,218433,77.74117817915976,1404.8732288093609,,,,,,,
2295,True,26720,0.055859826505184174,0.00028807169837818947,0.4683503215201199,0.0,0.0013789334188913926,0.0015870835341047496,0.0013789334188913926,1670.0,1.0,1.0,1.0,-1.6765128928236663,2.9589895643293858,5344098.9609375,0.0,0.0,0.34463425853729335,nan,nan,0.00043072187690995634,0.00024042546624514216,0.0,0.0,0.2,0.2,0.2,3.0,0.4951171875,0.15000779453698013,246.62862491607666,254.05078125,130.64340591430664,5e-06,2295,7,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.02996758371591568,0.35355237126350403,-2.4748666286468506,-0.02996758371591568,0.35355237126350403,-2.4748666286468506,471.6328125,1918.0,79.0,0.0,471.6328125,1918.0,79.0,0.0,0.0,1177.4375,1816.0,880.0,0.0,3,62,10.671875,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,6.027892231941223e-05,0.8230740837752819,14.14699987322092,4.452808355752495,0.0,0.0,0.0,14.14699987322092,0.0,1105,1918,16.069373769685626,9.598024189472198e-05,1.883037282153964,0.003741387277841568,19.560957277193666,37.546435760334134,3.53250652551651e-05,0.26618585316446564,0.09267038377302393,1.7724888918668984e-05,211081,37.546435760334134,2810.932592208874,,,,,,,
2296,True,43456,0.06318482011556625,0.0,0.6464074178074952,0.0,0.0,0.0,0.0,2716.0,1.0,1.0,1.0,-1.7018849561573006,2.7865153811872005,4280704.984375,0.0,0.0,0.39979732979521354,nan,nan,0.0,8.619808602361445e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.1545063794959099,246.62862491607666,254.05078125,130.8226203918457,5e-06,2296,7,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.25,3292.0,99.0,0.0,559.25,3292.0,99.0,0.0,0.0,1338.6875,2009.0,826.0,0.0,3,61,10.78125,0.125,0.875,7.0,8,7.0,8.0,8,8,3.279931843280792e-05,1.0663561876863241,23.356100035831332,5.02357455586025,0.0,0.0,0.0,23.356100035831332,0.0,1932,3292,25.719065072014928,8.722394704818726e-05,2.06105238199234,0.0036485902965068817,22.44101578183472,50.255295949056745,3.6910176277160645e-05,0.3592851066162121,0.09237418818880166,1.5018730433146514e-05,242936,50.255295949056745,2417.018897334339,,,,,,,
2297,True,31368,0.05802477151155472,0.003705603663547663,0.36398179355455795,2.501601102267159e-06,0.0007369410886894912,0.004067621193826199,0.0007369410886894912,1960.5,1.0,1.0,1.0,-1.255707811564207,2.5090296864509583,4680997.6640625,0.07134081493131816,0.07134081493131816,0.2864775591150531,nan,nan,0.0005371432198444381,8.066657528615906e-06,3.4637553198990645e-06,0.0,0.2,0.2,0.2,3.0,0.5029296875,0.15195325485548977,246.62862491607666,254.05078125,131.00568008422852,5e-06,2297,7,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.08393927663564682,0.5400605201721191,-2.4748666286468506,-0.08393927663564682,0.5400605201721191,-2.4748666286468506,637.7421875,2941.0,84.0,0.0,637.7421875,2941.0,84.0,0.0,0.0,1187.0625,1805.0,780.0,0.0,3,61,12.96875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.1072646379470825e-05,0.8686451390385628,23.199325250461698,5.96477930835681,0.0,0.0,0.0,23.199325250461698,0.0,1729,2941,25.29321948811412,8.69855284690857e-05,2.039521973580122,0.0036693643778562546,21.820473497733474,49.18677515909076,3.7088990211486816e-05,0.30984821315571437,0.09341955901844579,1.5709576700658265e-05,233575,49.18677515909076,2374.3678991407755,,,,,,,
2298,True,25472,0.06322260946035385,0.000372334181520273,0.5094744387024548,8.831009836285375e-06,0.006965565029531717,0.007851320900954306,0.006965565029531717,1592.0,1.0,1.0,1.0,-1.9050811283523217,3.223470315337181,5243725.9375,0.0,0.0,0.3117783043718101,nan,nan,0.00045423746632877737,0.0003510595221598578,1.0002133421949111e-05,0.0,0.2,0.2,0.2,3.0,0.400390625,0.15008758002567812,246.62862491607666,254.05078125,130.6297264099121,5e-06,2298,7,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.17223548889160156,0.7245674133300781,-1.20761239528656,-0.17223548889160156,0.7245674133300781,-1.20761239528656,598.2265625,7397.0,121.0,0.0,598.2265625,7397.0,121.0,0.0,0.0,1207.9375,1806.0,885.0,0.0,3,62,10.578125,0.125,0.875,6.8125,8,6.8125,8.0,8,8,5.949102342128754e-05,1.2097228169441223,56.10386988520622,5.530014751202543,0.0,0.0,0.0,56.10386988520622,0.0,1075,7397,58.18065158650279,0.00019745156168937683,2.021399214863777,0.003729594871401787,21.8939804174006,82.1360225174576,4.532374441623688e-05,0.7598063493202929,0.09470165283556137,1.613223324380393e-05,231189,82.1360225174576,1407.3544890176654,,,,,,,
2299,True,26088,0.0661119893193245,0.0003701581299537793,0.2894373412709683,0.0,0.0007892225839896128,7.83465220592916e-05,0.0007892225839896128,1630.5,1.0,1.0,1.0,-0.9800608828663826,2.4065085165202618,5660384.0234375,0.0,0.0,0.356946145637911,nan,nan,0.0004969349647581112,3.1599200610799016e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.3916015625,0.15165888842860625,246.62862491607666,254.05078125,130.76409149169922,5e-06,2299,7,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.03417645022273064,0.35355237126350403,-2.4748666286468506,-0.03417645022273064,0.35355237126350403,-2.4748666286468506,532.734375,2305.0,85.0,0.0,532.734375,2305.0,85.0,0.0,0.0,1149.8125,1846.0,860.0,0.0,3,62,11.734375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.067776560783386e-05,0.9064844492822886,16.874364333227277,4.828813713626005,0.0,0.0,0.0,16.874364333227277,0.0,1001,2305,18.875372875481844,9.169429540634155e-05,1.891342457383871,0.003645133227109909,19.881218334659934,40.68102535046637,3.854185342788696e-05,0.2768055855034733,0.09231363508938242,1.692529566927885e-05,215366,40.68102535046637,2647.008011039857,,,,,,,
2300,True,30768,0.05839197710156441,0.0003420671528147068,0.6707310595083982,0.0,0.004747597253299318,0.006788323575165123,0.004747597253299318,1923.0,1.0,1.0,1.0,-2.025804879143834,3.2080709859728813,4428505.75,0.0,0.0,0.3507336239019683,nan,nan,0.0005193449251237325,-0.00010172659767704317,0.0,0.0,0.2,0.2,0.2,3.0,0.4873046875,0.15107158279646282,246.62862491607666,254.05078125,130.89229583740234,5e-06,2300,7,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.1635630577802658,0.35355237126350403,-2.4748666286468506,-0.1635630577802658,0.35355237126350403,-2.4748666286468506,503.15625,4568.0,95.0,0.0,503.15625,4568.0,95.0,0.0,0.0,1232.0625,2003.0,906.0,0.0,3,62,10.515625,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.020837903022766e-05,0.996246200054884,34.649276899173856,4.708173113263911,0.0,0.0,0.0,34.649276899173856,0.0,979,4568,36.69786602072418,9.079836308956146e-05,1.971518063917756,0.00375383161008358,20.58147531375289,59.284887827932835,3.6213546991348267e-05,0.5698072483188028,0.09266426834581776,1.6900929323048156e-05,222108,59.284887827932835,1873.2261132435758,,,,,,,
2301,True,22496,0.060589879751205444,0.003067659295993508,0.07352009136229753,2.1343573280319106e-05,0.0018643995572347194,0.002387107568210922,0.0018643995572347194,1406.0,1.0,1.0,1.0,-0.4828030802309513,1.932650100439787,5452887.1533203125,0.11663248017430305,0.11663248017430305,0.24136616700897123,nan,nan,0.001107897078327369,0.00036858429803032777,2.3041294753056718e-05,0.0,0.2,0.2,0.2,3.0,0.556640625,0.15404883130225028,246.62862491607666,254.05078125,131.11199188232422,5e-06,2301,7,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.1223597303032875,1.6201815605163574,-2.4748666286468506,-0.1223597303032875,1.6201815605163574,-2.4748666286468506,973.2421875,7840.0,75.0,0.0,973.2421875,7840.0,75.0,0.0,0.0,1123.75,1755.0,780.0,0.0,3,62,19.265625,0.125,0.875,6.1875,8,6.1875,8.0,8,8,5.678832530975342e-05,0.7895153518766165,64.69801139831543,8.58222105052846,0.0,0.0,0.0,64.69801139831543,0.0,982,7840,66.69287522695959,8.736364543437958e-05,2.3083292581140995,0.0037718750536441803,25.602687027305365,94.63812300376594,3.5764649510383606e-05,0.5353632368208676,0.09538471034519444,1.4052400401036381e-05,268415,94.63812300376594,1418.1124449674417,,,,,,,
2302,True,34264,0.06356517970561981,0.005223973166721407,0.4330269602360204,9.917132501868764e-06,0.001672986734774895,0.003264606755692512,0.001672986734774895,2141.5,1.0,1.0,1.0,-1.3590720244683325,2.668778069317341,4739038.87890625,0.03971696482039988,0.03971696482039988,0.3204786255669287,nan,nan,0.0011705894357874058,0.00011359420273038268,1.3883263136449386e-05,0.0,0.2,0.2,0.2,3.0,0.55859375,0.1521118395561026,246.62862491607666,254.05078125,130.5911750793457,5e-06,2302,7,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.08522316068410873,2.4748666286468506,-2.4748666286468506,-0.08522316068410873,2.4748666286468506,-2.4748666286468506,615.1953125,3590.0,102.0,0.0,615.1953125,3590.0,102.0,0.0,0.0,1214.125,2042.0,779.0,0.0,3,62,13.265625,0.125,0.875,6.4375,8,6.4375,8.0,8,8,5.8710575103759766e-05,1.0737491473555565,26.242391474545002,5.4189977812056895,0.0,0.0,0.0,26.242391474545002,0.0,1359,3384,28.270250102505088,9.102188050746918e-05,2.0331606566905975,0.0036868471652269363,21.888373859226704,52.22549500130117,3.7336722016334534e-05,0.359010097180838,0.0934789383831371,1.5745462006580897e-05,234153,52.22549500130117,2241.749934530694,,,,,,,
2303,True,34536,0.06398234516382217,0.006920096726389602,0.8414670946076512,0.0,0.0016672985220793635,0.0058591174019966274,0.0016672985220793635,2158.5,1.0,1.0,1.0,-2.3382870592176914,3.6566045582294464,4443393.21875,0.06797389034181833,0.06797389034181833,0.41886597796660807,nan,nan,0.00042927078902721405,0.00010308603734188182,0.0,0.0,0.2,0.2,0.2,3.0,0.326171875,0.15133704203243725,246.62862491607666,254.05078125,130.64859008789062,5e-06,2303,7,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.12143063545227051,0.7245674133300781,-1.20761239528656,-0.12143063545227051,0.7245674133300781,-1.20761239528656,514.734375,3820.0,87.0,0.0,514.734375,3820.0,87.0,0.0,0.0,1238.6875,1678.0,892.0,0.0,3,61,10.96875,0.25,0.75,5.8125,8,5.8125,8.0,8,8,5.827471613883972e-05,0.906352125108242,27.6718464307487,4.654987111091032,0.0,0.0,0.0,27.6718464307487,0.0,1632,3820,30.45528507232666,9.192340075969696e-05,1.9855651054531336,0.003661634400486946,20.962325455620885,53.43840009905398,3.886595368385315e-05,0.4622421314441104,0.09339918131341789,1.6314681116775885e-05,224438,53.43840009905398,2099.9693065658716,,,,,,,
2304,True,29656,0.06161288917064667,0.00039001298864604905,0.8690669778734446,3.6035517041455023e-06,0.0007444311631843448,0.000688575382810086,0.0007444311631843448,1853.5,1.0,1.0,1.0,-2.578177660703659,3.838011123239994,5031125.8046875,0.0,0.0,0.39161538839392285,nan,nan,0.0005229214148130268,5.9362859474276775e-05,4.4802868615079205e-06,0.0,0.2,0.2,0.2,3.0,0.455078125,0.15147824083586242,246.62862491607666,254.05078125,130.78553009033203,5e-06,2304,7,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.016184335574507713,0.5400605201721191,-1.6201815605163574,-0.016184335574507713,0.5400605201721191,-1.6201815605163574,497.734375,2332.0,85.0,0.0,497.734375,2332.0,85.0,0.0,0.0,1210.4375,1720.0,860.0,0.0,3,62,10.75,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.263726830482483e-05,0.8601877801120281,15.981968304142356,4.5744728246936575,0.0,0.0,0.0,15.981968304142356,0.0,860,2332,17.90130754560232,9.381771087646484e-05,1.9369547851383686,0.003963129594922066,20.100046573206782,39.97244931384921,3.635883331298828e-05,0.2809811261278029,0.09192963316597048,1.8125781376846893e-05,218646,39.97244931384921,2734.9587497537455,,,,,,,
2305,True,26488,0.07307933270931244,0.004010803862911416,0.3823642724310048,7.1298732109426055e-06,0.004000136090326123,0.005698996712453663,0.004000136090326123,1655.5,1.0,1.0,1.0,-1.2789826468215324,2.6268713548779488,5251953.2734375,0.04288015724159777,0.04288015724159777,0.30667537724980326,nan,nan,0.0013266770147311036,0.000372947346932051,8.722508027858566e-06,0.0,0.2,0.2,0.2,3.0,0.716796875,0.15145571546443226,246.62862491607666,254.05078125,130.9907684326172,5e-06,2305,7,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.18189401924610138,1.20761239528656,-2.4748666286468506,-0.18189401924610138,1.20761239528656,-2.4748666286468506,637.9765625,4317.0,94.0,0.0,637.9765625,4317.0,94.0,0.0,0.0,1138.3125,1949.0,784.0,0.0,3,62,13.046875,0.1875,0.8125,5.9375,8,5.9375,8.0,8,8,3.170780837535858e-05,0.9839351139962673,34.9623372387141,5.70172626231215,0.0,0.0,0.0,34.9623372387141,0.0,1057,4317,36.79757252894342,0.00010051019489765167,2.0014779046177864,0.003581628203392029,21.331314178183675,60.162956887856126,3.775209188461304e-05,0.45061378784172884,0.09381969158922294,1.575276847092573e-05,227365,60.162956887856126,1889.5763419990212,,,,,,,
2306,True,26672,0.06469891965389252,0.0,0.12784428615123034,0.0,0.0,0.0,0.0,1667.0,1.0,1.0,1.0,-0.6021474115550518,2.1858491487801075,6412070.671875,0.0,0.0,0.332248956369149,nan,nan,0.0,-0.0001788497609851447,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.14996837119542092,246.62862491607666,254.05078125,130.7419090270996,5e-06,2306,7,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.546875,1816.0,100.0,0.0,492.546875,1816.0,100.0,0.0,0.0,1124.875,1759.0,788.0,0.0,3,42,11.140625,0.125,0.875,7.0,8,7.0,8.0,8,8,5.588307976722717e-05,1.0726579241454601,14.53863861784339,4.596033551017172,0.0,0.0,0.0,14.53863861784339,0.0,1759,1729,16.639929780736566,0.0001078527420759201,1.8561024311929941,0.004013983532786369,19.303684344515204,37.83337997086346,3.85381281375885e-05,0.2639331564371501,0.09324100055313338,1.938841488086929e-05,207030,37.83337997086346,2736.075922365905,,,,,,,
