step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
1804,True,31880,0.06740238517522812,0.00036596212157746777,0.00015342217926672674,4.3192812881898135e-06,0.001717356026347261,0.0,0.001717356026347261,1.0,1992.5,1.0,0.0,-1.5950753793586046,3.105028584599495,5542352.5546875,0.0,0.0,0.44547054971606037,0.0,0.0,0.00036596212157746777,0.00015342217926672674,4.3192812881898135e-06,0.0,1.3075897307135165,0.0,1.0,0.5,0.2,0.28,3.0,0.3896484375,0.1486270335968789,247.98495054244995,254.0703125,133.54891967773438,5e-06,1804,5,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.03152552247047424,1.6201815605163574,-0.5400605201721191,-0.03152552247047424,1.6201815605163574,-0.5400605201721191,427.734375,2909.0,98.0,0.0,427.734375,2909.0,98.0,0.0,0.0,1149.1875,1826.0,785.0,0.0,3,62,9.4375,0.125,0.875,6.625,8,6.625,8.0,8,8,5.532987415790558e-05,1.006994066759944,22.957406321540475,3.803995234775357,0.0,0.0,0.0,22.957406321540475,0.0,1686,2909,25.171285836026073,8.726119995117188e-05,1.8298904430121183,0.0037949010729789734,19.040001302957535,46.07493118569255,4.061870276927948e-05,0.094329346645252,0.4597495129867776,1.8800972389737588e-05,201846,46.07493118569255,2190.4102166372672,,,,,,,
1805,True,36472,0.058424025774002075,0.00039252032365766354,6.565338594555215e-05,4.4783605517295655e-06,0.002747157348494511,-0.005844353116117418,-0.003097195760346949,1.0,2279.5,1.0,0.0,-2.3124097734689713,3.5304362401366234,4917240.859375,0.05105410190299153,0.05105410190299153,0.4121258733119191,-0.005844353116117418,0.13355780412998794,0.00039252032365766354,6.565338594555215e-05,4.4783605517295655e-06,0.011003209743648767,1.8242900110781193,0.0,1.0,0.5,0.2,0.28,3.0,0.337890625,0.15185783263079716,247.98495054244995,254.0703125,133.68713760375977,5e-06,1805,5,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.06221476197242737,1.6201815605163574,-0.5400605201721191,-0.06221476197242737,1.6201815605163574,-0.5400605201721191,546.8046875,5265.0,80.0,0.0,546.8046875,5265.0,80.0,0.0,0.0,1253.0,1682.0,787.0,0.0,3,61,10.96875,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.5021454095840454e-05,0.8018637057393789,41.88231367059052,5.051199423687649,0.0,0.0,0.0,41.88231367059052,0.0,1375,5265,44.01284491457045,8.551590144634247e-05,2.007565438747406,0.003664351999759674,21.501406766474247,67.55725684575737,4.168972373008728e-05,0.09333220517189038,0.6288357776652777,1.5906031469385454e-05,230375,67.55725684575737,1705.0351861235147,,,,,,,
1806,True,37688,0.05724838376045227,0.00046932013719924726,-0.00014724609081895323,0.0,0.00425877032103017,-0.014145264402031898,-0.009886494022794068,1.0,2355.5,1.0,0.0,-1.9834005404263735,3.3908179625868797,5604869.3515625,0.12721163779497147,0.12721163779497147,0.4113390416661242,-0.014145264402031898,0.1482798899271554,0.00046932013719924726,-0.00014724609081895323,0.0,0.03455495950765908,1.608125688508153,0.0,1.0,0.5,0.2,0.28,3.0,0.6171875,0.1533817144189345,247.98495054244995,254.0703125,133.53306198120117,5e-06,1806,5,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.06804946810007095,0.5400605201721191,-2.4748666286468506,-0.06804946810007095,0.5400605201721191,-2.4748666286468506,586.9296875,5208.0,44.0,0.0,586.9296875,5208.0,44.0,0.0,0.0,1298.5625,1899.0,784.0,0.0,3,61,11.84375,0.25,0.75,5.8125,8,5.8125,8.0,8,8,3.395788371562958e-05,0.3974456861615181,41.46946962736547,5.311583937902469,0.0,0.0,0.0,41.46946962736547,0.0,1810,5208,43.72122442536056,8.506327867507935e-05,2.1254844572395086,0.0036229901015758514,22.601456647738814,68.48330452479422,3.973767161369324e-05,0.09364869355124787,0.5819641996267728,1.5011788622731346e-05,241343,68.48330452479422,1762.0572026618715,,,,,,,
1807,True,36080,0.06272149085998535,0.0010557725327089429,0.0001527839094705996,5.625056473945733e-06,0.002157217932108324,-0.002075415846775286,8.18018161226064e-05,1.0,2255.0,1.0,0.0,-1.9276536563411355,3.295468792319298,5185084.4296875,0.019735706853680313,0.019735706853680313,0.4113066709137313,-0.002075415846775286,0.0750172261125338,0.0010557725327089429,0.0001527839094705996,5.625056473945733e-06,0.006144651270005852,1.6005971804261208,0.0,1.0,0.5,0.2,0.28,3.0,0.609375,0.15384222749296772,247.98495054244995,254.0703125,133.41587829589844,5e-06,1807,5,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.07071486860513687,0.7245674133300781,-2.4748666286468506,-0.07071486860513687,0.7245674133300781,-2.4748666286468506,613.4375,4546.0,48.0,0.0,613.4375,4546.0,48.0,0.0,0.0,1218.125,2026.0,832.0,0.0,3,62,13.265625,0.25,0.75,5.75,8,5.75,8.0,8,8,2.9712915420532227e-05,0.46665018051862717,38.61933008953929,5.458220095664728,0.0,0.0,0.0,38.61933008953929,0.0,1182,4546,40.96020834892988,8.27200710773468e-05,2.0791431609541178,0.003637956455349922,21.75395286642015,64.83138976246119,4.077889025211334e-05,0.09279113148959287,0.521653188346025,1.551764398289508e-05,234440,64.83138976246119,1808.0747679401588,,,,,,,
1808,True,34184,0.057333000004291534,0.0,0.00029370532502071,0.0,0.0,0.0,0.0,1.0,2136.5,1.0,0.0,-2.0995982196182013,3.3772116154432297,5653225.5234375,0.0,0.0,0.4169781558597865,0.0,0.0,0.0,0.00029370532502071,0.0,0.0,1.7154903116679634,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.15014912191675822,247.98495054244995,254.0703125,133.5661392211914,5e-06,1808,5,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.265625,3670.0,66.0,0.0,394.265625,3670.0,66.0,0.0,0.0,1226.9375,1826.0,787.0,0.0,3,40,7.765625,0.125,0.875,7.0,8,7.0,8.0,8,8,3.848038613796234e-05,0.6139607168734074,30.9686659257859,3.7902566122211283,0.0,0.0,0.0,30.9686659257859,0.0,1082,3670,32.71708921901882,8.415989577770233e-05,1.8809344358742237,0.0036622676998376846,19.35271099768579,53.9849602971226,3.826804459095001e-05,0.0932597848708318,0.6482996318118895,1.7648292162638108e-05,207514,53.9849602971226,1921.961217141624,,,,,,,
1809,True,15024,0.05801359936594963,0.0010517137343413197,-0.0002625399811222451,6.995071316850954e-06,0.007432870697812177,0.0,0.007432870697812177,1.0,939.0,1.0,0.0,-2.1128644086420536,3.658834382891655,6306452.328125,0.0,0.0,0.26179487571110344,0.0,0.0,0.0010517137343413197,-0.0002625399811222451,6.995071316850954e-06,0.0,1.6659202687442303,0.0,1.0,0.5,0.2,0.28,3.0,0.91796875,0.14755826431304728,247.98495054244995,254.0703125,133.7485237121582,5e-06,1809,5,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.2322392612695694,0.5400605201721191,-1.6201815605163574,-0.2322392612695694,0.5400605201721191,-1.6201815605163574,620.515625,8110.0,75.0,0.0,620.515625,8110.0,75.0,0.0,0.0,1065.1875,1479.0,784.0,0.0,3,62,11.90625,0.0,1.0,7.75,8,7.75,8.0,8,8,3.261677920818329e-05,0.7107166890054941,64.07426683232188,5.747797149946564,0.0,0.0,0.0,64.07426683232188,0.0,868,8110,66.0785765722394,8.774735033512115e-05,1.9594695027917624,0.0037463530898094177,20.75137368403375,88.8225701469928,3.958866000175476e-05,0.09617358151751287,0.8319514588703876,1.7362715344160068e-05,215770,88.8225701469928,1214.6124551615733,,,,,,,
1810,True,34544,0.05625978112220764,0.0003974424980697222,4.1164950403072e-05,3.413435251786723e-06,0.0008084577275440097,-0.0029789313848596066,-0.0021704737446270883,1.0,2159.0,1.0,0.0,-2.3007687963545322,3.4253367856144905,4787447.34375,0.028108098777011037,0.028108098777011037,0.32899157285074565,-0.0029789313848596066,0.05580274039917003,0.0003974424980697222,4.1164950403072e-05,3.413435251786723e-06,0.007168924668803811,1.8113013431429863,0.0,1.0,0.5,0.2,0.28,3.0,0.3818359375,0.15496365827977995,247.98495054244995,254.0703125,133.89693450927734,5e-06,1810,5,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.004624420311301947,2.4748666286468506,-0.35355237126350403,-0.004624420311301947,2.4748666286468506,-0.35355237126350403,642.9453125,3986.0,95.0,0.0,642.9453125,3986.0,95.0,0.0,0.0,1256.75,1836.0,783.0,0.0,3,61,12.5625,0.125,0.875,6.5625,8,6.5625,8.0,8,8,5.4642558097839355e-05,0.9434018433094025,31.40644564665854,5.966959787387168,0.0,0.0,0.0,31.40644564665854,0.0,1249,3986,33.470183324068785,8.064508438110352e-05,2.0819450318813324,0.003640187904238701,22.368549663573503,57.956205651164055,3.9188191294670105e-05,0.09199069613784079,0.40669992009512845,1.4970278557164598e-05,243161,57.956205651164055,2097.799513166681,,,,,,,
1811,True,45056,0.06571855396032333,0.0007127014978323132,0.00013739858795069892,1.0251503226754721e-05,0.0035795915173366666,-0.003141227105516009,0.00043836445547640324,1.0,2816.0,1.0,0.0,-1.8293835297226906,3.000615566968918,4792157.7421875,0.024938929709605873,0.024938929709605873,0.5363465508619193,-0.003141227105516009,0.09265400350561379,0.0007127014978323132,0.00013739858795069892,1.0251503226754721e-05,0.00697383627993986,1.4802366085350513,0.0,1.0,0.5,0.2,0.28,3.0,0.740234375,0.15380026789208706,247.98495054244995,254.0703125,133.48447799682617,5e-06,1811,5,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.11480256170034409,0.5400605201721191,-2.4748666286468506,-0.11480256170034409,0.5400605201721191,-2.4748666286468506,573.1640625,3585.0,51.0,0.0,573.1640625,3585.0,51.0,0.0,0.0,1306.0625,1831.0,927.0,0.0,3,62,11.875,0.3125,0.6875,5.3125,8,5.3125,8.0,8,8,5.435757339000702e-05,0.5108348540961742,26.454378247261047,4.781153226882452,0.0,0.0,0.0,26.454378247261047,0.0,1644,3585,28.7815492618829,0.00010766088962554932,2.1001043915748596,0.003711758181452751,22.41622436605394,53.33313244394958,5.218572914600372e-05,0.09319086711227582,0.3923062667741144,1.5430875324592278e-05,240541,53.33313244394958,2255.0803691569813,,,,,,,
1812,True,28256,0.05494476482272148,0.00047388431630679406,-0.0004351758262828298,7.724632268946152e-06,0.002819031520630233,-0.00446678633306874,-0.001647754805162549,1.0,1766.0,1.0,0.0,-1.429424431786174,2.6165674962103367,5145513.7890625,0.03787238884251565,0.03787238884251565,0.37719292176714564,-0.00446678633306874,0.15746986451464154,0.00047388431630679406,-0.0004351758262828298,7.724632268946152e-06,0.008858026005327702,1.1741945732501335,0.0,1.0,0.5,0.2,0.28,3.0,0.62109375,0.1510300716478947,247.98495054244995,254.0703125,133.5414581298828,5e-06,1812,5,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.09311795979738235,0.35355237126350403,-2.4748666286468506,-0.09311795979738235,0.35355237126350403,-2.4748666286468506,505.9453125,3198.0,116.0,0.0,505.9453125,3198.0,116.0,0.0,0.0,1209.5,1835.0,860.0,0.0,3,61,11.625,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,5.7071447372436523e-05,1.3168549202382565,24.257396802306175,4.7937673098931555,0.0,0.0,0.0,24.257396802306175,0.0,1080,3198,26.474611254408956,8.152425289154053e-05,1.9129483997821808,0.003683779388666153,20.28858427517116,48.710970578715205,3.8836151361465454e-05,0.0923984947201718,0.40880485561385643,1.6776708802224972e-05,219577,48.710970578715205,2253.876256121517,,,,,,,
1813,True,25936,0.056038033217191696,0.000583467903197743,6.884767617520993e-05,0.0,0.002914168930146843,0.0,0.002914168930146843,1.0,1621.0,1.0,0.0,-1.8976082750596106,3.1284469962120056,4700444.42578125,0.0,0.0,0.320686660367126,0.0,0.0,0.000583467903197743,6.884767617520993e-05,0.0,0.0,1.4982141284272075,0.0,1.0,0.5,0.2,0.28,3.0,0.615234375,0.14912392113580414,247.98495054244995,254.0703125,133.67595672607422,5e-06,1813,5,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.06139364466071129,0.35355237126350403,-2.4748666286468506,-0.06139364466071129,0.35355237126350403,-2.4748666286468506,498.296875,3267.0,75.0,0.0,498.296875,3267.0,75.0,0.0,0.0,1138.25,1727.0,784.0,0.0,3,62,11.0,0.0,1.0,7.9375,8,7.9375,8.0,8,8,3.240257501602173e-05,0.7453037854284048,21.226666761562228,4.614178115924005,0.0,0.0,0.0,21.226666761562228,0.0,861,3267,23.144820649176836,8.391961455345154e-05,1.9089525993913412,0.0038163401186466217,19.567166766151786,44.65524859726429,3.7455931305885315e-05,0.09340917311675587,0.36287386173492264,1.8218333756512005e-05,209478,44.65524859726429,2345.5025621874292,,,,,,,
1814,True,28600,0.06358855962753296,0.0,0.00037672408683420144,0.0,0.0,0.0,0.0,1.0,1787.5,1.0,0.0,-1.5948928371071815,3.084316059947014,5994948.40625,0.0,0.0,0.4309625954124058,0.0,0.0,0.0,0.00037672408683420144,0.0,0.0,1.2126623392105103,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.15160529796495198,247.98495054244995,254.0703125,133.87585067749023,5e-06,1814,5,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9453125,3532.0,98.0,0.0,519.9453125,3532.0,98.0,0.0,0.0,1173.375,1490.0,915.0,0.0,3,58,10.734375,0.25,0.75,6.0,8,6.0,8.0,8,8,3.268010914325714e-05,0.9945872500538826,29.098947882652283,4.750994541347609,0.0,0.0,0.0,29.098947882652283,0.0,1305,3532,31.128299655392766,8.00304114818573e-05,1.935544217005372,0.003619300201535225,20.13901069946587,53.23607554845512,4.3120235204696655e-05,0.09291568755664892,0.4677219607740112,1.6698425345614546e-05,216745,53.23607554845512,2035.6966377313083,,,,,,,
1815,True,24304,0.05733780190348625,0.0,0.00026348459380187705,0.0,0.0,0.0,0.0,1.0,1519.0,1.0,0.0,-2.20140365883708,3.6143031790852547,5490552.359375,0.0,0.0,0.31121181472759163,0.0,0.0,0.0,0.00026348459380187705,0.0,0.0,1.7565924674272537,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.14859080374583317,247.98495054244995,254.0703125,134.0567626953125,5e-06,1815,5,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.453125,1626.0,99.0,0.0,462.453125,1626.0,99.0,0.0,0.0,1136.625,1702.0,871.0,0.0,3,33,9.59375,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.324076533317566e-05,1.0056845769286156,14.678321063518524,4.615826604946051,0.0,0.0,0.0,14.678321063518524,0.0,905,1626,16.661433815956116,8.197315037250519e-05,1.8546223901212215,0.003717675805091858,19.06379285082221,37.61203631199896,4.6469271183013916e-05,0.0931385898653629,0.2814716663167908,1.8163179004953332e-05,204682,37.61203631199896,2720.96408583311,,,,,,,
1816,True,19816,0.06065952777862549,0.001322963549682754,-0.0002871854399018048,4.51630626230326e-06,0.00863104365998879,0.0,0.00863104365998879,1.0,1238.5,1.0,0.0,-1.9018714614212513,3.224556840956211,5373623.703125,0.0,0.0,0.20677776413336688,0.0,0.0,0.001322963549682754,-0.0002871854399018048,4.51630626230326e-06,0.0,1.5385790076106787,0.0,1.0,0.5,0.2,0.28,3.0,0.65625,0.15516059519670145,247.98495054244995,254.0703125,133.4792938232422,5e-06,1816,5,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.31814131140708923,0.7245674133300781,-2.4748666286468506,-0.31814131140708923,0.7245674133300781,-2.4748666286468506,852.5859375,8192.0,110.0,0.0078125,852.5859375,8192.0,110.0,0.0078125,0.0,1101.625,1805.0,781.0,0.0,3,62,14.1796875,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.2881274819374084e-05,1.2022845055907965,68.10241227038205,8.050412917378708,0.0,0.0,0.0,68.10241227038205,0.0,824,8192,69.95736646465957,8.686445653438568e-05,2.160535227507353,0.0036040712147951126,23.406511519104242,95.56714975461364,3.8681551814079285e-05,0.0935740189218964,0.6410402769575975,1.4408273858914893e-05,250139,95.56714975461364,1308.70806884101,,,,,,,
1817,True,27240,0.05989055335521698,0.00038331245741574094,-0.0003031748601642903,9.772201792657143e-06,0.002822522395035776,0.0,0.002822522395035776,1.0,1702.5,1.0,0.0,-1.3785463171079755,2.630761969834566,4523479.6171875,0.0,0.0,0.36678464048203796,0.0,0.0,0.00038331245741574094,-0.0003031748601642903,9.772201792657143e-06,0.0,1.0258553037419915,0.0,1.0,0.5,0.2,0.28,3.0,0.390625,0.14991206875167185,247.98495054244995,254.0703125,133.52230072021484,5e-06,1817,5,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.06070757657289505,1.20761239528656,-0.7245674133300781,-0.06070757657289505,1.20761239528656,-0.7245674133300781,627.3515625,6566.0,57.0,0.0,627.3515625,6566.0,57.0,0.0,0.0,1131.5,1613.0,779.0,0.0,3,62,12.421875,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.542378544807434e-05,0.56995714828372,51.22317094169557,5.616748740430921,0.0,0.0,0.0,51.22317094169557,0.0,888,6566,53.19374717399478,8.569471538066864e-05,2.0057300198823214,0.0036877114325761795,21.33524525165558,76.56917093135417,3.757700324058533e-05,0.09476729422899166,0.662429448873548,1.638014610286444e-05,225133,76.56917093135417,1470.1282334755613,,,,,,,
1818,True,34392,0.06381265819072723,0.0009609402040950954,-0.00033228487245651195,0.0,0.007146546035073698,-0.005508960224688053,0.0016375859850086272,1.0,2149.5,1.0,0.0,-1.7115786906797439,2.940622564405203,4520881.46875,0.04522438067942858,0.04522438067942858,0.4343995147681039,-0.005508960224688053,0.134985427766328,0.0009609402040950954,-0.00033228487245651195,0.0,0.010917061939835548,1.3946317627560347,0.0,1.0,0.5,0.2,0.28,3.0,0.7265625,0.1498411276418749,247.98495054244995,254.0703125,133.25505447387695,5e-06,1818,5,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.13984376192092896,0.935412585735321,-1.6201815605163574,-0.13984376192092896,0.935412585735321,-1.6201815605163574,535.5,6034.0,93.0,0.0,535.5,6034.0,93.0,0.0,0.0,1234.9375,1820.0,824.0,0.0,3,62,10.671875,0.0625,0.9375,7.125,8,7.125,8.0,8,8,5.58365136384964e-05,0.9794987998902798,46.13063816726208,4.633482110031764,0.0,0.0,0.0,46.13063816726208,0.0,1423,6034,48.41955590248108,8.729659020900726e-05,2.026502937078476,0.003703046590089798,21.728577552363276,72.21124197915196,4.0745362639427185e-05,0.09588280418136087,0.7064010840114536,1.634062286021198e-05,226616,72.21124197915196,1569.1185595826346,,,,,,,
1819,True,24960,0.06141769886016846,0.0,0.00032709007064113393,0.0,0.0,0.0,0.0,1.0,1560.0,1.0,0.0,-1.4141538701951504,2.977325513958931,6707933.578125,0.0,0.0,0.3554431478384543,0.0,0.0,0.0,0.00032709007064113393,0.0,0.0,1.122987687587738,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.14793708906910397,247.98495054244995,254.0703125,133.41690826416016,5e-06,1819,5,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.40625,1953.0,85.0,0.0,390.40625,1953.0,85.0,0.0,0.0,1133.875,1779.0,779.0,0.0,3,58,8.171875,0.1875,0.8125,6.5,8,6.5,8.0,8,8,5.841068923473358e-05,0.877750875428319,14.393041081726551,3.8484946958196815,0.0,0.0,0.0,14.393041081726551,0.0,973,1953,16.44941083714366,8.89115035533905e-05,1.777693161740899,0.0036894679069519043,18.221828820183873,36.48223271034658,3.769807517528534e-05,0.09339355034229183,0.3291725533727619,1.890987507919667e-05,195108,36.48223271034658,2674.0139720761417,,,,,,,
1820,True,29672,0.054054684937000275,0.0,1.822914259719255e-05,0.0,0.0,0.0,0.0,1.0,1854.5,1.0,0.0,-1.5951352287083864,2.8801774568855762,4677141.7578125,0.0,0.0,0.45289788059698843,0.0,0.0,0.0,1.822914259719255e-05,0.0,0.0,1.2814437188208103,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.1520750251991317,247.98495054244995,254.0703125,133.44493865966797,5e-06,1820,5,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.265625,2168.0,74.0,0.0,480.265625,2168.0,74.0,0.0,0.0,1227.5625,1898.0,957.0,0.0,3,42,8.640625,0.125,0.875,7.0,8,7.0,8.0,8,8,5.807168781757355e-05,0.7364590596407652,18.738110654056072,4.57362471583474,0.0,0.0,0.0,18.738110654056072,0.0,957,2168,20.554390976205468,8.68532806634903e-05,1.940345823764801,0.003687553107738495,20.12450510263443,42.652756966650486,3.984570503234863e-05,0.09206002279317861,0.33435909451484314,1.6868798582531244e-05,218602,42.652756966650486,2562.5776098239257,,,,,,,
1821,True,35544,0.05916326493024826,0.0012786693878297228,-5.867001081583112e-05,5.993503691570368e-06,0.007961589624756016,-0.01999870827421546,-0.012037118518492207,1.0,2221.5,1.0,0.0,-1.4646493921754882,2.7210403606295586,4109826.4453125,0.1771122869104147,0.1771122869104147,0.3547060879889441,-0.01999870827421546,0.2562728868096913,0.0012786693878297228,-5.867001081583112e-05,5.993503691570368e-06,0.05293816840276122,1.2399193699238822,0.0,1.0,0.5,0.2,0.28,3.0,0.96484375,0.1528988416263619,247.98495054244995,254.0703125,133.54712677001953,5e-06,1821,5,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.23132307827472687,0.5400605201721191,-2.4748666286468506,-0.23132307827472687,0.5400605201721191,-2.4748666286468506,672.328125,3886.0,88.0,0.0,672.328125,3886.0,88.0,0.0,0.0,1228.5,2020.0,787.0,0.0,3,62,13.5625,0.125,0.875,6.625,8,6.625,8.0,8,8,3.150478005409241e-05,0.9426254536956549,31.825558681041002,6.134521156549454,0.0,0.0,0.0,31.825558681041002,0.0,1394,3886,33.93889137543738,8.020922541618347e-05,2.0960011910647154,0.0037199072539806366,22.879701821133494,58.948891105130315,3.8741156458854675e-05,0.0940367348981673,0.3943722997912731,1.5289007480212724e-05,243306,58.948891105130315,2063.7029419780306,,,,,,,
1822,True,20560,0.05660562962293625,0.0005670356476912275,0.000484415429582441,6.516902431030758e-06,0.0067280916118761525,0.0,0.0067280916118761525,1.0,1285.0,1.0,0.0,-1.3937756232917309,2.656906194984913,4771347.3515625,0.0,0.0,0.32498547707886505,0.0,0.0,0.0005670356476912275,0.000484415429582441,6.516902431030758e-06,0.0,1.0898247063159943,0.0,1.0,0.5,0.2,0.28,3.0,0.671875,0.15001353544744553,247.98495054244995,254.0703125,133.65991592407227,5e-06,1822,5,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.1338450163602829,1.20761239528656,-2.4748666286468506,-0.1338450163602829,1.20761239528656,-2.4748666286468506,532.25,3315.0,65.0,0.0,532.25,3315.0,65.0,0.0,0.0,1110.75,1554.0,783.0,0.0,3,62,11.625,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.0346214771270752e-05,0.5870140846818686,23.723433688282967,4.88201134224073,0.0,0.0,0.0,23.723433688282967,0.0,1044,3110,25.825542014092207,8.398480713367462e-05,1.8871129415929317,0.0035916902124881744,19.681272534653544,47.42620311304927,3.9326027035713196e-05,0.09358487016249593,0.37907383181793397,1.7078563472345624e-05,210304,47.42620311304927,2217.170953984034,,,,,,,
1823,True,34144,0.05790838971734047,0.0005978868539386895,9.337776418760768e-06,0.0,0.0017716555739752948,-0.0026101431431015953,-0.0008384874672628939,1.0,2134.0,1.0,0.0,-1.7718224879354239,2.977952219545841,4486552.875,0.01985318260267377,0.01985318260267377,0.4066374131034507,-0.0026101431431015953,0.09267254960798219,0.0005978868539386895,9.337776418760768e-06,0.0,0.0058373609208501875,1.43138269148767,0.0,1.0,0.5,0.2,0.28,3.0,0.5146484375,0.15188468922104403,247.98495054244995,254.0703125,133.79995346069336,5e-06,1823,5,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.07701709866523743,0.35355237126350403,-2.4748666286468506,-0.07701709866523743,0.35355237126350403,-2.4748666286468506,520.21875,3364.0,72.0,0.0,520.21875,3364.0,72.0,0.0,0.0,1238.375,1860.0,786.0,0.0,3,61,10.359375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.092363476753235e-05,0.7240767609328032,24.892082719132304,4.98443756767665,0.0,0.0,0.0,24.892082719132304,0.0,1037,3364,26.97105012461543,8.856318891048431e-05,1.9999748207628727,0.003629283979535103,20.77710144035518,49.782291281968355,4.258193075656891e-05,0.09230165011263963,0.4050437034392898,1.6122985248934262e-05,225100,49.782291281968355,2260.844109454776,,,,,,,
