step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
1097,True,24488,0.057045891880989075,0.0,-2.2876545244798763e-05,0.0,0.0,0.0,0.0,1.0,1530.5,1.0,0.0,-1.2226961497217417,2.7709907963871956,6001039.7109375,0.0,0.0,0.41047874808130824,0.0,0.0,0.0,-2.2876545244798763e-05,0.0,0.0,0.9693937413394451,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.1436340333369635,245.2322187423706,253.9921875,231.53484725952148,5e-06,1097,3,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.171875,1979.0,77.0,0.0,334.171875,1979.0,77.0,0.0,0.0,1104.5625,1566.0,833.0,0.0,3,49,8.21875,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.974698483943939e-05,0.7801885111257434,14.797883700579405,3.2418823668995174,0.0,0.0,0.0,14.797883700579405,0.0,1566,1979,17.210427562706172,9.753834456205368e-05,1.7159310625866055,0.0037606051191687584,17.66674885712564,36.62714401260018,3.674626350402832e-05,0.40235721612910114,0.09593256256652244,2.0420536274116566e-05,184158,36.62714401260018,2513.955223162464,,,,,,,
1098,True,33040,0.05924476683139801,0.0006536958098877221,-0.00027018577623039164,3.6273941077524796e-06,0.007102937423042022,-0.004449888641829602,0.002653048752108589,1.0,2065.0,1.0,0.0,-1.5281626544892788,2.882509257644415,5845103.9921875,0.03760764258913696,0.03760764258913696,0.4266264137144701,-0.004449888641829602,0.1135209760322338,0.0006536958098877221,-0.00027018577623039164,3.6273941077524796e-06,0.018322781892493367,1.2676303507760167,0.0,1.0,0.2,0.2,0.2,3.0,0.720703125,0.15069633453551695,245.2322187423706,253.9921875,232.66053771972656,5e-06,1098,3,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.1303810477256775,1.6201815605163574,-2.4748666286468506,-0.1303810477256775,1.6201815605163574,-2.4748666286468506,504.65625,2916.0,56.0,0.0,504.65625,2916.0,56.0,0.0,0.0,1210.6875,1794.0,900.0,0.0,3,62,12.03125,0.125,0.875,6.5625,8,6.5625,8.0,8,8,3.458745777606964e-05,0.5861134249716997,22.193932472728193,4.680391151014192,0.0,0.0,0.0,22.193932472728193,0.0,1444,2800,24.68593758996576,8.927099406719208e-05,1.8971710205078125,0.0038194088265299797,20.59651514235884,47.21300391573459,3.597047179937363e-05,0.3821589199016311,0.09380643066422018,1.7395423778624817e-05,219564,47.21300391573459,2325.2492087971796,,,,,,,
1099,True,46760,0.06048278138041496,0.0005252673981885891,0.00020397840603436634,0.0,0.002186574914958328,-0.002080970458337106,0.00010560444206930697,1.0,2922.5,1.0,0.0,-1.626539595425129,2.7995740100741386,4390383.93359375,0.015590267954394221,0.015590267954394221,0.4521370421912291,-0.002080970458337106,0.06888437489459653,0.0005252673981885891,0.00020397840603436634,0.0,0.005140052875503898,1.3643163852393627,0.0,1.0,0.2,0.2,0.2,3.0,0.521484375,0.1553405713328634,245.2322187423706,253.9921875,233.04570770263672,5e-06,1099,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.05507383123040199,0.5400605201721191,-1.6201815605163574,-0.05507383123040199,0.5400605201721191,-1.6201815605163574,560.203125,3184.0,111.0,0.0,560.203125,3184.0,111.0,0.0,0.0,1356.25,1854.0,932.0,0.0,3,61,12.53125,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.289524465799332e-05,1.2076558722183108,28.439186211675406,5.48673945677001,0.0,0.0,0.0,28.439186211675406,0.0,1001,3184,30.800047159194946,9.41818580031395e-05,2.0817874437198043,0.0038556745275855064,22.279903061687946,55.206340345554054,3.803148865699768e-05,0.42953235655586625,0.09082494134545403,1.5717815820181757e-05,245306,55.206340345554054,2221.719448024916,,,,,,,
1100,True,24176,0.05732876807451248,0.0013493882288457826,7.225482329431543e-05,2.9626469313370762e-06,0.0002953424409497529,-0.015615404583513737,-0.015320061967941001,1.0,1511.0,1.0,0.0,-1.6698947614058852,2.891785427927971,4163846.765625,0.1473752874881029,0.1473752874881029,0.2571312249627813,-0.015615404583513737,0.16759771989021463,0.0013493882288457826,7.225482329431543e-05,2.9626469313370762e-06,0.036043529864400625,1.3249272787943482,0.0,1.0,0.2,0.2,0.2,3.0,0.79296875,0.15589855175326348,245.2322187423706,253.9921875,233.25611877441406,5e-06,1100,3,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.11401167511940002,0.935412585735321,-2.4748666286468506,-0.11401167511940002,0.935412585735321,-2.4748666286468506,858.0390625,3240.0,140.0,0.0,858.0390625,3240.0,140.0,0.0,0.0,1191.125,1597.0,883.0,0.0,5,62,21.328125,0.0,1.0,7.4375,8,7.4375,8.0,8,8,3.3697113394737244e-05,1.403614453971386,26.418559963814914,8.242084811849054,0.0,0.0,0.0,26.418559963814914,0.0,962,3240,28.74869661964476,9.22325998544693e-05,2.167755275964737,0.003955185413360596,24.021700583398342,54.977986943908036,3.980658948421478e-05,0.2617587032536467,0.09158346041792324,1.5079264080095906e-05,262293,54.977986943908036,2385.4365590687016,,,,,,,
1101,True,25744,0.05380098894238472,0.00047288578207371756,-5.065374534751754e-05,0.0,0.002906146561144851,-0.001288986299186945,0.0016171601600944996,1.0,1609.0,1.0,0.0,-1.2284544557332993,2.6577534712851048,5496811.5546875,0.009568697889335454,0.009568697889335454,0.3360224782183183,-0.001288986299186945,0.08205192909230803,0.00047288578207371756,-5.065374534751754e-05,0.0,0.00595327650080435,1.0221057664602995,0.0,1.0,0.2,0.2,0.2,3.0,0.923828125,0.14683797692987777,245.2322187423706,253.9921875,232.65214920043945,5e-06,1101,3,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.04512448608875275,0.35355237126350403,-2.4748666286468506,-0.04512448608875275,0.35355237126350403,-2.4748666286468506,416.453125,2091.0,98.0,0.0,416.453125,2091.0,98.0,0.0,0.0,1121.0625,1835.0,786.0,0.0,3,61,10.078125,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,5.916040390729904e-05,1.1183668784797192,15.37356779538095,4.15877044199442,0.0,0.0,0.0,15.37356779538095,0.0,955,2091,17.84281047154218,9.024608880281448e-05,1.77608279325068,0.003771059215068817,18.559869365766644,38.220397965051234,3.921147435903549e-05,0.33472424251570515,0.09430732088986211,1.9161691522793555e-05,196802,38.220397965051234,2574.567645527343,,,,,,,
1102,True,49216,0.05589444562792778,0.0004756945709232241,0.00043447430743981386,5.462331955641275e-06,0.003835709940176457,-0.007900515920482576,-0.004064805922098458,1.0,3076.0,1.0,0.0,-1.1129347123205662,2.588771291077137,5586104.640625,0.07294137589633465,0.07294137589633465,0.5376066748674131,-0.007900515920482576,0.12642550686136925,0.0004756945709232241,0.00043447430743981386,5.462331955641275e-06,0.017072130925953388,0.9482173034921288,0.0,1.0,0.2,0.2,0.2,3.0,0.96875,0.1524941158865711,245.2322187423706,253.9921875,232.69783401489258,5e-06,1102,3,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.06330302357673645,0.7245674133300781,-1.20761239528656,-0.06330302357673645,0.7245674133300781,-1.20761239528656,422.546875,2458.0,60.0,0.0,422.546875,2458.0,60.0,0.0,0.0,1415.1875,1951.0,944.0,0.0,3,61,10.828125,0.25,0.75,5.8125,8,5.8125,8.0,8,8,3.4918077290058136e-05,0.6748210582882166,21.69318831525743,4.292696764401626,0.0,0.0,0.0,21.69318831525743,0.0,1874,2458,24.553403126075864,8.577480912208557e-05,1.9672728087753057,0.003687365911900997,21.70286541711539,48.2627871138975,3.670528531074524e-05,0.45396966176230197,0.09226231950480547,1.5675576720235504e-05,235230,48.2627871138975,2436.970739431917,,,,,,,
1103,True,8184,0.057326845824718475,0.0015370725814136676,0.00015727883737781667,2.7028195290768053e-06,0.006955994635063689,-0.02665589831303805,-0.019699903859873302,1.0,511.5,1.0,0.0,-1.7614749735221267,2.9792627468705177,5547541.3828125,0.26661313488148153,0.26661313488148153,0.10741061606592175,-0.02665589831303805,0.3151688137440664,0.0015370725814136676,0.00015727883737781667,2.7028195290768053e-06,0.060457396088168025,1.5538881681859493,0.0,1.0,0.2,0.2,0.2,3.0,1.95703125,0.15196456929490781,245.2322187423706,253.9921875,232.8710823059082,5e-06,1103,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.18883459270000458,0.5400605201721191,-2.4748666286468506,-0.18883459270000458,0.5400605201721191,-2.4748666286468506,813.1640625,3250.0,83.0,0.0,813.1640625,3250.0,83.0,0.0,0.0,1032.5625,1638.0,781.0,0.0,3,62,18.953125,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.2889656722545624e-05,0.9108965508639812,27.348087481223047,8.348901641191333,0.0,0.0,0.0,27.348087481223047,0.0,1045,3084,29.781976453959942,8.332077413797379e-05,1.9907612232491374,0.0037624267861247063,22.15349860023707,53.95796239282936,4.004780203104019e-05,0.28613130089791944,0.09377023191340246,1.5925413798447877e-05,236253,53.95796239282936,2189.232038452553,,,,,,,
1104,True,14632,0.05704277753829956,0.0,-0.0002639725478275068,0.0,0.0,0.0,0.0,1.0,914.5,1.0,0.0,-1.0423587830737233,2.3663557544350624,5411162.046875,0.0,0.0,0.2248060201826722,0.0,0.0,0.0,-0.0002639725478275068,0.0,0.0,0.8480221414938569,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.14727517172077667,245.2322187423706,253.9921875,232.65916061401367,5e-06,1104,3,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.3828125,2281.0,92.0,0.0,508.3828125,2281.0,92.0,0.0,0.0,1027.625,1507.0,784.0,0.0,3,47,11.78125,0.125,0.875,7.0,8,7.0,8.0,8,8,6.0793012380599976e-05,0.9828728847205639,19.605674241669476,4.997243296260422,0.0,0.0,0.0,19.605674241669476,0.0,1507,2281,21.921186519786716,8.845888078212738e-05,1.7506664944812655,0.0036512035876512527,18.550624238327146,42.25446858257055,3.725104033946991e-05,0.3368706916814457,0.09435287417324306,1.857088733298706e-05,196609,42.25446858257055,2326.487666219269,,,,,,,
1105,True,28808,0.05769256874918938,0.0012076165658072568,-4.0352581891056616e-05,6.607464001717744e-06,0.009665891819167882,-0.015403212513774633,-0.005737320578191429,1.0,1800.5,1.0,0.0,-1.5435928996885195,2.732431035488844,4461542.0546875,0.14735291339457035,0.14735291339457035,0.42505361568226474,-0.015403212513774633,0.10143498281963347,0.0012076165658072568,-4.0352581891056616e-05,6.607464001717744e-06,0.03930970560759306,1.3182956324890256,0.0,1.0,0.2,0.2,0.2,3.0,1.11328125,0.14800451372938783,245.2322187423706,253.9921875,232.77421951293945,5e-06,1105,3,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.3302621841430664,0.5400605201721191,-2.4748666286468506,-0.3302621841430664,0.5400605201721191,-2.4748666286468506,568.6171875,8172.0,81.0,0.0,568.6171875,8172.0,81.0,0.0,0.0,1195.0,1971.0,817.0,0.0,3,62,11.859375,0.125,0.875,6.75,8,6.75,8.0,8,8,3.369152545928955e-05,0.8940559858456254,62.79871405288577,5.3170595474221045,0.0,0.0,0.0,62.79871405288577,0.0,1971,8172,65.31819997727871,9.130965918302536e-05,1.964979913085699,0.0036945054307579994,21.82919625379145,89.14706664998084,3.9033591747283936e-05,0.8974375881356733,0.09669932734920442,1.636598003374634e-05,225743,89.14706664998084,1266.1269096286553,,,,,,,
1106,True,27272,0.05519148334860802,0.0012012299994239584,-0.0003755792667448077,8.29792861622991e-06,0.007282064456376247,-0.012744292995193973,-0.005462228538817726,1.0,1704.5,1.0,0.0,-2.1538422838493716,3.3531797900795937,4276058.98046875,0.11681877460796386,0.11681877460796386,0.34778474167050066,-0.012744292995193973,0.17253551683029253,0.0012012299994239584,-0.0003755792667448077,8.29792861622991e-06,0.032883519772440195,1.7947847984032705,0.0,1.0,0.2,0.2,0.2,3.0,1.1875,0.14971063373739332,245.2322187423706,253.9921875,232.89198303222656,5e-06,1106,3,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.15477529168128967,0.5400605201721191,-2.4748666286468506,-0.15477529168128967,0.5400605201721191,-2.4748666286468506,565.984375,2938.0,61.0,0.0,565.984375,2938.0,61.0,0.0,0.0,1212.1875,1724.0,868.0,0.0,3,62,13.6875,0.125,0.875,6.75,8,6.75,8.0,8,8,3.222096711397171e-05,0.6545431660488248,22.664260175079107,5.442090185693814,0.0,0.0,0.0,22.664260175079107,0.0,868,2903,24.964406970888376,8.918065577745438e-05,1.9145628903061152,0.003697078675031662,21.40594028029591,48.31811594218016,3.548711538314819e-05,0.3445933104779888,0.09404822491628476,1.624332695549178e-05,227606,48.31811594218016,2355.286372013807,,,,,,,
1107,True,35912,0.05350102111697197,0.0,-0.00010308932493985346,0.0,0.0,0.0,0.0,1.0,2244.5,1.0,0.0,-1.5406942991539836,2.7838629111647606,4673858.5625,0.0,0.0,0.44588411982658793,0.0,0.0,0.0,-0.00010308932493985346,0.0,0.0,1.3050969783216715,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.1492614569758912,245.2322187423706,253.9921875,233.0749282836914,5e-06,1107,3,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.53125,2143.0,76.0,0.0,404.53125,2143.0,76.0,0.0,0.0,1235.75,1803.0,786.0,0.0,3,62,10.234375,0.125,0.875,7.0,8,7.0,8.0,8,8,3.382284194231033e-05,0.7759924242272973,16.213842114433646,3.889539202398737,0.0,0.0,0.0,16.213842114433646,0.0,979,2143,18.62368140835315,0.0001019500195980072,1.8081304943189025,0.0036765625700354576,19.556541739031672,40.0222877189517,4.2825937271118164e-05,0.35966939761207317,0.09314590551844992,1.7511109804127805e-05,209956,40.0222877189517,2622.9884892434548,,,,,,,
1108,True,37408,0.061002034693956375,0.0016934073028096464,-0.0004965832986272289,6.8065801315242425e-06,0.005068325903266668,-0.004759701841976494,0.0003086240903940052,1.0,2338.0,1.0,0.0,-1.4791454039514065,2.7372760251164436,4914271.6796875,0.041414262959733605,0.041414262959733605,0.420134135397811,-0.004759701841976494,0.07290776222502358,0.0016934073028096464,-0.0004965832986272289,6.8065801315242425e-06,0.013430125429295003,1.2814813703298569,0.0,1.0,0.2,0.2,0.2,3.0,1.517578125,0.14962690838535211,245.2322187423706,253.9921875,233.3380012512207,5e-06,1108,3,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.26534125208854675,0.5400605201721191,-2.4748666286468506,-0.26534125208854675,0.5400605201721191,-2.4748666286468506,518.53125,5201.0,82.0,0.0,518.53125,5201.0,82.0,0.0,0.0,1236.0625,1977.0,788.0,0.0,3,62,11.453125,0.25,0.75,5.75,8,5.75,8.0,8,8,3.279093652963638e-05,0.8262782245874405,41.55201638303697,4.832447979526478,0.0,0.0,0.0,41.55201638303697,0.0,1041,5201,43.95675244461745,9.318068623542786e-05,1.9319572942331433,0.003736979328095913,21.17773095238954,67.10272629279643,3.7124380469322205e-05,0.6622785578951583,0.09429591497492983,1.663926535743634e-05,224588,67.10272629279643,1673.4640483907567,,,,,,,
1109,True,27200,0.06607543677091599,0.0009049911859619897,-0.0002649104753800202,7.297360298252897e-06,0.003183164641086478,-0.014207208267180249,-0.011024043429642916,1.0,1700.0,1.0,0.0,-1.899297682393808,3.227637030184269,5470016.4609375,0.12939627189189196,0.12939627189189196,0.28083849632154156,-0.014207208267180249,0.35499142459773453,0.0009049911859619897,-0.0002649104753800202,7.297360298252897e-06,0.05205797799862921,1.580743468599394,0.0,1.0,0.2,0.2,0.2,3.0,0.623046875,0.154784947537632,245.2322187423706,253.9921875,232.8909797668457,5e-06,1109,3,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.11482629925012589,2.4748666286468506,-2.4748666286468506,-0.11482629925012589,2.4748666286468506,-2.4748666286468506,775.0390625,5103.0,70.0,0.0,775.0390625,5103.0,70.0,0.0,0.0,1188.8125,1789.0,783.0,0.0,3,62,15.8125,0.125,0.875,6.4375,8,6.4375,8.0,8,8,5.943328142166138e-05,0.77189399022609,41.6497955955565,7.2711715508194175,0.0,0.0,0.0,41.6497955955565,0.0,1789,5103,44.11053598020226,9.653717279434204e-05,2.0962429270148277,0.003723244182765484,23.606742109172046,69.84846605826169,4.243943840265274e-05,0.4446402497878359,0.09391120808190238,1.4811631252224718e-05,251373,69.84846605826169,1799.4167530488492,,,,,,,
1110,True,42280,0.05504867807030678,0.0,0.0002959600569738541,0.0,0.0,0.0,0.0,1.0,2642.5,1.0,0.0,-1.7792028046678752,3.0114919766783714,4139481.09375,0.0,0.0,0.4465232524076207,0.0,0.0,0.0,0.0002959600569738541,0.0,0.0,1.5319352273945697,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.15324018098103903,245.2322187423706,253.9921875,232.9278221130371,5e-06,1110,3,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.1171875,2381.0,80.0,0.0,456.1171875,2381.0,80.0,0.0,0.0,1311.8125,1999.0,819.0,0.0,3,59,12.1875,0.125,0.875,7.0,8,7.0,8.0,8,8,3.735814243555069e-05,0.8846217580139637,18.8085925495252,4.324095582604059,0.0,0.0,0.0,18.8085925495252,0.0,1214,2381,21.31322848238051,8.456315845251083e-05,1.9266083277761936,0.004143385216593742,20.724472298286855,44.00106606632471,4.0640123188495636e-05,0.36505880962575593,0.09158166242421112,1.8309663123770928e-05,226295,44.00106606632471,2571.4717872846054,,,,,,,
1111,True,30680,0.05703137442469597,0.0013200620451243594,0.0002320721232536016,3.731788865479757e-06,0.0074170808657072484,-0.012501081102527678,-0.005084000178612769,1.0,1917.5,1.0,0.0,-1.4103888981044292,2.791945293545723,5403465.0390625,0.1139145977795124,0.1139145977795124,0.3289282546452292,-0.012501081102527678,0.21858377680674496,0.0013200620451243594,0.0002320721232536016,3.731788865479757e-06,0.04230337939225137,1.1676223799586296,0.0,1.0,0.2,0.2,0.2,3.0,1.06640625,0.15208175702330395,245.2322187423706,253.9921875,233.0800666809082,5e-06,1111,3,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.18483923375606537,0.35355237126350403,-2.4748666286468506,-0.18483923375606537,0.35355237126350403,-2.4748666286468506,636.90625,3191.0,80.0,0.0,636.90625,3191.0,80.0,0.0,0.0,1188.8125,1876.0,784.0,0.0,3,62,15.609375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,3.465544432401657e-05,0.8737293006852269,23.7374078752473,6.020011825909023,0.0,0.0,0.0,23.7374078752473,0.0,868,3191,26.02401887718588,0.0001035928726196289,1.9657905576750636,0.0037947911769151688,21.71673030592501,49.743323013186455,4.017353057861328e-05,0.31921911188344393,0.09292885638329515,1.623842997156586e-05,233692,49.743323013186455,2348.97857485366,,,,,,,
1112,True,29056,0.07120911031961441,0.0,-0.00014628349072154379,0.0,0.0,0.0,0.0,1.0,1816.0,1.0,0.0,-1.2271559033542871,2.6708144955337048,5876864.2578125,0.0,0.0,0.43155558104621794,0.0,0.0,0.0,-0.00014628349072154379,0.0,0.0,1.03409225307405,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.15010508791217653,245.2322187423706,253.9921875,232.80078506469727,5e-06,1112,3,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.1875,4716.0,87.0,0.0,488.1875,4716.0,87.0,0.0,0.0,1167.375,1989.0,819.0,0.0,3,62,10.96875,0.25,0.75,6.0,8,6.0,8.0,8,8,6.033480167388916e-05,0.8969058264046907,38.205264784395695,4.54935061843571,0.0,0.0,0.0,38.205264784395695,0.0,819,4716,40.53352608624846,8.529704064130783e-05,1.8266441859304905,0.0036755139008164406,19.880918650887907,62.275228479877114,3.690086305141449e-05,0.6486609602843499,0.09381686101253306,1.7344529336783385e-05,211912,62.275228479877114,1701.4148737204132,,,,,,,
1113,True,26960,0.05668528750538826,0.0005705504809156992,0.0003722415403899504,0.0,-0.0007546935376012698,0.0,-0.0007546935376012698,1.0,1685.0,1.0,0.0,-1.7162097515538335,2.9238410517573357,4729617.046875,0.0,0.0,0.33364292248931193,0.0,0.0,0.0005705504809156992,0.0003722415403899504,0.0,0.0,1.5331665156409144,0.0,1.0,0.2,0.2,0.2,3.0,0.63671875,0.15118837429218046,245.2322187423706,253.9921875,232.87084579467773,5e-06,1113,3,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.01515955850481987,0.35355237126350403,-2.4748666286468506,-0.01515955850481987,0.35355237126350403,-2.4748666286468506,528.609375,2067.0,79.0,0.0,528.609375,2067.0,79.0,0.0,0.0,1189.0625,1944.0,800.0,0.0,3,62,13.359375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.358721733093262e-05,0.8104910235852003,16.58962127752602,5.148234429121658,0.0,0.0,0.0,16.58962127752602,0.0,1072,2067,18.953675334341824,9.065866470336914e-05,1.852540678344667,0.003655320033431053,20.28444900456816,41.12336070463061,3.7075020372867584e-05,0.28012289518994155,0.09225991305713657,1.6625519796195128e-05,219862,41.12336070463061,2673.200782143796,,,,,,,
1114,True,23616,0.06701289117336273,9.186023635265883e-05,-0.0005132885034981882,0.0,0.0033465179294580594,-0.012369916075840592,-0.009023398160934448,1.0,1476.0,1.0,0.0,-1.5637184120714664,2.8956788778305054,4522092.125,0.10824281629174948,0.10824281629174948,0.29680782721915633,-0.012369916075840592,0.1939851203324966,9.186023635265883e-05,-0.0005132885034981882,0.0,0.026477584149688482,1.2847664281725883,0.0,1.0,0.2,0.2,0.2,3.0,0.53125,0.1510185590431214,245.2322187423706,253.9921875,233.07012939453125,5e-06,1114,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.06187620759010315,0.5400605201721191,-1.6201815605163574,-0.06187620759010315,0.5400605201721191,-1.6201815605163574,656.03125,7183.0,79.0,0.0,656.03125,7183.0,79.0,0.0,0.0,1071.75,1679.0,780.0,0.0,3,62,12.96875,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.494787961244583e-05,0.784468000754714,58.04941870830953,6.024525001790607,0.0,0.0,0.0,58.04941870830953,0.0,867,7183,60.368534814566374,8.316803723573685e-05,1.9141886569559574,0.003687645308673382,21.010951965115964,83.32772233709693,3.564171493053436e-05,0.7189126710637638,0.09500511840111037,1.6674407697161197e-05,221156,83.32772233709693,1327.025351211015,,,,,,,
1115,True,27432,0.0595119334757328,0.0005619239891530015,-0.0002469916698828456,0.0,0.003377912158612162,-0.009932327317073941,-0.00655441521666944,1.0,1714.5,1.0,0.0,-1.8319098465144634,3.2933309487998486,5771775.7890625,0.08985833171755075,0.08985833171755075,0.41310717226071464,-0.009932327317073941,0.11051011814771172,0.0005619239891530015,-0.0002469916698828456,0.0,0.019558218074962497,1.5543219540268183,0.0,1.0,0.2,0.2,0.2,3.0,0.5859375,0.1484203619146053,245.2322187423706,253.9921875,233.1677589416504,5e-06,1115,3,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.07269982248544693,0.5400605201721191,-1.6201815605163574,-0.07269982248544693,0.5400605201721191,-1.6201815605163574,440.15625,3319.0,73.0,0.0,440.15625,3319.0,73.0,0.0,0.0,1164.8125,1525.0,783.0,0.0,3,61,10.09375,0.3125,0.6875,5.375,8,5.375,8.0,8,8,3.178883343935013e-05,0.7872244510799646,26.561905030161142,4.201070574337791,0.0,0.0,0.0,26.561905030161142,0.0,1508,3319,29.01494630612433,8.950289338827133e-05,1.8094083340838552,0.0037704473361372948,19.423169061541557,50.28080560825765,3.730505704879761e-05,0.5149972720291859,0.09454608277780699,1.8353391499723975e-05,205436,50.28080560825765,2042.8869179281915,,,,,,,
1116,True,28704,0.07430150359869003,0.0002870817443181295,-0.00019648162134444647,4.082832674612291e-06,0.0003870674117933959,0.0,0.0003870674117933959,1.0,1794.0,1.0,0.0,-1.3504360988736153,2.7970587350428104,5259993.6875,0.0,0.0,0.40874914705616083,0.0,0.0,0.0002870817443181295,-0.00019648162134444647,4.082832674612291e-06,0.0,1.1327048670500517,0.0,1.0,0.2,0.2,0.2,3.0,0.45703125,0.15079693193426885,245.2322187423706,253.9921875,233.3952980041504,5e-06,1116,3,0.8046875,1.0,0.0,0.8046875,1.0,0.0,0.0037512686103582382,0.35355237126350403,-2.4748666286468506,0.0037512686103582382,0.35355237126350403,-2.4748666286468506,544.6171875,3922.0,68.0,0.0,544.6171875,3922.0,68.0,0.0,0.0,1147.6875,1601.0,874.0,0.0,3,62,12.796875,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.286823630332947e-05,0.6715184487402439,30.43256524950266,4.8493148935594945,0.0,0.0,0.0,30.43256524950266,0.0,977,3922,32.90993540734053,8.905678987503052e-05,1.8748585702851415,0.0037356484681367874,20.316124235279858,55.13549439329654,3.7025660276412964e-05,0.47209099578747293,0.09378909233100136,1.7245566872731747e-05,216615,55.13549439329654,1964.3879354270957,,,,,,,
